"","dWT1","dWT2","dWT3","WT1","WT2","WT3","TV1","TV2"
"AP004311.1-83791-minus",9.28617180926243,8.58021532267044,7.87656803056636,11.7522614015133,4.26940562971944,2.81294187583565,13.0458381967346,11.2361094746319
"AP004311.1-83818-minus",8.35755462833619,0,4.72594081833981,4.89677558396388,0.853881125943887,1.40647093791782,0.869722546448973,7.15025148385664
"AP004311.1-83975-minus",9.28617180926243,6.00615072586931,3.15062721222654,0,1.70776225188777,1.40647093791782,2.60916763934692,7.15025148385664
"AP004311.1-84231-minus",13.0006405329674,6.00615072586931,6.30125442445309,0.979355116792776,1.70776225188777,2.81294187583565,1.73944509289795,2.04292899538761
"AP004311.1-85300-minus",30.644366970566,6.00615072586931,26.7803313039256,9.79355116792776,11.1004546372705,7.03235468958912,33.049456765061,14.3005029677133
"AP004311.1-85330-minus",11.1434061711149,6.00615072586931,6.30125442445309,6.85548581754943,5.12328675566332,0,7.82750291804075,4.08585799077522
"AP004311.1-85348-minus",7.42893744740994,0.858021532267044,3.15062721222654,0.979355116792776,5.97716788160721,0,8.69722546448973,6.12878698616283
"AP004311.1-85382-minus",12.0720233520412,0,7.87656803056636,3.9174204671711,0.853881125943887,1.40647093791782,0,1.02146449769381
"AP004311.1-85384-minus",6.5003202664837,6.00615072586931,8.66422483362299,2.93806535037833,4.26940562971944,0,1.73944509289795,6.12878698616283
"AP004311.1-85395-minus",7.42893744740994,4.29010766133522,7.08891122750972,4.89677558396388,1.70776225188777,8.43882562750694,0,0
"AP004311.1-85399-minus",4.64308590463121,0.858021532267044,3.93828401528318,0,0,0,1.73944509289795,6.12878698616283
"AP004311.1-85489-minus",9.28617180926243,0,0.787656803056636,0,1.70776225188777,0,5.21833527869384,1.02146449769381
"AP004311.1-85508-minus",6.5003202664837,2.57406459680113,3.15062721222654,3.9174204671711,0.853881125943887,4.21941281375347,14.7852832896325,9.19318047924425
"AP004311.1-85819-minus",8.35755462833619,1.71604306453409,0,1.95871023358555,5.97716788160721,2.81294187583565,3.47889018579589,0
"AP004311.1-85822-minus",11.1434061711149,1.71604306453409,8.66422483362299,0.979355116792776,0,0,1.73944509289795,5.10732248846903
"AP004311.1-86408-minus",7.42893744740994,3.43208612906817,3.93828401528318,2.93806535037833,5.97716788160721,2.81294187583565,5.21833527869384,6.12878698616283
"AP004311.1-86409-minus",10.2147889901887,7.72219379040339,7.08891122750972,0,1.70776225188777,0,0.869722546448973,2.04292899538761
"AP004311.1-86749-minus",5.57170308555746,1.71604306453409,4.72594081833981,0.979355116792776,0,1.40647093791782,2.60916763934692,1.02146449769381
"AP004311.1-86834-minus",2.78585154277873,10.2962583872045,3.93828401528318,5.87613070075666,2.56164337783166,0,0.869722546448973,0
"AP004311.1-86891-minus",5.57170308555746,6.86417225813635,3.15062721222654,1.95871023358555,5.12328675566332,1.40647093791782,3.47889018579589,3.06439349308142
"AP004311.1-87115-minus",11.1434061711149,0.858021532267044,3.15062721222654,1.95871023358555,0,4.21941281375347,0.869722546448973,0
"AP004311.1-87268-minus",7.42893744740994,3.43208612906817,9.45188163667963,3.9174204671711,4.26940562971944,4.21941281375347,4.34861273224486,11.2361094746319
"AP004311.1-87340-minus",4.64308590463121,0,2.36297040916991,0,3.41552450377555,0,5.21833527869384,1.02146449769381
"AP004311.1-87392-minus",12.0720233520412,1.71604306453409,3.93828401528318,8.81419605113499,1.70776225188777,0,0.869722546448973,2.04292899538761
"AP004311.1-87443-minus",4.64308590463121,5.14812919360226,4.72594081833981,0.979355116792776,3.41552450377555,0,3.47889018579589,5.10732248846903
"AP004311.1-87461-minus",3.71446872370497,2.57406459680113,6.30125442445309,0.979355116792776,0.853881125943887,7.03235468958912,0.869722546448973,0
"AP004311.1-87517-minus",14.8578748948199,6.86417225813635,13.3901656519628,11.7522614015133,7.68493013349499,14.0647093791782,5.21833527869384,8.17171598155044
"AP004311.1-87518-minus",13.9292577138936,4.29010766133522,9.45188163667963,6.85548581754943,3.41552450377555,1.40647093791782,5.21833527869384,5.10732248846903
"AP004311.1-87526-minus",4.64308590463121,2.57406459680113,2.36297040916991,5.87613070075666,5.12328675566332,0,3.47889018579589,1.02146449769381
"AP004311.1-87746-minus",34.358835694271,6.00615072586931,31.5062721222654,5.87613070075666,7.68493013349499,0,5.21833527869384,4.08585799077522
"AP004311.1-87752-minus",15.7864920757461,3.43208612906817,17.328449667246,2.93806535037833,3.41552450377555,1.40647093791782,22.6127862076733,11.2361094746319
"AP004311.1-88041-minus",13.0006405329674,2.57406459680113,3.15062721222654,4.89677558396388,2.56164337783166,0,0.869722546448973,0
"AP004311.1-90108-plus",32.5016013324185,12.8703229840057,18.9037632733593,2.93806535037833,4.26940562971944,1.40647093791782,12.1761156502856,10.2146449769381
"AP004311.1-90128-plus",13.0006405329674,8.58021532267044,10.2395384397363,3.9174204671711,5.97716788160721,5.62588375167129,11.3063931038366,7.15025148385664
"AP004311.1-90200-plus",20.4295779803773,25.7406459680113,27.5679881069822,15.6696818686844,5.97716788160721,0,17.3944509289795,17.3648964607947
"AP004311.1-90231-plus",52.0025621318696,19.734495242142,26.7803313039256,7.83484093434221,4.26940562971944,8.43882562750694,24.3522313005712,25.5366124423451
"AP004311.1-90250-minus",9.28617180926243,2.57406459680113,3.15062721222654,0,0,0,4.34861273224486,6.12878698616283
"AP004311.1-90252-plus",7.42893744740994,0.858021532267044,3.93828401528318,0.979355116792776,0,2.81294187583565,6.08805782514281,3.06439349308142
"AP004311.1-90271-plus",10.2147889901887,7.72219379040339,3.15062721222654,0,0,0,2.60916763934692,1.02146449769381
"AP004311.1-90272-plus",92.8617180926243,38.610968952017,60.6495738353609,5.87613070075666,5.12328675566332,14.0647093791782,28.7008440328161,32.6868639262018
"AP004311.1-90415-plus",1.85723436185249,4.29010766133522,3.15062721222654,0.979355116792776,0.853881125943887,8.43882562750694,2.60916763934692,8.17171598155044
"AP004311.1-90541-plus",3.71446872370497,6.00615072586931,6.30125442445309,0,0,0,6.08805782514281,2.04292899538761
"AP004311.1-90562-plus",37.1446872370497,23.1665813712102,63.8002010475875,0.979355116792776,0.853881125943887,2.81294187583565,34.7889018579589,41.880044405446
"AP004311.1-90633-plus",77.0752260168782,66.9256795168294,107.908982018759,2.93806535037833,5.12328675566332,1.40647093791782,54.7925204262853,55.1590828754655
"AP004311.1-90681-plus",49.2167105890909,24.8826244357443,29.1433017130955,0.979355116792776,2.56164337783166,0,19.1338960218774,16.3434319631009
"AP004311.1-90701-plus",3.71446872370497,5.14812919360226,0.787656803056636,0,0.853881125943887,5.62588375167129,3.47889018579589,1.02146449769381
"AP004311.1-90706-plus",88.2186321879931,60.0615072586931,70.1014554720406,12.7316165183061,9.39269238538276,8.43882562750694,73.0566939017137,38.8156509123646
"AP004311.1-90754-plus",31.5729841514923,10.2962583872045,14.1778224550194,0,1.70776225188777,1.40647093791782,29.5705665792651,20.4292899538761
"AP004311.1-90851-plus",45.5022418653859,42.0430550810851,33.0815857283787,5.87613070075666,1.70776225188777,0,21.7430636612243,25.5366124423451
"AP004311.1-90899-plus",58.5028823983533,23.1665813712102,21.2667336825292,1.95871023358555,4.26940562971944,1.40647093791782,32.179734218612,18.3863609584885
"AP004311.1-90924-plus",8.35755462833619,18.0184521776079,20.4790768794725,0.979355116792776,0,0,10.4366705573877,15.3219674654071
"AP004311.1-90990-plus",10.2147889901887,6.86417225813635,7.08891122750972,0,0,0,6.08805782514281,2.04292899538761
"AP004311.1-90995-plus",39.9305387798284,49.7652488714885,33.0815857283787,6.85548581754943,5.12328675566332,1.40647093791782,69.5778037159178,24.5151479446513
"AP004311.1-91043-plus",15.7864920757461,7.72219379040339,7.08891122750972,0,0,0,3.47889018579589,4.08585799077522
"AP004311.1-91067-plus",7.42893744740994,3.43208612906817,10.2395384397363,0,0,1.40647093791782,3.47889018579589,4.08585799077522
"AP004311.1-91114-plus",7.42893744740994,6.00615072586931,0.787656803056636,0,0,0,4.34861273224486,7.15025148385664
"AP004311.1-91115-plus",17.6437264375986,5.14812919360226,14.1778224550194,0,0,0,13.0458381967346,10.2146449769381
"AP004311.1-91134-plus",2.78585154277873,7.72219379040339,7.08891122750972,0,0,0,2.60916763934692,3.06439349308142
"AP004311.1-91138-plus",1.85723436185249,0.858021532267044,14.9654792580761,0.979355116792776,0,0,8.69722546448973,9.19318047924425
"AP004311.1-91139-plus",75.2179916550257,155.301897340335,116.573206852382,3.9174204671711,1.70776225188777,0,79.1447517268565,77.6313018247292
"AP004311.1-91173-plus",15.7864920757461,10.2962583872045,37.8075265467185,0.979355116792776,1.70776225188777,0,9.5669480109387,8.17171598155044
"AP004311.1-91191-plus",10.2147889901887,14.5863660485397,7.08891122750972,2.93806535037833,0.853881125943887,0,6.95778037159178,6.12878698616283
"AP004311.1-91192-plus",4.64308590463121,1.71604306453409,7.08891122750972,0.979355116792776,0.853881125943887,0,6.08805782514281,5.10732248846903
"AP004311.1-91211-plus",3.71446872370497,15.4443875808068,20.4790768794725,0,0,0,10.4366705573877,3.06439349308142
"AP004311.1-91215-plus",7.42893744740994,15.4443875808068,11.0271952427929,0.979355116792776,1.70776225188777,0,6.95778037159178,9.19318047924425
"AP004311.1-91216-plus",199.652693899142,290.011277906261,302.460212373748,10.7729062847205,6.8310490075511,7.03235468958912,247.870925737957,256.387588921145
"AP004311.1-91252-plus",3.71446872370497,0.858021532267044,15.7531360611327,0.979355116792776,2.56164337783166,0,2.60916763934692,6.12878698616283
"AP004311.1-91264-plus",36.2160700561235,25.7406459680113,25.992674500869,0,0,0,24.3522313005712,28.6010059354266
"AP004311.1-91282-plus",7.42893744740994,11.1542799194716,8.66422483362299,1.95871023358555,0,4.21941281375347,13.9155607431836,9.19318047924425
"AP004311.1-91286-plus",8.35755462833619,15.4443875808068,19.6914200764159,0.979355116792776,1.70776225188777,0,13.0458381967346,11.2361094746319
"AP004311.1-91287-plus",193.152373632659,271.992825728653,252.83783378118,26.442588153405,23.9086715264288,29.5358896962743,187.860070032978,174.670429105641
"AP004311.1-91295-plus",24.1440467040823,15.4443875808068,26.7803313039256,4.89677558396388,0,0,18.2641734754284,15.3219674654071
"AP004311.1-91330-plus",4.64308590463121,4.29010766133522,5.51359762139645,0,0,0,9.5669480109387,9.19318047924425
"AP004311.1-91335-plus",18.5723436185249,16.3024091130738,22.8420472886424,2.93806535037833,0,0,13.9155607431836,10.2146449769381
"AP004311.1-91336-plus",17.6437264375986,5.14812919360226,20.4790768794725,0.979355116792776,0.853881125943887,0,18.2641734754284,15.3219674654071
"AP004311.1-91338-plus",31.5729841514923,10.2962583872045,28.3556449100389,4.89677558396388,1.70776225188777,0,14.7852832896325,14.3005029677133
"AP004311.1-91341-plus",9.28617180926243,12.8703229840057,3.15062721222654,0.979355116792776,0,0,7.82750291804075,8.17171598155044
"AP004311.1-91357-plus",33.4302185133447,10.2962583872045,30.7186153192088,2.93806535037833,4.26940562971944,4.21941281375347,21.7430636612243,17.3648964607947
"AP004311.1-91361-plus",13.9292577138936,6.00615072586931,7.08891122750972,1.95871023358555,0,0,13.9155607431836,13.2790384700195
"AP004311.1-91362-plus",319.444310238628,304.597643954801,385.951833497751,35.2567842045399,14.5159791410461,11.2517675033426,349.628463672487,264.559304902696
"AP004311.1-91370-plus",18.5723436185249,16.3024091130738,22.8420472886424,0.979355116792776,2.56164337783166,1.40647093791782,26.9613989399182,15.3219674654071
"AP004311.1-91403-plus",19.5009607994511,3.43208612906817,7.08891122750972,0.979355116792776,0,0,13.9155607431836,8.17171598155044
