"","dWT1","dWT2","dWT3","WT1","WT2","WT3","TV1","TV2"
"AP004310.1-110362-plus",26.1586318920692,12.7129818286085,16.82845015814,20.0610092770755,21.1300938795966,3.18657764283022,27.7962281700661,12.5973500319363
"AP004310.1-1110-minus",142.166477674289,119.50202918892,133.097742159834,92.2806426745475,85.5265704650337,149.76914921302,113.50126502777,106.592961808692
"AP004310.1-112236-minus",21.609304606492,6.78025697525788,6.88436597378454,9.02745417468399,11.068144413122,1.59328882141511,10.0375268391905,13.5663769574699
"AP004310.1-1130-minus",188.797082351456,144.927992846137,117.034221554337,114.347752879331,157.97260662365,215.09399089104,114.273382476938,107.561988734225
"AP004310.1-1131-minus",13.6479818567318,24.5784315353098,17.5933797107827,13.0396560300991,25.1548736661864,30.2724876068871,10.809644288359,11.6283231064027
"AP004310.1-116621-minus",79.6132274976021,61.8698448992282,55.0749277902763,49.1494727288351,43.2663827058406,44.612086999623,39.3779899075937,36.8230231702754
"AP004310.1-13985-minus",62.5532501766873,43.224138217269,39.7763367374218,40.1220185541511,27.1672635594813,15.9328882141511,35.5174026617511,41.6681577979432
"AP004310.1-13986-minus",160.363786816598,148.318121333766,145.336615002118,107.326399632354,117.724808757752,87.6308851778309,126.627261663635,135.663769574699
"AP004310.1-1846-minus",44.3559410343783,27.9685600229388,24.4777456845673,12.0366055662453,10.0619494664746,38.2389317139626,20.0750536783811,18.4115115851377
"AP004310.1-21843-plus",101.222532104094,81.3630837030946,58.1346460008472,34.1037157710284,69.4274513186744,36.6456428925475,81.0723321626928,69.7699386384165
"AP004310.1-2443-minus",45.4932728557726,40.6815418515473,35.1867594215654,31.0945643794671,33.204433239366,23.8993323212266,27.0241107208976,17.4424846596041
"AP004310.1-2620-minus",229.741027921652,190.694727429128,207.295908766179,97.2958949938164,104.644274451335,98.7839069277367,240.900644140573,220.938139021652
"AP004310.1-28099-plus",26.1586318920692,35.5963491201039,13.7687319475691,10.0305046385378,20.1238989329491,33.4590652497173,16.2144664325386,27.1327539149397
"AP004310.1-28100-plus",34.1199546418295,33.0537527543822,29.8322525530663,17.0518578855142,38.2354079726033,17.5261770355662,16.9865838817071,54.2655078298795
"AP004310.1-28101-plus",26.1586318920692,30.5111563886605,19.1232388160682,19.0579588132218,15.0929241997118,14.339599392736,20.0750536783811,17.4424846596041
"AP004310.1-30578-plus",20.4719727850977,20.3407709257736,18.3583092634254,27.082362524052,32.1982382927186,23.8993323212266,37.0616375600882,35.8539962447418
"AP004310.1-31233-minus",168.325109566359,144.927992846137,105.560278264696,110.335551023915,93.5761300382133,106.750351034812,96.5146811460629,81.3982617448192
"AP004310.1-36428-plus",126.243832174769,89.8384049221669,65.0190119746318,76.2318352528871,71.4398412119693,90.8174628206612,60.9972784843117,136.632796500232
"AP004310.1-37100-minus",40.9439455701953,22.0358351695881,18.3583092634254,16.0488074216604,30.1858483994237,23.8993323212266,34.7452852125826,45.5442655000774
"AP004310.1-39593-minus",36.3946182846181,31.3586885105677,29.0673230004236,12.0366055662453,14.0867292530644,33.4590652497173,37.0616375600882,20.3495654362048
"AP004310.1-4067-minus",26.1586318920692,41.5290739734545,33.65690031628,31.0945643794671,17.1053140930067,11.1530217499058,21.6192885767181,21.3185923617384
"AP004310.1-41279-plus",14.7853136781261,24.5784315353098,19.1232388160682,8.02440371083022,7.04336462653219,11.1530217499058,9.26540939002204,13.5663769574699
"AP004310.1-41280-plus",90.9865457115452,69.4976339963933,66.5488710799172,24.0732111324906,38.2354079726033,43.0187981782079,70.2626878743338,57.1725886064802
"AP004310.1-41347-minus",23.8839682492806,33.0537527543822,31.3621116583518,11.0335551023915,19.1177039863016,20.7127546783964,87.2492717560409,89.1504771490877
"AP004310.1-44333-minus",92.1238775329395,127.977350407993,84.9071803433427,52.1586241203964,6.03716967988473,11.1530217499058,534.305274824604,344.004558564415
"AP004310.1-48760-minus",39.806613748801,41.5290739734545,30.5971821057091,25.0762615963444,18.1115090396542,27.0859099640568,41.6943422550992,31.9778885426075
"AP004310.1-49645-plus",153.539795888233,122.044625554642,116.269292001694,90.2745417468399,57.3531119589049,108.343639856227,106.552207985253,105.623934883158
"AP004310.1-52510-plus",88.7118820687566,128.8248825299,108.619996475267,44.1342204095662,3.01858483994237,20.7127546783964,836.975314898657,474.823193511445
"AP004310.1-54091-plus",180.835759601696,104.24645099459,110.149855580553,84.2562389637173,16.0991191463593,33.4590652497173,289.544043438189,225.78327364932
"AP004310.1-56342-plus",53.4545956055328,18.6457066819592,26.7725343424954,17.0518578855142,20.1238989329491,27.0859099640568,26.2519932717291,20.3495654362048
"AP004310.1-57877-minus",79.6132274976021,47.4617988268052,53.5450686849909,63.1921792227879,9.0557545198271,38.2389317139626,161.372546876217,128.880581095964
"AP004310.1-58255-minus",15.9226454995204,28.816092144846,30.5971821057091,20.0610092770755,15.0929241997118,14.339599392736,28.5683456192346,43.6062116490103
"AP004310.1-61263-minus",36.3946182846181,50.8519273144341,49.7204209217772,19.0579588132218,34.2106281860135,35.0523540711324,75.6675100185133,83.3363155958863
"AP004310.1-61467-minus",58.0039228911101,43.224138217269,32.8919707636373,35.1067662348822,32.1982382927186,23.8993323212266,43.2385771534362,45.5442655000774
"AP004310.1-62255-plus",6.82399092836589,17.7981745600519,22.1829570266391,7.02135324697644,8.04955957317964,4.77986646424533,30.8846979667401,23.2566462128055
"AP004310.1-62256-plus",89.8492138901509,154.250846187117,133.862671712477,47.1433718011275,53.3283321723151,66.9181304994345,220.053473013023,191.867331255645
"AP004310.1-65106-plus",10.2359863925488,12.7129818286085,22.9478865792818,18.054908349368,26.1610686128338,1.59328882141511,20.0750536783811,21.3185923617384
"AP004310.1-65350-minus",10.2359863925488,35.5963491201039,27.5374638951382,23.0701606686369,20.1238989329491,7.96644410707554,37.0616375600882,35.8539962447418
"AP004310.1-65758-minus",81.8878911403907,66.9550376306716,84.1422507906999,64.1952296866417,59.3655018521999,62.1382640351892,71.0348053235023,94.9646387022891
"AP004310.1-66736-minus",47.7679364985612,27.9685600229388,74.9630961589872,32.0976148433209,57.3531119589049,19.1194658569813,71.8069227726708,45.5442655000774
"AP004310.1-66740-minus",77.3385638548134,34.7488169981967,39.7763367374218,16.0488074216604,42.2601877591931,63.7315528566043,53.2761039926267,49.4203732022117
"AP004310.1-66741-minus",113.733182139432,72.8877624840222,102.500560054125,44.1342204095662,77.4770108918541,62.1382640351892,129.715731460309,90.1195040746213
"AP004310.1-71411-plus",249.075668885355,238.156526255933,247.072245503601,194.591789987633,185.139870183132,181.634925641322,281.050751497335,304.274454617538
"AP004310.1-71413-plus",21.609304606492,33.0537527543822,16.0635206054973,24.0732111324906,30.1858483994237,22.3060434998115,27.0241107208976,22.2876192872719
"AP004310.1-71592-plus",58.0039228911101,29.6636242667532,22.9478865792818,27.082362524052,31.1920433460711,12.7463105713209,43.2385771534362,40.6991308724096
"AP004310.1-74249-minus",43.218609212984,41.5290739734545,44.3659140532782,30.0915139156133,31.1920433460711,11.1530217499058,51.7318690942897,62.017723234148
"AP004310.1-76000-minus",45.4932728557726,89.8384049221669,81.8474621327718,70.2135324697644,94.5823249848608,33.4590652497173,79.5280972643558,89.1504771490877
"AP004310.1-76007-minus",28.4332955348579,31.3586885105677,40.5412662900645,11.0335551023915,27.1672635594813,17.5261770355662,26.2519932717291,46.513292425611
"AP004310.1-76020-plus",28.4332955348579,52.5469915582486,35.1867594215654,40.1220185541511,34.2106281860135,35.0523540711324,31.6568154159086,48.4513462766781
"AP004310.1-78287-minus",100.0852002827,86.448276434538,74.1981666063445,46.1403213372737,54.3345271189626,68.5114193208497,110.412795231096,105.623934883158
"AP004310.1-79017-plus",42.0812773915897,41.5290739734545,60.4294346587754,37.1128671625898,33.204433239366,15.9328882141511,37.0616375600882,20.3495654362048
"AP004310.1-86228-plus",77.3385638548134,66.1075055087644,48.1905618164918,33.1006653071746,26.1610686128338,71.6979969636799,45.5549295009417,54.2655078298795
"AP004310.1-93540-minus",69.3772411050532,33.9012848762894,41.3061958427072,33.1006653071746,48.2973574390778,36.6456428925475,62.5415133826488,56.2035616809466
"AP004310.1-96112-plus",23.8839682492806,33.9012848762894,21.4180274739964,27.082362524052,27.1672635594813,9.55973292849065,30.1125805175716,22.2876192872719
"AP004310.1-96788-plus",21.609304606492,28.816092144846,21.4180274739964,19.0579588132218,3.01858483994237,20.7127546783964,31.6568154159086,28.1017808404733
"AP004310.1-979-minus",50.0426001413499,26.2734957791243,48.9554913691345,21.0640597409293,25.1548736661864,12.7463105713209,35.5174026617511,38.7610770213425
"AP004310.1-981-minus",342.336878239689,235.613929890211,268.490272977597,130.396560300991,136.842512744054,89.2241739992461,294.1767481332,325.593046979277
"AP004311.1-20246-plus",40.9439455701953,12.7129818286085,21.4180274739964,16.0488074216604,6.03716967988473,14.339599392736,24.7077583733921,43.6062116490103
"AP004311.1-2074-minus",25.0213000706749,14.408046072423,15.2985910528545,14.0427064939529,25.1548736661864,30.2724876068871,6.94905704251653,24.2256731383391
"AP004311.1-22243-minus",53.4545956055328,48.3093309487124,39.0114071847791,29.0884634517595,12.0743393597695,12.7463105713209,33.9731677634141,45.5442655000774
"AP004311.1-22283-minus",138.754482210106,117.806964945106,91.0266167644845,67.2043810782031,58.3593069055524,49.3919534638684,125.855144214466,77.522154042685
"AP004311.1-22285-minus",69.3772411050532,52.5469915582486,53.5450686849909,15.0457569578067,29.1796534527762,15.9328882141511,41.6943422550992,35.8539962447418
"AP004311.1-24424-minus",23.8839682492806,32.2062206324749,33.65690031628,23.0701606686369,22.136288826244,1.59328882141511,16.2144664325386,27.1327539149397
"AP004311.1-24429-minus",51.1799319627442,52.5469915582486,48.9554913691345,28.0854129879058,22.136288826244,22.3060434998115,27.0241107208976,28.1017808404733
"AP004311.1-26615-minus",62.5532501766873,61.8698448992282,41.3061958427072,33.1006653071746,32.1982382927186,36.6456428925475,44.7828120517732,31.008861617074
"AP004311.1-28116-plus",27.2959637134636,29.6636242667532,23.7128161319245,19.0579588132218,17.1053140930067,12.7463105713209,27.7962281700661,18.4115115851377
"AP004311.1-28294-plus",221.779705171891,183.066938331963,184.348022186897,57.1738764396653,61.3778917454948,47.7986646424532,124.310909316129,141.4779311279
"AP004311.1-28297-plus",18.197309142309,21.1883030476809,20.6530979213536,6.01830278312266,4.02477978658982,15.9328882141511,25.4798758225606,9.69026925533562
"AP004311.1-29152-minus",37.5319501060124,47.4617988268052,58.1346460008472,24.0732111324906,22.136288826244,19.1194658569813,56.3645737893007,44.5752385745439
"AP004311.1-29663-minus",36.3946182846181,64.4124412649499,52.7801391323482,50.1525231926888,33.204433239366,39.8322205353777,81.0723321626928,112.407123361893
"AP004311.1-30182-minus",51.1799319627442,71.1926982402078,43.6009845006354,33.1006653071746,34.2106281860135,25.4926211426417,30.8846979667401,33.9159423936747
"AP004311.1-31387-minus",92.1238775329395,61.8698448992282,49.7204209217772,23.0701606686369,37.2292130259558,54.1718199281137,43.2385771534362,33.9159423936747
"AP004311.1-31390-minus",63.6905819980816,32.2062206324749,46.6607027112063,19.0579588132218,28.1734585061287,20.7127546783964,13.1259966358646,30.0398346915404
"AP004311.1-32178-plus",22.7466364278863,38.9864776077328,38.2464776321363,12.0366055662453,23.1424837728915,1.59328882141511,37.8337550092566,38.7610770213425
"AP004311.1-32179-plus",15.9226454995204,35.5963491201039,16.0635206054973,4.01220185541511,7.04336462653219,9.55973292849065,32.4289328650771,51.3584270532788
"AP004311.1-32480-minus",150.12780042405,94.0760655317031,91.7915463171272,91.2775922106937,91.5637401449184,143.39599392736,85.7050368577038,70.73896556395
"AP004311.1-32482-minus",239.9770143142,159.33603891856,152.220980975903,157.478922825043,181.115090396542,315.471186640191,143.613845545342,132.756688798098
"AP004311.1-38356-plus",123.96916853198,81.3630837030946,84.9071803433427,42.1281194818586,38.2354079726033,39.8322205353777,37.0616375600882,67.8318847873494
"AP004311.1-38873-minus",54.5919274269271,42.3766060953618,20.6530979213536,9.02745417468399,5.03097473323728,7.96644410707554,16.2144664325386,9.69026925533562
"AP004311.1-39244-plus",30.7079591776465,38.1389454858256,48.9554913691345,19.0579588132218,18.1115090396542,9.55973292849065,38.6058724584252,32.9469154681411
"AP004311.1-39245-plus",1437.58742224241,1446.73733209565,1400.58601088883,566.723512077384,538.314296456389,530.565177531231,1270.13320388219,1134.7305297998
"AP004311.1-40011-minus",429.911428487051,516.994594363414,382.464776321363,166.506376999727,190.170844916369,159.328882141511,373.704845397556,385.672716362358
"AP004311.1-40539-minus",53.4545956055328,64.4124412649499,49.7204209217772,28.0854129879058,37.2292130259558,35.0523540711324,47.8712818484472,40.6991308724096
"AP004311.1-41204-minus",104.634527568277,78.8204873373729,65.7839415272745,38.1159176264435,62.3840866921422,63.7315528566043,52.5039865434582,59.1106424575473
"AP004311.1-41358-minus",88.7118820687566,43.224138217269,74.9630961589872,61.1860782950804,71.4398412119693,111.530217499058,70.2626878743338,64.9248040107487
"AP004311.1-41458-minus",27.2959637134636,22.0358351695881,35.1867594215654,21.0640597409293,18.1115090396542,4.77986646424533,23.9356409242236,45.5442655000774
"AP004311.1-42490-minus",40.9439455701953,33.9012848762894,25.24267523721,7.02135324697644,10.0619494664746,23.8993323212266,17.7587013308756,19.3805385106712
"AP004311.1-43106-minus",44.3559410343783,32.2062206324749,30.5971821057091,21.0640597409293,11.068144413122,7.96644410707554,44.7828120517732,31.008861617074
"AP004311.1-43109-minus",46.6306046771669,35.5963491201039,29.8322525530663,18.054908349368,13.0805343064169,15.9328882141511,32.4289328650771,35.8539962447418
"AP004311.1-43110-minus",10.2359863925488,16.9506424381447,16.82845015814,4.01220185541511,3.01858483994237,3.18657764283022,13.8981140850331,23.2566462128055
"AP004311.1-43418-minus",40.9439455701953,22.0358351695881,26.7725343424954,10.0305046385378,8.04955957317964,15.9328882141511,6.17693959334802,11.6283231064027
"AP004311.1-43427-minus",42.0812773915897,29.6636242667532,46.6607027112063,10.0305046385378,11.068144413122,11.1530217499058,43.2385771534362,31.008861617074
"AP004311.1-44523-plus",83.025222961785,61.0223127773209,51.2502800270627,31.0945643794671,33.204433239366,36.6456428925475,28.5683456192346,50.3894001277452
"AP004311.1-44525-plus",28.4332955348579,22.0358351695881,11.4739432896409,5.01525231926888,6.03716967988473,11.1530217499058,6.17693959334802,6.78318847873493
"AP004311.1-44677-minus",18.197309142309,25.4259636572171,21.4180274739964,14.0427064939529,10.0619494664746,14.339599392736,16.9865838817071,10.6592961808692
"AP004311.1-45756-minus",142.166477674289,120.349561310827,80.3176030274863,47.1433718011275,51.3159422790202,95.5973292849065,62.5415133826488,56.2035616809466
"AP004311.1-45927-minus",34.1199546418295,37.2914133639184,36.7166185268509,24.0732111324906,24.1486787195389,14.339599392736,33.2010503142456,26.1637269894062
"AP004311.1-47195-plus",43.218609212984,31.3586885105677,20.6530979213536,4.01220185541511,7.04336462653219,3.18657764283022,20.0750536783811,13.5663769574699
"AP004311.1-47216-plus",337.787550954112,205.950305623458,207.295908766179,121.369106126307,122.75578349099,114.716795141888,258.659345471449,222.876192872719
"AP004311.1-48790-plus",73.9265683906305,83.9056800688163,86.4370394486281,79.2409866444484,77.4770108918541,82.8510187135856,55.5924563401322,48.4513462766781
"AP004311.1-57527-plus",75.0639002120248,55.0895879239703,65.0190119746318,33.1006653071746,45.2787725991355,22.3060434998115,33.9731677634141,42.6371847234767
"AP004311.1-62704-minus",1023.59863925488,222.053415939696,585.171107771686,247.753464571883,169.040751036772,54.1718199281137,577.54385197804,289.739050734535
"AP004311.1-62706-minus",42.0812773915897,11.0179175847941,21.4180274739964,8.02440371083022,2.01238989329491,0,22.3914060258866,17.4424846596041
"AP004311.1-62807-minus",363.946182846181,110.179175847941,207.295908766179,150.457569578067,124.768173384284,98.7839069277367,247.077583733921,221.907165947186
"AP004311.1-62930-plus",28.4332955348579,9.32285334097959,28.3023934477809,3.00915139156133,11.068144413122,9.55973292849065,11.5817617375275,17.4424846596041
"AP004311.1-62931-plus",177.423764137513,151.708249821395,190.467458608039,100.305046385378,71.4398412119693,65.3248416780194,159.056194528712,103.685881032091
"AP004311.1-62932-plus",58.0039228911101,75.430358849744,61.1943642114181,37.1128671625898,24.1486787195389,7.96644410707554,74.8953925693448,39.730103946876
"AP004311.1-64690-minus",51.1799319627442,30.5111563886605,31.3621116583518,13.0396560300991,20.1238989329491,9.55973292849065,38.6058724584252,29.0708077660069
"AP004311.1-66020-plus",122.831836710586,115.264368579384,117.79915110698,50.1525231926888,98.6071047714506,86.0375963564158,108.868560332759,99.8097733299569
"AP004311.1-66188-plus",498.15133777071,352.57336271341,300.617314188592,203.619244162317,196.208014596254,164.108748605756,234.723704547225,260.668242968528
"AP004311.1-66202-minus",45.4932728557726,27.9685600229388,16.0635206054973,9.02745417468399,15.0929241997118,27.0859099640568,20.0750536783811,14.5354038830034
"AP004311.1-66560-minus",225.191700636074,199.1700486482,182.053233528969,141.430115403383,170.04694598342,227.84030146236,176.814895859587,193.805385106712
"AP004311.1-66664-minus",39.806613748801,50.0043951925269,56.6047868955618,30.0915139156133,27.1672635594813,15.9328882141511,35.5174026617511,51.3584270532788
"AP004311.1-66904-minus",143.303809495684,98.3137261412393,122.388728422836,48.1464222649813,53.3283321723151,46.2053758210381,77.2117449168503,78.4911809682185
"AP004311.1-68046-minus",31.8452909990408,9.32285334097959,9.94408418435545,16.0488074216604,16.0991191463593,15.9328882141511,27.0241107208976,17.4424846596041
"AP004311.1-74916-plus",218.367709707709,155.945910430931,216.475063397892,75.2287847890333,88.545155304976,89.2241739992461,236.267939445562,205.433708213115
"AP004311.1-74918-plus",65.9652456408703,41.5290739734545,58.1346460008472,18.054908349368,19.1177039863016,9.55973292849065,49.4155167467842,38.7610770213425
"AP004311.1-75014-plus",47.7679364985612,18.6457066819592,50.48535047442,8.02440371083022,6.03716967988473,3.18657764283022,53.2761039926267,64.9248040107487
"AP004311.1-75015-plus",15.9226454995204,22.8833672914954,19.8881683687109,0,3.01858483994237,1.59328882141511,37.8337550092566,23.2566462128055
"AP004311.1-77103-plus",67.1025774622646,55.0895879239703,75.72802571163,22.0671102047831,46.2849675457829,17.5261770355662,60.2251610351432,33.9159423936747
"AP004311.1-84299-plus",58.0039228911101,55.9371200458775,29.0673230004236,22.0671102047831,18.1115090396542,44.612086999623,19.3029362292126,23.2566462128055
"AP004311.1-88551-minus",44.3559410343783,58.4797164115992,48.9554913691345,32.0976148433209,13.0805343064169,17.5261770355662,57.9088086876377,38.7610770213425
"AP004311.1-94217-plus",98.9478684613054,79.6680194592801,105.560278264696,12.0366055662453,14.0867292530644,6.37315528566043,99.6031509427369,132.756688798098
"AP004311.1-94696-plus",171.737105030542,124.587221920364,146.866474107404,21.0640597409293,17.1053140930067,15.9328882141511,167.549486469565,147.292092681101
"AP004311.1-97105-plus",30.7079591776465,16.1031103162375,65.0190119746318,16.0488074216604,19.1177039863016,7.96644410707554,69.4905704251653,72.6770194150172
"AP004311.1-98043-minus",130.793159460346,190.694727429128,207.295908766179,92.2806426745475,87.5389603583286,84.4443075350007,131.259966358646,114.34517721296
"AP004311.1-98044-minus",32.9826228204351,31.3586885105677,43.6009845006354,35.1067662348822,26.1610686128338,23.8993323212266,27.7962281700661,21.3185923617384
"AP004311.1-98558-plus",79.6132274976021,98.3137261412393,99.4408418435545,47.1433718011275,46.2849675457829,47.7986646424532,111.184912680264,99.8097733299569
"AP004311.1-98751-minus",34.1199546418295,65.2599733868571,59.6645051061327,25.0762615963444,25.1548736661864,27.0859099640568,37.0616375600882,46.513292425611
"AP004311.1-99184-plus",63.6905819980816,29.6636242667532,39.0114071847791,30.0915139156133,22.136288826244,25.4926211426417,36.2895201109196,34.8849693192082
"AP004312.1-10205-minus",17.0599773209147,8.47532121907235,22.9478865792818,12.0366055662453,16.0991191463593,6.37315528566043,13.1259966358646,16.4734577340706
"AP004312.1-13135-minus",50.0426001413499,33.9012848762894,49.7204209217772,58.1769269035191,59.3655018521999,55.7651087495288,36.2895201109196,43.6062116490103
"AP004312.1-13845-plus",11.3733182139432,17.7981745600519,17.5933797107827,33.1006653071746,24.1486787195389,35.0523540711324,19.3029362292126,23.2566462128055
"AP004312.1-13847-plus",26.1586318920692,23.7308994134026,37.4815480794936,23.0701606686369,29.1796534527762,23.8993323212266,18.5308187800441,33.9159423936747
"AP004312.1-14771-minus",88.7118820687566,64.4124412649499,48.9554913691345,55.1677755119577,80.4955957317964,39.8322205353777,68.7184529759968,62.017723234148
"AP004312.1-16334-plus",17.0599773209147,19.4932388038664,11.4739432896409,25.0762615963444,13.0805343064169,12.7463105713209,13.1259966358646,19.3805385106712
"AP004312.1-17386-plus",54.5919274269271,82.2106158250018,59.6645051061327,112.341651951623,124.768173384284,92.4107516420763,45.5549295009417,171.51776581944
"AP004312.1-17534-minus",358.259523739209,547.505750752074,498.734068323058,154.469771433482,189.164649969722,203.940969141134,328.922033345782,452.535574224174
"AP004312.1-22441-plus",128.518495817558,124.587221920364,147.631403660046,148.451468650359,152.941631890413,211.907413248209,118.906087171949,109.500042585293
"AP004312.1-23620-minus",18.197309142309,22.0358351695881,23.7128161319245,14.0427064939529,36.2230180793084,15.9328882141511,23.1635234750551,9.69026925533562
"AP004312.1-25049-plus",13.6479818567318,21.1883030476809,11.4739432896409,9.02745417468399,18.1115090396542,23.8993323212266,20.0750536783811,15.504430808537
"AP004312.1-2547-plus",11.3733182139432,11.8654497067013,18.3583092634254,4.01220185541511,14.0867292530644,9.55973292849065,23.1635234750551,9.69026925533562
"AP004312.1-25797-minus",28.4332955348579,23.7308994134026,26.7725343424954,26.0793120601982,32.1982382927186,14.339599392736,16.2144664325386,29.0708077660069
"AP004312.1-25800-minus",14.7853136781261,12.7129818286085,16.0635206054973,5.01525231926888,6.03716967988473,25.4926211426417,10.809644288359,9.69026925533562
"AP004312.1-26041-plus",177.423764137513,173.744084990983,142.276896791547,162.494175144312,142.879682423939,202.347680319719,182.991835452935,164.734577340706
"AP004312.1-28497-plus",23.8839682492806,21.1883030476809,20.6530979213536,39.1189680902973,19.1177039863016,35.0523540711324,20.8471711275496,23.2566462128055
"AP004312.1-3048-minus",32.9826228204351,22.0358351695881,32.1270412109945,28.0854129879058,38.2354079726033,9.55973292849065,44.0106946026047,32.9469154681411
"AP004312.1-30779-plus",650.553801837548,546.658218630167,590.525614640185,630.918741764026,684.212563720269,605.449752137741,548.975506358806,590.137397649939
"AP004312.1-34726-minus",31.8452909990408,32.2062206324749,34.4218298689227,24.0732111324906,32.1982382927186,27.0859099640568,43.2385771534362,46.513292425611
"AP004312.1-34749-plus",441.284746700994,578.016907140734,569.872516718832,459.39711244503,510.14083795026,377.609450675381,601.479492902264,556.221455256265
"AP004312.1-40111-minus",43.218609212984,53.3945236801558,39.7763367374218,33.1006653071746,46.2849675457829,33.4590652497173,51.7318690942897,54.2655078298795
"AP004312.1-43101-plus",30.7079591776465,9.32285334097959,32.8919707636373,19.0579588132218,14.0867292530644,12.7463105713209,39.3779899075937,20.3495654362048
"AP004312.1-4807-plus",42.0812773915897,17.7981745600519,28.3023934477809,20.0610092770755,42.2601877591931,22.3060434998115,31.6568154159086,32.9469154681411
"AP004312.1-6551-minus",40.9439455701953,37.2914133639184,42.8360549479927,36.109816698736,38.2354079726033,30.2724876068871,48.6433992976157,38.7610770213425
"AP006585.1-104809-plus",217.230377886314,166.116295893818,159.87027650233,98.2989454576701,122.75578349099,156.142304498681,345.136499778321,264.544350670662
"AP006585.1-27723-plus",92.1238775329395,110.179175847941,130.038023949264,95.2897940661088,74.4584260519117,97.1906181063216,197.662066987137,193.805385106712
"AP006585.1-27980-minus",25534.2367221238,23277.4697281822,24909.1659522578,24494.4923273092,29628.416398981,32635.3349290457,25164.8519032999,23166.5267087309
"AP006585.1-27981-minus",1207.84639432076,848.379654029143,1006.64729127783,884.690509119031,937.773690275428,1167.88070609727,1035.40949933496,1013.60216410811
"AP006585.1-27982-minus",35.2572864632238,36.4438812420111,30.5971821057091,30.0915139156133,55.34072206561,71.6979969636799,33.9731677634141,35.8539962447418
"AP006585.1-34558-plus",25.0213000706749,34.7488169981967,23.7128161319245,9.02745417468399,16.0991191463593,1.59328882141511,27.0241107208976,13.5663769574699
"AP006585.1-35602-minus",34.1199546418295,33.0537527543822,26.7725343424954,13.0396560300991,13.0805343064169,35.0523540711324,14.6702315342016,20.3495654362048
"AP006585.1-37463-plus",47.7679364985612,70.3451661183005,35.1867594215654,24.0732111324906,28.1734585061287,39.8322205353777,27.0241107208976,28.1017808404733
"AP006585.1-44100-plus",50.0426001413499,29.6636242667532,34.4218298689227,12.0366055662453,20.1238989329491,23.8993323212266,43.2385771534362,33.9159423936747
"AP006585.1-54287-minus",32.9826228204351,14.408046072423,40.5412662900645,37.1128671625898,8.04955957317964,7.96644410707554,71.0348053235023,123.066419542762
"AP006585.1-54326-plus",67.1025774622646,70.3451661183005,127.743235291335,85.259289427571,45.2787725991355,55.7651087495288,88.0213892052094,106.592961808692
"AP006585.1-55442-minus",553.880597019031,445.801896123206,428.360549479927,320.976148433209,522.215177310029,267.672521997738,569.822677486355,455.442655000774
"AP006585.1-55443-minus",62.5532501766873,65.2599733868571,54.3099982376336,55.1677755119577,46.2849675457829,22.3060434998115,66.4021006284913,65.8938309362822
