names	peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	peak_7	peak_8	peak_9	peak_10	peak_11	peak_12	peak_13	peak_14	peak_15	peak_16	peak_17	peak_18	peak_19	peak_20	peak_21	peak_22	peak_23	peak_24	peak_25	peak_26	peak_27	peak_28	peak_29	peak_30	peak_31	peak_32	peak_33	peak_34	peak_35	peak_36	peak_37	peak_38	peak_39	peak_40	peak_41	peak_42	peak_43	peak_44	peak_45	peak_46	peak_47	peak_48	peak_49	peak_50	peak_51	peak_52	peak_53	peak_54	peak_55	peak_56	peak_57	peak_58	peak_59	peak_60	peak_61	peak_62	peak_63	peak_64	peak_65	peak_66	peak_67	peak_68	peak_69	peak_70	peak_71	peak_72	peak_73	peak_74	peak_75	peak_76	peak_77	peak_78	peak_79	peak_80	peak_81	peak_82	peak_83	peak_84	peak_85	peak_86	peak_87	peak_88	peak_89	peak_90	peak_91	peak_92	peak_93	peak_94	peak_95	peak_96	peak_97	peak_98	peak_99
54.5	-4.059999942779541	-5.230000019073486	-1.2999999523162842	-8.1899995803833	-12.199999809265137	-4.440000057220459	-9.850000381469727	-9.4399995803833	-8.25	-13.800000190734863	-13.199999809265137	-9.949999809265137	-7.869999885559082	-10.270000457763672	-15.210000038146973	-6.300000190734863	-8.350000381469727	-11.40999984741211	-16.06999969482422	-7.989999771118164	-6.079999923706055	-10.020000457763672	-10.930000305175781	-8.40999984741211	-9.210000038146973	-11.15999984741211	-8.0600004196167	-12.390000343322754	-6.119999885559082	-12.369999885559082	-3.690000057220459	-9.020000457763672	-8.239999771118164	-10.890000343322754	-10.880000114440918	-11.050000190734863	-14.770000457763672	-12.149999618530273	-17.110000610351562	-9.260000228881836	-23.3799991607666	-6.559999942779541	-2.4800000190734863	-8.1899995803833	-4.369999885559082	-9.989999771118164	-3.059999942779541	-10.680000305175781	-8.649999618530273	-7.869999885559082	-10.739999771118164	-12.149999618530273	-11.109999656677246	-10.319999694824219	-3.9000000953674316	-2.799999952316284	-4.25	-4.96999979019165	-10.149999618530273	-16.079999923706055	-11.65999984741211	-13.34000015258789	-10.170000076293945	-6.559999942779541	-10.899999618530273	-5.96999979019165	-4.300000190734863	-7.369999885559082	-9.680000305175781	-8.5600004196167	-10.199999809265137	-9.050000190734863	-8.260000228881836	-8.779999732971191	-6.78000020980835	-9.1899995803833	-7.119999885559082	-11.720000267028809	-11.40999984741211	-7.630000114440918	-2.369999885559082	-12.699999809265137	-9.970000267028809	-2.200000047683716	-9.050000190734863	-11.069999694824219	-3.3299999237060547	-2.069999933242798	-7.96999979019165	-8.350000381469727	-15.34000015258789	-8.539999961853027	-5.639999866485596	-5.610000133514404	-7.539999961853027	-6.309999942779541	-6.309999942779541	-11.5	-8.25
55.5	-4.059999942779541	-5.230000019073486	-3.890000104904175	-10.25	-12.199999809265137	-2.559999942779541	-9.850000381469727	-9.4399995803833	-8.489999771118164	-13.84000015258789	-13.100000381469727	-9.949999809265137	-7.869999885559082	-9.6899995803833	-15.210000038146973	-7.070000171661377	-8.350000381469727	-11.029999732971191	-14.329999923706055	-7.980000019073486	-6.079999923706055	-9.720000267028809	-9.9399995803833	-8.989999771118164	-9.210000038146973	-11.579999923706055	-8.0600004196167	-12.09000015258789	-7.619999885559082	-12.0600004196167	-3.690000057220459	-10.140000343322754	-8.239999771118164	-10.890000343322754	-10.880000114440918	-11.25	-14.34000015258789	-12.149999618530273	-15.359999656677246	-10.170000076293945	-24.149999618530273	-6.349999904632568	-2.630000114440918	-6.360000133514404	-4.739999771118164	-8.770000457763672	-3.059999942779541	-9.239999771118164	-8.649999618530273	-7.940000057220459	-6.789999961853027	-12.149999618530273	-11.109999656677246	-10.319999694824219	-5.610000133514404	-3.6500000953674316	-4.25	-5.739999771118164	-10.149999618530273	-16.510000228881836	-12.649999618530273	-13.34000015258789	-10.170000076293945	-9.170000076293945	-10.899999618530273	-5.880000114440918	-4.300000190734863	-8.4399995803833	-9.430000305175781	-8.5600004196167	-9.510000228881836	-9.050000190734863	-8.260000228881836	-9.729999542236328	-9.300000190734863	-8.949999809265137	-6.539999961853027	-11.300000190734863	-12.220000267028809	-8.210000038146973	-2.369999885559082	-12.199999809265137	-11.300000190734863	-1.7899999618530273	-9.050000190734863	-11.069999694824219	-3.3299999237060547	-2.809999942779541	-7.289999961853027	-9.4399995803833	-16.010000228881836	-8.539999961853027	-6.059999942779541	-5.610000133514404	-8.5	-5.920000076293945	-6.309999942779541	-11.5	-7.610000133514404
56.5	-4.059999942779541	-5.409999847412109	-4.46999979019165	-10.739999771118164	-12.199999809265137	-2.559999942779541	-9.850000381469727	-9.1899995803833	-9.859999656677246	-14.649999618530273	-9.539999961853027	-10.300000190734863	-8.050000190734863	-9.65999984741211	-15.210000038146973	-6.650000095367432	-8.350000381469727	-9.3100004196167	-13.680000305175781	-6.079999923706055	-6.079999923706055	-10.350000381469727	-9.170000076293945	-8.989999771118164	-8.989999771118164	-10.1899995803833	-8.0600004196167	-13.149999618530273	-8.479999542236328	-10.020000457763672	-3.690000057220459	-11.529999732971191	-8.140000343322754	-10.890000343322754	-10.880000114440918	-10.989999771118164	-12.15999984741211	-12.170000076293945	-14.09000015258789	-11.319999694824219	-23.959999084472656	-5.760000228881836	-3.440000057220459	-6.619999885559082	-5.329999923706055	-10.109999656677246	-3.059999942779541	-8.390000343322754	-8.649999618530273	-7.940000057220459	-6.789999961853027	-12.149999618530273	-10.800000190734863	-10.520000457763672	-6.980000019073486	-4.809999942779541	-4.25	-5.739999771118164	-10.149999618530273	-16.079999923706055	-12.9399995803833	-13.34000015258789	-10.850000381469727	-9.949999809265137	-10.899999618530273	-8.649999618530273	-4.300000190734863	-8.4399995803833	-11.300000190734863	-8.5600004196167	-8.619999885559082	-8.550000190734863	-8.260000228881836	-10.220000267028809	-10.460000038146973	-8.260000228881836	-9.390000343322754	-9.539999961853027	-12.399999618530273	-8.210000038146973	-0.28999999165534973	-11.989999771118164	-11.300000190734863	-0.6100000143051147	-9.050000190734863	-11.369999885559082	-3.3299999237060547	-2.809999942779541	-4.519999980926514	-9.4399995803833	-16.010000228881836	-8.539999961853027	-6.260000228881836	-5.610000133514404	-8.5	-5.920000076293945	-6.309999942779541	-11.5	-7.429999828338623
57.5	-4.059999942779541	-7.289999961853027	-4.860000133514404	-10.739999771118164	-11.949999809265137	-3.740000009536743	-9.850000381469727	-8.609999656677246	-10.399999618530273	-14.399999618530273	-8.779999732971191	-11.239999771118164	-8.5	-9.229999542236328	-15.210000038146973	-6.239999771118164	-8.350000381469727	-9.3100004196167	-11.270000457763672	-6.079999923706055	-6.079999923706055	-10.84000015258789	-10.430000305175781	-9.210000038146973	-8.989999771118164	-7.690000057220459	-8.0600004196167	-13.699999809265137	-9.25	-10.020000457763672	-3.690000057220459	-12.6899995803833	-7.159999847412109	-11.520000457763672	-10.880000114440918	-9.739999771118164	-12.15999984741211	-12.9399995803833	-12.40999984741211	-11.319999694824219	-20.25	-5.659999847412109	-4.5	-7.079999923706055	-6.010000228881836	-11.649999618530273	-3.059999942779541	-8.5600004196167	-9.1899995803833	-7.940000057220459	-6.369999885559082	-12.149999618530273	-10.210000038146973	-10.569999694824219	-6.980000019073486	-6.28000020980835	-4.25	-5.840000152587891	-10.149999618530273	-15.220000267028809	-12.649999618530273	-13.34000015258789	-10.850000381469727	-9.949999809265137	-10.899999618530273	-10.069999694824219	-4.300000190734863	-8.4399995803833	-11.680000305175781	-8.5600004196167	-7.210000038146973	-8.140000343322754	-8.260000228881836	-10.199999809265137	-10.460000038146973	-5.429999828338623	-9.979999542236328	-8.470000267028809	-12.399999618530273	-8.210000038146973	-0.28999999165534973	-11.890000343322754	-11.300000190734863	-0.6100000143051147	-9.050000190734863	-11.100000381469727	-3.3299999237060547	-2.880000114440918	-4.519999980926514	-9.4399995803833	-16.010000228881836	-8.539999961853027	-6.360000133514404	-5.610000133514404	-8.5	-5.920000076293945	-6.309999942779541	-11.5	-7.570000171661377
58.5	-4.369999885559082	-8.760000228881836	-5.630000114440918	-11.34000015258789	-11.279999732971191	-4.320000171661377	-9.850000381469727	-8.510000228881836	-11.779999732971191	-14.489999771118164	-8.779999732971191	-11.619999885559082	-8.5	-8.380000114440918	-15.210000038146973	-6.239999771118164	-8.260000228881836	-9.3100004196167	-10.920000076293945	-6.079999923706055	-6.079999923706055	-10.84000015258789	-10.430000305175781	-9.210000038146973	-8.989999771118164	-8.130000114440918	-8.0600004196167	-12.920000076293945	-9.25	-10.020000457763672	-3.690000057220459	-13.359999656677246	-7.349999904632568	-12.289999961853027	-10.880000114440918	-9.390000343322754	-12.15999984741211	-12.75	-12.40999984741211	-13.25	-18.020000457763672	-3.859999895095825	-4.28000020980835	-4.369999885559082	-8.529999732971191	-11.630000114440918	-3.059999942779541	-7.039999961853027	-9.470000267028809	-9.779999732971191	-6.230000019073486	-12.149999618530273	-10.15999984741211	-9.34000015258789	-6.980000019073486	-6.940000057220459	-4.96999979019165	-5.840000152587891	-10.149999618530273	-15.800000190734863	-13.149999618530273	-13.34000015258789	-10.850000381469727	-9.9399995803833	-10.390000343322754	-8.029999732971191	-4.300000190734863	-8.770000457763672	-11.680000305175781	-8.5600004196167	-7.309999942779541	-4.53000020980835	-8.260000228881836	-9.350000381469727	-10.460000038146973	-5.429999828338623	-9.979999542236328	-10.930000305175781	-12.399999618530273	-8.210000038146973	-0.28999999165534973	-10.899999618530273	-11.300000190734863	-0.6100000143051147	-10.0	-12.100000381469727	-3.3299999237060547	-4.139999866485596	-4.519999980926514	-9.4399995803833	-16.709999084472656	-8.539999961853027	-6.360000133514404	-5.789999961853027	-8.5	-7.980000019073486	-6.309999942779541	-11.65999984741211	-7.869999885559082
59.5	-5.159999847412109	-9.199999809265137	-5.900000095367432	-11.829999923706055	-10.210000038146973	-4.320000171661377	-9.850000381469727	-9.279999732971191	-13.619999885559082	-12.649999618530273	-8.779999732971191	-11.619999885559082	-8.5	-8.380000114440918	-15.210000038146973	-6.239999771118164	-7.190000057220459	-9.3100004196167	-10.789999961853027	-6.079999923706055	-6.079999923706055	-10.84000015258789	-10.430000305175781	-8.989999771118164	-8.899999618530273	-8.880000114440918	-8.0600004196167	-12.380000114440918	-10.329999923706055	-10.020000457763672	-3.690000057220459	-13.359999656677246	-7.53000020980835	-12.289999961853027	-12.3100004196167	-9.390000343322754	-12.15999984741211	-12.149999618530273	-12.40999984741211	-16.479999542236328	-17.959999084472656	-3.549999952316284	-3.7300000190734863	-4.739999771118164	-9.109999656677246	-9.869999885559082	-3.059999942779541	-4.449999809265137	-8.649999618530273	-10.5600004196167	-6.230000019073486	-12.149999618530273	-10.220000267028809	-9.34000015258789	-6.980000019073486	-6.940000057220459	-5.739999771118164	-5.840000152587891	-10.149999618530273	-15.869999885559082	-11.079999923706055	-13.050000190734863	-10.850000381469727	-11.069999694824219	-9.220000267028809	-7.010000228881836	-4.300000190734863	-9.289999961853027	-11.359999656677246	-8.5600004196167	-4.519999980926514	-4.369999885559082	-10.140000343322754	-9.220000267028809	-10.460000038146973	-5.429999828338623	-9.550000190734863	-12.270000457763672	-12.399999618530273	-8.210000038146973	-0.28999999165534973	-9.680000305175781	-11.300000190734863	-0.6100000143051147	-11.300000190734863	-12.359999656677246	-3.3299999237060547	-4.139999866485596	-4.519999980926514	-9.4399995803833	-16.520000457763672	-8.539999961853027	-6.360000133514404	-4.179999828338623	-8.5	-10.979999542236328	-6.309999942779541	-10.600000381469727	-8.210000038146973
60.5	-7.619999885559082	-11.800000190734863	-5.900000095367432	-11.829999923706055	-9.220000267028809	-4.610000133514404	-9.850000381469727	-9.279999732971191	-14.199999809265137	-12.850000381469727	-8.779999732971191	-11.619999885559082	-8.5	-8.380000114440918	-15.210000038146973	-6.239999771118164	-3.2899999618530273	-9.649999618530273	-10.25	-6.079999923706055	-6.079999923706055	-10.84000015258789	-10.460000038146973	-8.989999771118164	-7.320000171661377	-8.880000114440918	-8.0600004196167	-11.350000381469727	-12.039999961853027	-10.020000457763672	-3.6700000762939453	-13.359999656677246	-3.759999990463257	-12.289999961853027	-12.989999771118164	-9.390000343322754	-11.9399995803833	-12.149999618530273	-12.390000343322754	-16.860000610351562	-17.270000457763672	-3.450000047683716	-4.449999809265137	-5.329999923706055	-9.109999656677246	-10.510000228881836	-3.059999942779541	-4.260000228881836	-8.649999618530273	-10.5600004196167	-6.230000019073486	-12.149999618530273	-9.989999771118164	-9.34000015258789	-6.980000019073486	-6.940000057220459	-5.739999771118164	-5.840000152587891	-10.140000343322754	-16.81999969482422	-11.079999923706055	-13.9399995803833	-10.850000381469727	-10.680000305175781	-7.949999809265137	-7.010000228881836	-4.300000190734863	-9.260000228881836	-9.8100004196167	-9.3100004196167	-4.519999980926514	-4.849999904632568	-7.849999904632568	-7.110000133514404	-10.460000038146973	-5.429999828338623	-9.1899995803833	-11.6899995803833	-12.550000190734863	-8.210000038146973	-0.28999999165534973	-9.180000305175781	-11.300000190734863	-0.6100000143051147	-11.25	-10.949999809265137	-3.3299999237060547	-4.139999866485596	-5.449999809265137	-9.4399995803833	-16.010000228881836	-8.539999961853027	-6.360000133514404	-4.179999828338623	-8.5	-11.0600004196167	-6.309999942779541	-10.479999542236328	-7.630000114440918
61.5	-9.59000015258789	-12.869999885559082	-7.590000152587891	-11.829999923706055	-8.369999885559082	-4.610000133514404	-9.529999732971191	-9.369999885559082	-14.199999809265137	-12.829999923706055	-8.779999732971191	-11.619999885559082	-8.5	-8.380000114440918	-15.210000038146973	-6.239999771118164	-2.680000066757202	-10.289999961853027	-9.84000015258789	-6.079999923706055	-6.079999923706055	-10.84000015258789	-13.550000190734863	-8.989999771118164	-7.190000057220459	-9.170000076293945	-8.0600004196167	-10.279999732971191	-14.729999542236328	-6.119999885559082	-2.990000009536743	-13.039999961853027	-2.619999885559082	-12.069999694824219	-12.989999771118164	-9.390000343322754	-10.880000114440918	-14.789999961853027	-10.819999694824219	-16.540000915527344	-17.729999542236328	-2.630000114440918	-5.050000190734863	-6.010000228881836	-8.430000305175781	-10.510000228881836	-3.059999942779541	-2.700000047683716	-8.649999618530273	-10.5600004196167	-6.639999866485596	-12.149999618530273	-9.989999771118164	-9.34000015258789	-6.980000019073486	-6.940000057220459	-5.840000152587891	-5.840000152587891	-6.909999847412109	-17.110000610351562	-11.079999923706055	-14.4399995803833	-10.850000381469727	-10.680000305175781	-8.029999732971191	-7.010000228881836	-4.300000190734863	-10.0600004196167	-9.8100004196167	-8.5600004196167	-4.519999980926514	-4.849999904632568	-8.210000038146973	-8.260000228881836	-10.460000038146973	-5.429999828338623	-9.1899995803833	-11.460000038146973	-13.300000190734863	-8.210000038146973	-0.28999999165534973	-8.300000190734863	-11.300000190734863	-0.6100000143051147	-11.329999923706055	-10.949999809265137	-3.3299999237060547	-4.139999866485596	-6.269999980926514	-9.4399995803833	-16.010000228881836	-9.180000305175781	-6.360000133514404	-4.360000133514404	-8.5	-11.0600004196167	-6.309999942779541	-11.449999809265137	-6.510000228881836
62.5	-10.15999984741211	-12.850000381469727	-7.880000114440918	-11.829999923706055	-6.980000019073486	-4.610000133514404	-9.270000457763672	-9.279999732971191	-14.199999809265137	-9.699999809265137	-8.779999732971191	-11.619999885559082	-8.5	-9.4399995803833	-15.210000038146973	-6.239999771118164	-3.75	-9.970000267028809	-9.930000305175781	-6.079999923706055	-6.079999923706055	-10.84000015258789	-14.319999694824219	-8.899999618530273	-6.179999828338623	-9.170000076293945	-8.0600004196167	-8.920000076293945	-15.40999984741211	-6.929999828338623	-2.440000057220459	-14.890000343322754	-2.619999885559082	-11.920000076293945	-12.989999771118164	-9.390000343322754	-10.199999809265137	-15.949999809265137	-9.579999923706055	-14.1899995803833	-17.729999542236328	-2.4800000190734863	-5.050000190734863	-8.529999732971191	-8.6899995803833	-10.510000228881836	-3.059999942779541	-2.700000047683716	-8.649999618530273	-10.739999771118164	-6.639999866485596	-12.289999961853027	-10.279999732971191	-9.960000038146973	-6.980000019073486	-6.940000057220459	-5.840000152587891	-6.679999828338623	-3.430000066757202	-17.110000610351562	-13.130000114440918	-14.4399995803833	-10.170000076293945	-10.680000305175781	-8.029999732971191	-7.940000057220459	-4.300000190734863	-10.350000381469727	-9.8100004196167	-8.5600004196167	-4.519999980926514	-4.849999904632568	-8.210000038146973	-8.260000228881836	-10.460000038146973	-5.429999828338623	-9.1899995803833	-11.460000038146973	-14.029999732971191	-8.119999885559082	-0.28999999165534973	-8.300000190734863	-11.300000190734863	-0.5199999809265137	-11.609999656677246	-13.140000343322754	-3.3299999237060547	-4.139999866485596	-5.130000114440918	-9.539999961853027	-16.010000228881836	-10.760000228881836	-6.360000133514404	-2.799999952316284	-8.5	-11.0600004196167	-5.920000076293945	-10.770000457763672	-6.289999961853027
63.5	-8.579999923706055	-11.970000267028809	-7.880000114440918	-11.829999923706055	-6.269999980926514	-4.610000133514404	-9.270000457763672	-9.279999732971191	-14.199999809265137	-9.699999809265137	-9.760000228881836	-11.619999885559082	-8.5	-8.640000343322754	-15.210000038146973	-8.34000015258789	-3.75	-9.800000190734863	-9.760000228881836	-6.079999923706055	-6.079999923706055	-10.84000015258789	-13.819999694824219	-7.320000171661377	-6.360000133514404	-9.170000076293945	-8.0600004196167	-8.920000076293945	-15.40999984741211	-4.300000190734863	-2.440000057220459	-15.569999694824219	-2.9000000953674316	-9.930000305175781	-13.430000305175781	-9.390000343322754	-10.199999809265137	-15.949999809265137	-9.34000015258789	-11.319999694824219	-17.729999542236328	-2.630000114440918	-5.050000190734863	-9.109999656677246	-8.40999984741211	-12.149999618530273	-3.059999942779541	-2.9700000286102295	-8.649999618530273	-6.789999961853027	-6.639999866485596	-13.890000343322754	-9.989999771118164	-11.460000038146973	-6.980000019073486	-6.940000057220459	-5.840000152587891	-7.840000152587891	-2.559999942779541	-17.110000610351562	-13.520000457763672	-14.4399995803833	-10.170000076293945	-10.680000305175781	-9.529999732971191	-11.470000267028809	-4.300000190734863	-10.350000381469727	-9.8100004196167	-8.5600004196167	-4.519999980926514	-4.849999904632568	-8.210000038146973	-8.260000228881836	-10.460000038146973	-5.429999828338623	-8.949999809265137	-11.460000038146973	-16.09000015258789	-7.539999961853027	-0.10000000149011612	-10.069999694824219	-11.300000190734863	0.0	-9.470000267028809	-14.720000267028809	-3.3299999237060547	-4.139999866485596	-4.519999980926514	-8.630000114440918	-16.010000228881836	-11.760000228881836	-6.360000133514404	-2.799999952316284	-8.5	-11.59000015258789	-5.920000076293945	-10.3100004196167	-5.139999866485596
64.5	-5.78000020980835	-11.470000267028809	-7.880000114440918	-11.829999923706055	-6.269999980926514	-4.610000133514404	-9.449999809265137	-9.279999732971191	-14.199999809265137	-11.289999961853027	-7.349999904632568	-11.619999885559082	-8.5	-8.640000343322754	-15.199999809265137	-9.489999771118164	-3.75	-9.579999923706055	-9.760000228881836	-6.079999923706055	-6.079999923706055	-10.84000015258789	-12.569999694824219	-7.190000057220459	-7.170000076293945	-9.170000076293945	-8.0600004196167	-8.920000076293945	-15.40999984741211	-4.300000190734863	-2.440000057220459	-15.149999618530273	-3.4100000858306885	-9.930000305175781	-15.199999809265137	-9.390000343322754	-10.100000381469727	-16.309999465942383	-9.279999732971191	-11.319999694824219	-17.729999542236328	-3.440000057220459	-5.489999771118164	-9.109999656677246	-8.40999984741211	-14.279999732971191	-3.059999942779541	-4.489999771118164	-8.649999618530273	-6.789999961853027	-6.639999866485596	-14.430000305175781	-12.300000190734863	-11.720000267028809	-6.980000019073486	-6.940000057220459	-5.840000152587891	-8.140000343322754	-2.059999942779541	-16.860000610351562	-10.979999542236328	-14.350000381469727	-10.170000076293945	-10.680000305175781	-11.59000015258789	-12.25	-4.300000190734863	-10.630000114440918	-9.8100004196167	-8.5600004196167	-4.519999980926514	-4.849999904632568	-9.220000267028809	-8.260000228881836	-10.460000038146973	-5.429999828338623	-8.260000228881836	-11.460000038146973	-16.579999923706055	-6.849999904632568	0.0	-11.760000228881836	-11.0	0.0	-9.470000267028809	-16.25	-3.3299999237060547	-4.139999866485596	-4.519999980926514	-8.630000114440918	-15.6899995803833	-9.6899995803833	-6.360000133514404	-2.799999952316284	-8.5	-12.350000381469727	-5.920000076293945	-10.210000038146973	-4.840000152587891
65.5	-4.570000171661377	-11.449999809265137	-7.880000114440918	-11.829999923706055	-6.269999980926514	-6.239999771118164	-10.850000381469727	-9.279999732971191	-14.199999809265137	-12.460000038146973	-7.349999904632568	-11.619999885559082	-8.5	-8.640000343322754	-14.510000228881836	-9.489999771118164	-3.75	-9.079999923706055	-11.1899995803833	-6.079999923706055	-6.079999923706055	-10.819999694824219	-13.0600004196167	-6.179999828338623	-9.720000267028809	-9.149999618530273	-8.0600004196167	-8.920000076293945	-15.40999984741211	-4.420000076293945	-2.440000057220459	-13.880000114440918	-4.570000171661377	-10.149999618530273	-15.699999809265137	-9.390000343322754	-9.079999923706055	-15.949999809265137	-9.579999923706055	-11.359999656677246	-17.729999542236328	-4.5	-5.489999771118164	-8.430000305175781	-8.40999984741211	-15.670000076293945	-3.059999942779541	-4.989999771118164	-8.649999618530273	-6.369999885559082	-6.639999866485596	-15.640000343322754	-12.880000114440918	-11.720000267028809	-6.980000019073486	-6.940000057220459	-5.840000152587891	-5.289999961853027	-1.2799999713897705	-15.550000190734863	-11.920000076293945	-14.350000381469727	-10.180000305175781	-10.680000305175781	-13.5600004196167	-12.25	-4.300000190734863	-12.369999885559082	-9.789999961853027	-8.5600004196167	-4.519999980926514	-4.849999904632568	-11.930000305175781	-8.260000228881836	-10.460000038146973	-5.429999828338623	-5.429999828338623	-11.460000038146973	-16.56999969482422	-6.21999979019165	0.0	-12.529999732971191	-9.989999771118164	0.0	-9.470000267028809	-17.610000610351562	-3.3299999237060547	-4.139999866485596	-4.519999980926514	-10.489999771118164	-15.40999984741211	-9.6899995803833	-6.360000133514404	-2.559999942779541	-8.5	-8.239999771118164	-7.980000019073486	-8.170000076293945	-4.400000095367432
66.5	-4.670000076293945	-11.449999809265137	-7.880000114440918	-11.829999923706055	-6.269999980926514	-9.470000267028809	-12.020000457763672	-9.279999732971191	-14.199999809265137	-12.880000114440918	-7.349999904632568	-11.619999885559082	-8.5	-8.640000343322754	-10.920000076293945	-9.489999771118164	-3.75	-9.079999923706055	-11.149999618530273	-6.079999923706055	-6.079999923706055	-9.520000457763672	-11.109999656677246	-6.360000133514404	-10.300000190734863	-8.460000038146973	-8.210000038146973	-8.920000076293945	-15.40999984741211	-4.420000076293945	-2.9100000858306885	-10.920000076293945	-4.570000171661377	-10.149999618530273	-15.699999809265137	-9.09000015258789	-9.079999923706055	-16.1299991607666	-9.579999923706055	-9.550000190734863	-17.510000228881836	-4.28000020980835	-5.489999771118164	-8.6899995803833	-8.40999984741211	-15.930000305175781	-3.059999942779541	-4.989999771118164	-8.649999618530273	-6.230000019073486	-6.639999866485596	-16.600000381469727	-12.199999809265137	-11.720000267028809	-6.980000019073486	-6.940000057220459	-6.679999828338623	-5.289999961853027	-1.2799999713897705	-15.550000190734863	-11.920000076293945	-15.640000343322754	-11.329999923706055	-10.680000305175781	-14.0600004196167	-12.25	-4.300000190734863	-12.75	-9.470000267028809	-8.5600004196167	-4.519999980926514	-4.849999904632568	-12.710000038146973	-10.140000343322754	-10.460000038146973	-6.78000020980835	-5.429999828338623	-11.460000038146973	-14.989999771118164	-6.21999979019165	0.0	-12.8100004196167	-9.989999771118164	-0.009999999776482582	-9.470000267028809	-17.90999984741211	-3.630000114440918	-4.139999866485596	-4.519999980926514	-8.630000114440918	-15.449999809265137	-9.6899995803833	-6.360000133514404	-2.319999933242798	-8.5	-8.899999618530273	-10.979999542236328	-7.559999942779541	-4.400000095367432
67.5	-4.670000076293945	-11.449999809265137	-7.880000114440918	-11.829999923706055	-6.269999980926514	-9.850000381469727	-12.020000457763672	-9.279999732971191	-14.359999656677246	-14.140000343322754	-7.349999904632568	-10.739999771118164	-8.5	-8.640000343322754	-10.920000076293945	-9.489999771118164	-3.75	-9.079999923706055	-10.079999923706055	-6.079999923706055	-6.079999923706055	-9.020000457763672	-9.199999809265137	-7.170000076293945	-10.300000190734863	-5.480000019073486	-8.40999984741211	-8.699999809265137	-15.470000267028809	-4.420000076293945	-2.9100000858306885	-10.899999618530273	-4.570000171661377	-10.149999618530273	-15.699999809265137	-8.630000114440918	-9.180000305175781	-15.260000228881836	-9.579999923706055	-9.550000190734863	-15.109999656677246	-3.7300000190734863	-5.489999771118164	-8.40999984741211	-8.40999984741211	-15.449999809265137	-3.059999942779541	-6.610000133514404	-8.430000305175781	-6.230000019073486	-6.639999866485596	-16.600000381469727	-11.630000114440918	-12.789999961853027	-7.260000228881836	-6.940000057220459	-7.840000152587891	-5.289999961853027	-1.2799999713897705	-15.550000190734863	-11.680000305175781	-16.010000228881836	-11.329999923706055	-10.680000305175781	-13.630000114440918	-12.25	-4.300000190734863	-12.75	-10.010000228881836	-8.5600004196167	-4.519999980926514	-4.840000152587891	-12.710000038146973	-7.849999904632568	-10.4399995803833	-9.300000190734863	-5.429999828338623	-11.460000038146973	-13.300000190734863	-6.21999979019165	-0.30000001192092896	-9.4399995803833	-10.380000114440918	-3.240000009536743	-9.470000267028809	-14.210000038146973	-2.549999952316284	-4.139999866485596	-4.519999980926514	-8.630000114440918	-15.5600004196167	-9.6899995803833	-6.360000133514404	-1.6299999952316284	-9.5600004196167	-11.670000076293945	-11.0600004196167	-7.559999942779541	-6.260000228881836
68.5	-4.670000076293945	-11.449999809265137	-7.880000114440918	-11.829999923706055	-6.260000228881836	-9.850000381469727	-12.020000457763672	-8.859999656677246	-14.199999809265137	-14.140000343322754	-7.349999904632568	-9.619999885559082	-8.90999984741211	-8.949999809265137	-10.680000305175781	-9.489999771118164	-3.75	-10.069999694824219	-10.020000457763672	-6.079999923706055	-6.079999923706055	-8.75	-9.199999809265137	-9.720000267028809	-10.300000190734863	-5.050000190734863	-6.670000076293945	-6.960000038146973	-15.670000076293945	-5.119999885559082	-2.9100000858306885	-9.84000015258789	-4.570000171661377	-10.149999618530273	-15.699999809265137	-6.760000228881836	-5.070000171661377	-16.760000228881836	-9.579999923706055	-9.550000190734863	-18.030000686645508	-4.449999809265137	-5.489999771118164	-8.40999984741211	-8.510000228881836	-13.5	-3.2899999618530273	-7.070000171661377	-9.930000305175781	-6.230000019073486	-6.639999866485596	-16.600000381469727	-11.319999694824219	-14.649999618530273	-4.050000190734863	-6.940000057220459	-8.140000343322754	-5.289999961853027	-1.2799999713897705	-15.550000190734863	-10.789999961853027	-14.460000038146973	-11.609999656677246	-10.680000305175781	-13.3100004196167	-12.25	-4.300000190734863	-12.75	-12.529999732971191	-8.5600004196167	-4.699999809265137	-3.9800000190734863	-12.710000038146973	-8.210000038146973	-8.199999809265137	-10.460000038146973	-5.429999828338623	-11.460000038146973	-12.8100004196167	-6.21999979019165	-0.30000001192092896	-7.010000228881836	-9.989999771118164	-3.619999885559082	-9.470000267028809	-14.210000038146973	-2.549999952316284	-4.139999866485596	-4.300000190734863	-8.630000114440918	-15.5600004196167	-9.6899995803833	-6.360000133514404	-0.10999999940395355	-9.949999809265137	-12.84000015258789	-11.0600004196167	-7.559999942779541	-6.75
