names	peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	peak_7	peak_8	peak_9	peak_10	peak_11	peak_12	peak_13	peak_14	peak_15	peak_16	peak_17	peak_18	peak_19	peak_20	peak_21	peak_22	peak_23	peak_24	peak_25	peak_26	peak_27	peak_28	peak_29	peak_30	peak_31	peak_32	peak_33	peak_34	peak_35	peak_36	peak_37	peak_38	peak_39	peak_40	peak_41	peak_42	peak_43	peak_44	peak_45	peak_46	peak_47	peak_48	peak_49	peak_50	peak_51	peak_52	peak_53	peak_54	peak_55	peak_56	peak_57	peak_58	peak_59	peak_60	peak_61	peak_62	peak_63	peak_64	peak_65	peak_66	peak_67	peak_68	peak_69	peak_70	peak_71	peak_72	peak_73	peak_74	peak_75	peak_76	peak_77	peak_78	peak_79	peak_80	peak_81	peak_82	peak_83	peak_84	peak_85	peak_86	peak_87	peak_88	peak_89	peak_90	peak_91	peak_92	peak_93	peak_94	peak_95	peak_96	peak_97	peak_98	peak_99
65.5	-8.140000343322754	-5.019999980926514	-2.890000104904175	-8.479999542236328	-2.3399999141693115	-12.65999984741211	-3.2699999809265137	-7.0	-5.420000076293945	-8.40999984741211	-2.1700000762939453	-10.039999961853027	-8.479999542236328	-10.130000114440918	-6.329999923706055	-10.84000015258789	-9.829999923706055	-10.630000114440918	-4.949999809265137	-12.600000381469727	-8.619999885559082	-11.579999923706055	-12.109999656677246	-8.65999984741211	-15.670000076293945	-7.860000133514404	-9.260000228881836	-7.349999904632568	-16.829999923706055	-9.300000190734863	-3.75	-10.569999694824219	-11.84000015258789	-10.630000114440918	-3.819999933242798	-10.8100004196167	-4.360000133514404	-3.680000066757202	-5.369999885559082	-13.640000343322754	-8.109999656677246	-9.289999961853027	-13.15999984741211	-7.829999923706055	-8.029999732971191	-11.779999732971191	-4.940000057220459	-7.590000152587891	-10.869999885559082	-4.840000152587891	-9.270000457763672	-2.0299999713897705	-7.429999828338623	-13.970000267028809	-10.729999542236328	-6.880000114440918	-11.279999732971191	-6.019999980926514	-5.570000171661377	-9.399999618530273	-9.010000228881836	-3.0999999046325684	-5.5	-5.739999771118164	-11.510000228881836	-7.829999923706055	-6.449999809265137	-6.730000019073486	-5.610000133514404	-15.0	-1.5399999618530273	-9.210000038146973	-8.569999694824219	-8.699999809265137	-9.84000015258789	-2.430000066757202	-4.059999942779541	-15.470000267028809	-4.829999923706055	-13.300000190734863	-8.579999923706055	-13.130000114440918	-7.809999942779541	-10.600000381469727	-11.199999809265137	-6.639999866485596	-6.670000076293945	-4.809999942779541	-1.3300000429153442	-10.020000457763672	-7.570000171661377	-4.860000133514404	-18.729999542236328	-16.760000228881836	-8.989999771118164	-4.070000171661377	-5.239999771118164	-3.0	-13.760000228881836
66.5	-11.369999885559082	-5.019999980926514	-2.880000114440918	-8.479999542236328	-2.3399999141693115	-12.65999984741211	-3.2699999809265137	-7.0	-5.420000076293945	-8.40999984741211	-2.299999952316284	-10.039999961853027	-8.479999542236328	-8.739999771118164	-6.159999847412109	-10.84000015258789	-9.829999923706055	-10.630000114440918	-5.179999828338623	-12.600000381469727	-8.5	-11.9399995803833	-12.109999656677246	-9.550000190734863	-15.670000076293945	-11.149999618530273	-9.050000190734863	-9.34000015258789	-16.399999618530273	-9.300000190734863	-3.75	-10.569999694824219	-9.109999656677246	-8.75	-3.5	-11.199999809265137	-4.360000133514404	-3.680000066757202	-5.369999885559082	-13.640000343322754	-11.229999542236328	-9.15999984741211	-13.130000114440918	-7.829999923706055	-8.029999732971191	-11.720000267028809	-4.940000057220459	-7.590000152587891	-10.869999885559082	-4.840000152587891	-9.15999984741211	-2.0299999713897705	-7.699999809265137	-13.970000267028809	-10.90999984741211	-6.880000114440918	-11.279999732971191	-7.150000095367432	-5.559999942779541	-9.779999732971191	-9.010000228881836	-4.090000152587891	-5.5	-6.059999942779541	-11.510000228881836	-9.899999618530273	-6.46999979019165	-6.730000019073486	-5.610000133514404	-15.0	-1.5399999618530273	-8.739999771118164	-8.569999694824219	-11.109999656677246	-10.399999618530273	-2.109999895095825	-4.059999942779541	-15.859999656677246	-4.829999923706055	-13.300000190734863	-10.15999984741211	-13.130000114440918	-7.78000020980835	-13.210000038146973	-9.09000015258789	-6.639999866485596	-6.289999961853027	-5.639999866485596	-1.2799999713897705	-10.020000457763672	-6.260000228881836	-4.860000133514404	-16.06999969482422	-14.3100004196167	-8.989999771118164	-3.3499999046325684	-6.119999885559082	-3.0	-13.760000228881836
67.5	-14.600000381469727	-5.019999980926514	-0.4300000071525574	-8.479999542236328	-2.3399999141693115	-12.65999984741211	-3.450000047683716	-7.0	-5.420000076293945	-8.40999984741211	-3.130000114440918	-10.039999961853027	-8.479999542236328	-8.579999923706055	-7.630000114440918	-10.84000015258789	-9.829999923706055	-10.630000114440918	-5.179999828338623	-12.600000381469727	-8.199999809265137	-11.9399995803833	-11.899999618530273	-10.609999656677246	-15.65999984741211	-11.930000305175781	-8.550000190734863	-10.600000381469727	-17.770000457763672	-9.300000190734863	-4.53000020980835	-10.329999923706055	-9.109999656677246	-8.529999732971191	-3.140000104904175	-11.199999809265137	-4.039999961853027	-4.389999866485596	-5.369999885559082	-13.640000343322754	-12.380000114440918	-7.400000095367432	-13.130000114440918	-7.829999923706055	-8.029999732971191	-11.859999656677246	-4.940000057220459	-7.590000152587891	-10.869999885559082	-4.840000152587891	-9.15999984741211	-2.0299999713897705	-7.699999809265137	-13.970000267028809	-9.380000114440918	-6.880000114440918	-10.899999618530273	-7.730000019073486	-5.559999942779541	-9.779999732971191	-9.010000228881836	-5.25	-7.239999771118164	-7.449999809265137	-13.3100004196167	-11.520000457763672	-6.46999979019165	-6.730000019073486	-5.630000114440918	-15.0	-2.619999885559082	-8.739999771118164	-8.569999694824219	-12.579999923706055	-10.9399995803833	-2.2899999618530273	-4.059999942779541	-16.010000228881836	-4.829999923706055	-13.479999542236328	-9.760000228881836	-13.3100004196167	-7.78000020980835	-13.979999542236328	-6.449999809265137	-6.639999866485596	-6.289999961853027	-6.420000076293945	-1.559999942779541	-10.020000457763672	-6.260000228881836	-4.860000133514404	-16.049999237060547	-14.3100004196167	-8.989999771118164	-3.3499999046325684	-6.71999979019165	-3.0	-13.760000228881836
68.5	-12.140000343322754	-3.9600000381469727	-0.4300000071525574	-8.59000015258789	-2.5199999809265137	-12.65999984741211	-3.75	-6.78000020980835	-5.420000076293945	-8.109999656677246	-4.210000038146973	-10.039999961853027	-8.229999542236328	-10.359999656677246	-7.579999923706055	-10.59000015258789	-9.829999923706055	-10.630000114440918	-5.179999828338623	-12.600000381469727	-7.619999885559082	-11.9399995803833	-11.960000038146973	-13.130000114440918	-13.579999923706055	-11.930000305175781	-7.139999866485596	-10.600000381469727	-19.31999969482422	-9.300000190734863	-5.300000190734863	-9.640000343322754	-9.100000381469727	-8.729999542236328	-3.180000066757202	-11.199999809265137	-3.0199999809265137	-6.079999923706055	-5.369999885559082	-13.640000343322754	-8.289999961853027	-7.309999942779541	-13.40999984741211	-9.0600004196167	-8.029999732971191	-10.0600004196167	-4.940000057220459	-7.590000152587891	-10.869999885559082	-4.840000152587891	-7.769999980926514	-2.809999942779541	-7.699999809265137	-13.970000267028809	-9.369999885559082	-6.880000114440918	-9.829999923706055	-7.510000228881836	-5.559999942779541	-9.779999732971191	-9.010000228881836	-5.25	-10.220000267028809	-7.449999809265137	-13.970000267028809	-13.579999923706055	-6.46999979019165	-6.730000019073486	-6.119999885559082	-15.180000305175781	-2.619999885559082	-8.739999771118164	-8.569999694824219	-13.229999542236328	-10.9399995803833	-2.299999952316284	-4.059999942779541	-16.110000610351562	-4.809999942779541	-12.989999771118164	-8.949999809265137	-12.430000305175781	-7.78000020980835	-13.979999542236328	-7.840000152587891	-6.639999866485596	-6.289999961853027	-7.059999942779541	-0.33000001311302185	-10.020000457763672	-6.260000228881836	-4.860000133514404	-15.5	-14.770000457763672	-8.989999771118164	-3.1600000858306885	-6.71999979019165	-3.0	-13.760000228881836
69.5	-8.90999984741211	-3.9600000381469727	-0.4300000071525574	-8.59000015258789	-0.019999999552965164	-12.65999984741211	-3.049999952316284	-6.78000020980835	-5.420000076293945	-6.289999961853027	-4.71999979019165	-10.039999961853027	-7.010000228881836	-10.899999618530273	-9.0	-10.180000305175781	-9.829999923706055	-10.600000381469727	-5.179999828338623	-12.600000381469727	-8.210000038146973	-11.850000381469727	-11.609999656677246	-16.360000610351562	-14.220000267028809	-11.930000305175781	-7.139999866485596	-10.600000381469727	-20.190000534057617	-9.300000190734863	-5.590000152587891	-8.649999618530273	-8.40999984741211	-8.529999732971191	-3.680000066757202	-11.199999809265137	-3.0299999713897705	-6.440000057220459	-5.369999885559082	-13.640000343322754	-7.420000076293945	-7.309999942779541	-11.989999771118164	-12.0600004196167	-8.029999732971191	-9.210000038146973	-4.940000057220459	-7.590000152587891	-10.869999885559082	-4.840000152587891	-6.460000038146973	-4.360000133514404	-7.699999809265137	-14.260000228881836	-9.279999732971191	-6.880000114440918	-9.329999923706055	-4.53000020980835	-6.380000114440918	-9.779999732971191	-9.619999885559082	-5.25	-11.6899995803833	-7.449999809265137	-13.65999984741211	-13.869999885559082	-6.46999979019165	-6.730000019073486	-4.599999904632568	-13.579999923706055	-2.619999885559082	-8.65999984741211	-8.569999694824219	-12.779999732971191	-10.84000015258789	-4.960000038146973	-4.059999942779541	-16.950000762939453	-4.610000133514404	-12.989999771118164	-8.359999656677246	-12.039999961853027	-7.78000020980835	-13.979999542236328	-9.199999809265137	-6.710000038146973	-6.289999961853027	-7.269999980926514	-1.6100000143051147	-10.020000457763672	-6.260000228881836	-5.039999961853027	-15.779999732971191	-15.550000190734863	-8.989999771118164	-3.140000104904175	-6.71999979019165	-3.200000047683716	-13.760000228881836
70.5	-7.429999828338623	-3.9600000381469727	-0.4300000071525574	-8.59000015258789	-0.019999999552965164	-12.65999984741211	-2.759999990463257	-6.78000020980835	-5.420000076293945	-6.289999961853027	-5.78000020980835	-10.3100004196167	-5.210000038146973	-10.899999618530273	-9.5	-5.820000171661377	-10.890000343322754	-10.770000457763672	-5.090000152587891	-12.779999732971191	-9.279999732971191	-11.470000267028809	-11.609999656677246	-16.739999771118164	-15.279999732971191	-11.930000305175781	-7.139999866485596	-10.600000381469727	-18.760000228881836	-9.300000190734863	-5.590000152587891	-8.649999618530273	-8.529999732971191	-8.729999542236328	-2.950000047683716	-11.199999809265137	-3.0199999809265137	-6.440000057220459	-5.369999885559082	-13.739999771118164	-7.420000076293945	-7.309999942779541	-12.460000038146973	-13.229999542236328	-8.369999885559082	-8.329999923706055	-4.940000057220459	-7.590000152587891	-10.569999694824219	-4.840000152587891	-8.4399995803833	-5.21999979019165	-7.699999809265137	-15.029999732971191	-9.279999732971191	-6.880000114440918	-9.329999923706055	-4.210000038146973	-7.440000057220459	-9.779999732971191	-11.25	-5.25	-11.5600004196167	-8.239999771118164	-11.619999885559082	-14.8100004196167	-6.46999979019165	-6.539999961853027	-4.599999904632568	-15.130000114440918	-3.1500000953674316	-8.359999656677246	-8.569999694824219	-12.760000228881836	-10.329999923706055	-6.110000133514404	-4.599999904632568	-18.34000015258789	-4.710000038146973	-12.989999771118164	-8.109999656677246	-12.8100004196167	-7.78000020980835	-13.979999542236328	-9.779999732971191	-8.3100004196167	-6.289999961853027	-7.269999980926514	-2.7799999713897705	-10.020000457763672	-6.260000228881836	-3.869999885559082	-11.1899995803833	-14.319999694824219	-9.270000457763672	-4.309999942779541	-6.71999979019165	-2.690000057220459	-13.760000228881836
71.5	-6.519999980926514	-3.9600000381469727	-0.4300000071525574	-8.59000015258789	-0.23000000417232513	-12.420000076293945	-2.759999990463257	-6.78000020980835	-5.420000076293945	-6.289999961853027	-8.069999694824219	-9.819999694824219	-5.510000228881836	-11.609999656677246	-9.5	-5.309999942779541	-11.270000457763672	-8.050000190734863	-4.949999809265137	-11.729999542236328	-9.279999732971191	-11.470000267028809	-12.100000381469727	-16.739999771118164	-15.0600004196167	-11.930000305175781	-7.139999866485596	-11.0600004196167	-18.760000228881836	-9.289999961853027	-5.590000152587891	-8.649999618530273	-9.069999694824219	-8.729999542236328	-2.950000047683716	-11.199999809265137	-3.559999942779541	-6.440000057220459	-5.369999885559082	-15.210000038146973	-7.420000076293945	-7.139999866485596	-11.220000267028809	-10.0	-8.65999984741211	-7.190000057220459	-4.929999828338623	-7.590000152587891	-8.119999885559082	-4.840000152587891	-8.729999542236328	-6.079999923706055	-7.929999828338623	-15.029999732971191	-9.279999732971191	-6.880000114440918	-10.300000190734863	-4.210000038146973	-8.210000038146973	-9.779999732971191	-11.880000114440918	-5.25	-11.220000267028809	-8.729999542236328	-10.270000457763672	-17.719999313354492	-6.46999979019165	-3.4800000190734863	-5.440000057220459	-15.130000114440918	-5.960000038146973	-8.34000015258789	-8.569999694824219	-9.65999984741211	-10.329999923706055	-6.110000133514404	-3.069999933242798	-18.65999984741211	-3.740000009536743	-12.989999771118164	-6.730000019073486	-12.8100004196167	-7.78000020980835	-13.979999542236328	-9.779999732971191	-8.579999923706055	-6.289999961853027	-7.269999980926514	-2.7799999713897705	-10.020000457763672	-6.260000228881836	-3.869999885559082	-9.0600004196167	-14.430000305175781	-8.890000343322754	-4.309999942779541	-6.230000019073486	-3.559999942779541	-13.34000015258789
72.5	-6.519999980926514	-3.559999942779541	-1.4299999475479126	-8.59000015258789	-0.23000000417232513	-12.319999694824219	-2.809999942779541	-6.78000020980835	-5.420000076293945	-6.289999961853027	-10.130000114440918	-7.869999885559082	-4.050000190734863	-12.470000267028809	-9.5	-1.2200000286102295	-11.270000457763672	-9.470000267028809	-4.929999828338623	-9.119999885559082	-9.279999732971191	-11.470000267028809	-11.029999732971191	-16.729999542236328	-14.510000228881836	-11.930000305175781	-7.050000190734863	-12.3100004196167	-18.43000030517578	-6.110000133514404	-5.590000152587891	-8.649999618530273	-10.329999923706055	-9.039999961853027	-2.950000047683716	-11.100000381469727	-4.429999828338623	-6.869999885559082	-5.369999885559082	-15.649999618530273	-7.420000076293945	-6.539999961853027	-10.609999656677246	-8.470000267028809	-8.65999984741211	-7.190000057220459	-3.859999895095825	-7.590000152587891	-7.460000038146973	-4.840000152587891	-8.729999542236328	-6.670000076293945	-8.25	-15.029999732971191	-9.279999732971191	-6.880000114440918	-9.380000114440918	-3.7300000190734863	-7.789999961853027	-9.460000038146973	-14.4399995803833	-5.25	-11.220000267028809	-8.239999771118164	-10.270000457763672	-15.75	-6.46999979019165	-3.799999952316284	-6.400000095367432	-15.130000114440918	-9.069999694824219	-8.329999923706055	-8.569999694824219	-9.65999984741211	-10.329999923706055	-6.110000133514404	-1.8200000524520874	-20.030000686645508	-3.2300000190734863	-12.989999771118164	-6.730000019073486	-13.0600004196167	-8.140000343322754	-13.979999542236328	-9.779999732971191	-8.579999923706055	-7.489999771118164	-7.269999980926514	-2.7799999713897705	-10.289999961853027	-6.260000228881836	-3.869999885559082	-9.069999694824219	-14.430000305175781	-8.510000228881836	-4.309999942779541	-5.630000114440918	-1.1100000143051147	-13.34000015258789
73.5	-6.519999980926514	-3.059999942779541	-2.200000047683716	-8.59000015258789	-0.5099999904632568	-11.989999771118164	-3.309999942779541	-6.78000020980835	-5.659999847412109	-6.289999961853027	-10.619999885559082	-3.2799999713897705	-2.6700000762939453	-13.0600004196167	-9.5	-0.15000000596046448	-11.270000457763672	-11.119999885559082	-5.449999809265137	-7.590000152587891	-9.539999961853027	-11.520000457763672	-9.59000015258789	-13.5	-14.010000228881836	-11.930000305175781	-7.429999828338623	-12.569999694824219	-17.84000015258789	-6.110000133514404	-5.590000152587891	-8.649999618530273	-10.329999923706055	-9.329999923706055	-2.950000047683716	-10.829999923706055	-4.429999828338623	-7.449999809265137	-5.369999885559082	-16.059999465942383	-7.420000076293945	-6.630000114440918	-10.359999656677246	-8.970000267028809	-8.65999984741211	-7.190000057220459	-3.259999990463257	-7.590000152587891	-6.869999885559082	-4.840000152587891	-8.729999542236328	-6.670000076293945	-10.100000381469727	-15.029999732971191	-9.279999732971191	-7.059999942779541	-9.829999923706055	-3.450000047683716	-6.670000076293945	-7.480000019073486	-11.960000038146973	-5.25	-11.220000267028809	-8.180000305175781	-10.270000457763672	-13.869999885559082	-6.46999979019165	-4.28000020980835	-6.400000095367432	-15.130000114440918	-10.140000343322754	-8.329999923706055	-10.619999885559082	-9.65999984741211	-10.329999923706055	-6.110000133514404	-1.7200000286102295	-20.030000686645508	-3.0199999809265137	-12.989999771118164	-6.730000019073486	-13.140000343322754	-6.989999771118164	-13.979999542236328	-9.779999732971191	-8.579999923706055	-7.869999885559082	-7.269999980926514	-2.7799999713897705	-10.550000190734863	-6.260000228881836	-3.869999885559082	-11.220000267028809	-14.609999656677246	-9.930000305175781	-4.309999942779541	-5.630000114440918	-0.6899999976158142	-12.84000015258789
74.5	-6.519999980926514	-1.9700000286102295	-2.200000047683716	-8.59000015258789	-0.20999999344348907	-11.989999771118164	-3.309999942779541	-6.590000152587891	-5.659999847412109	-6.289999961853027	-10.619999885559082	-2.9600000381469727	-2.299999952316284	-13.34000015258789	-9.289999961853027	0.0	-11.270000457763672	-7.5	-8.680000305175781	-7.690000057220459	-9.239999771118164	-13.300000190734863	-10.4399995803833	-9.789999961853027	-13.579999923706055	-11.930000305175781	-10.65999984741211	-11.140000343322754	-17.43000030517578	-6.110000133514404	-5.590000152587891	-8.649999618530273	-10.3100004196167	-8.90999984741211	-4.599999904632568	-12.630000114440918	-4.429999828338623	-7.449999809265137	-5.369999885559082	-16.059999465942383	-7.420000076293945	-7.960000038146973	-9.779999732971191	-8.970000267028809	-8.65999984741211	-7.190000057220459	-3.259999990463257	-7.590000152587891	-6.420000076293945	-4.840000152587891	-9.789999961853027	-6.670000076293945	-10.479999542236328	-14.710000038146973	-8.850000381469727	-5.769999980926514	-9.729999542236328	-3.450000047683716	-6.170000076293945	-7.25	-10.619999885559082	-5.25	-11.220000267028809	-8.359999656677246	-9.890000343322754	-13.869999885559082	-6.46999979019165	-1.909999966621399	-6.400000095367432	-15.130000114440918	-10.140000343322754	-9.399999618530273	-13.930000305175781	-9.65999984741211	-10.329999923706055	-6.449999809265137	-1.7899999618530273	-20.030000686645508	-3.119999885559082	-12.989999771118164	-6.730000019073486	-12.8100004196167	-6.989999771118164	-13.979999542236328	-9.779999732971191	-8.579999923706055	-7.869999885559082	-7.269999980926514	-2.7799999713897705	-12.609999656677246	-7.039999961853027	-3.869999885559082	-10.34000015258789	-15.029999732971191	-10.979999542236328	-4.309999942779541	-5.630000114440918	-0.6899999976158142	-10.0
75.5	-6.519999980926514	-1.8700000047683716	-2.200000047683716	-8.59000015258789	-0.6100000143051147	-12.039999961853027	-3.309999942779541	-3.8499999046325684	-6.420000076293945	-5.989999771118164	-10.619999885559082	-4.650000095367432	-2.299999952316284	-10.5600004196167	-8.880000114440918	0.0	-11.260000228881836	-7.5	-9.59000015258789	-3.5799999237060547	-9.239999771118164	-13.960000038146973	-8.569999694824219	-8.199999809265137	-13.369999885559082	-11.930000305175781	-8.199999809265137	-10.84000015258789	-16.3700008392334	-6.110000133514404	-5.159999847412109	-8.649999618530273	-8.569999694824219	-9.069999694824219	-5.369999885559082	-14.100000381469727	-4.429999828338623	-7.449999809265137	-5.369999885559082	-16.059999465942383	-7.96999979019165	-8.949999809265137	-9.569999694824219	-8.970000267028809	-8.65999984741211	-7.190000057220459	-3.259999990463257	-7.590000152587891	-6.420000076293945	-4.900000095367432	-10.569999694824219	-6.670000076293945	-13.649999618530273	-14.079999923706055	-6.699999809265137	-5.769999980926514	-8.739999771118164	-3.450000047683716	-5.449999809265137	-6.489999771118164	-10.619999885559082	-5.25	-11.220000267028809	-9.0	-8.460000038146973	-13.779999732971191	-6.46999979019165	-1.909999966621399	-7.519999980926514	-15.229999542236328	-10.140000343322754	-9.399999618530273	-14.699999809265137	-9.65999984741211	-10.329999923706055	-8.699999809265137	-2.1700000762939453	-20.030000686645508	-2.1500000953674316	-12.989999771118164	-6.730000019073486	-12.619999885559082	-6.989999771118164	-13.979999542236328	-9.779999732971191	-8.579999923706055	-8.460000038146973	-7.269999980926514	-2.7799999713897705	-13.100000381469727	-7.039999961853027	-3.869999885559082	-10.319999694824219	-15.449999809265137	-10.979999542236328	-4.309999942779541	-5.630000114440918	-3.759999990463257	-8.15999984741211
76.5	-6.519999980926514	-1.0199999809265137	-2.200000047683716	-9.069999694824219	-0.6100000143051147	-12.300000190734863	-3.309999942779541	-3.5399999618530273	-6.75	-4.039999961853027	-13.34000015258789	-5.230000019073486	-2.299999952316284	-10.5600004196167	-7.170000076293945	0.0	-9.680000305175781	-7.5	-9.180000305175781	-2.930000066757202	-8.930000305175781	-13.960000038146973	-8.970000267028809	-8.199999809265137	-12.960000038146973	-11.930000305175781	-8.050000190734863	-10.930000305175781	-16.709999084472656	-6.110000133514404	-5.739999771118164	-8.649999618530273	-6.829999923706055	-8.680000305175781	-5.369999885559082	-14.100000381469727	-4.429999828338623	-7.449999809265137	-5.889999866485596	-16.059999465942383	-7.96999979019165	-9.350000381469727	-9.569999694824219	-8.970000267028809	-8.229999542236328	-6.599999904632568	-3.259999990463257	-7.769999980926514	-6.420000076293945	-6.059999942779541	-10.5600004196167	-6.670000076293945	-14.819999694824219	-13.5	-5.320000171661377	-5.769999980926514	-8.640000343322754	-3.450000047683716	-5.019999980926514	-4.800000190734863	-10.619999885559082	-5.25	-11.220000267028809	-9.0	-8.630000114440918	-12.479999542236328	-6.46999979019165	-2.2200000286102295	-8.300000190734863	-13.729999542236328	-9.920000076293945	-9.90999984741211	-14.699999809265137	-10.5600004196167	-12.199999809265137	-9.079999923706055	-2.2799999713897705	-20.309999465942383	-2.1500000953674316	-12.989999771118164	-6.730000019073486	-12.319999694824219	-6.989999771118164	-13.979999542236328	-11.449999809265137	-8.579999923706055	-9.039999961853027	-6.849999904632568	-2.7799999713897705	-13.300000190734863	-7.039999961853027	-3.869999885559082	-10.319999694824219	-15.829999923706055	-11.09000015258789	-4.309999942779541	-5.630000114440918	-4.53000020980835	-8.15999984741211
77.5	-6.519999980926514	-1.0199999809265137	-3.4700000286102295	-9.819999694824219	-0.6100000143051147	-12.119999885559082	-3.309999942779541	-2.4100000858306885	-6.570000171661377	-1.059999942779541	-14.489999771118164	-5.940000057220459	-2.299999952316284	-10.5600004196167	-6.789999961853027	0.0	-8.390000343322754	-7.5	-6.800000190734863	-2.930000066757202	-8.180000305175781	-13.960000038146973	-10.140000343322754	-8.199999809265137	-13.050000190734863	-12.109999656677246	-8.050000190734863	-11.720000267028809	-16.940000534057617	-5.679999828338623	-5.739999771118164	-8.649999618530273	-6.829999923706055	-8.680000305175781	-5.369999885559082	-14.300000190734863	-4.429999828338623	-7.449999809265137	-5.889999866485596	-16.059999465942383	-7.96999979019165	-8.680000305175781	-9.770000457763672	-8.970000267028809	-8.029999732971191	-5.78000020980835	-3.259999990463257	-8.050000190734863	-6.420000076293945	-6.059999942779541	-8.729999542236328	-6.460000038146973	-14.819999694824219	-13.0	-6.150000095367432	-5.809999942779541	-9.369999885559082	-4.659999847412109	-4.320000171661377	-5.269999980926514	-10.619999885559082	-5.25	-11.399999618530273	-10.25	-8.329999923706055	-11.449999809265137	-6.46999979019165	-2.2200000286102295	-8.300000190734863	-13.729999542236328	-6.900000095367432	-11.0600004196167	-14.699999809265137	-10.5600004196167	-13.460000038146973	-9.079999923706055	-3.140000104904175	-16.079999923706055	-2.1500000953674316	-12.989999771118164	-6.730000019073486	-12.319999694824219	-6.989999771118164	-13.880000114440918	-12.710000038146973	-8.579999923706055	-9.039999961853027	-6.090000152587891	-2.7799999713897705	-9.329999923706055	-7.550000190734863	-3.869999885559082	-10.3100004196167	-15.739999771118164	-10.979999542236328	-4.309999942779541	-6.309999942779541	-4.53000020980835	-8.260000228881836
78.5	-6.519999980926514	-1.350000023841858	-6.590000152587891	-9.329999923706055	-3.1600000858306885	-12.390000343322754	-3.309999942779541	-2.690000057220459	-6.829999923706055	-1.059999942779541	-14.489999771118164	-5.900000095367432	-2.299999952316284	-10.5600004196167	-6.96999979019165	0.0	-5.71999979019165	-7.699999809265137	-6.800000190734863	-2.930000066757202	-8.170000076293945	-13.960000038146973	-8.569999694824219	-8.199999809265137	-13.109999656677246	-11.600000381469727	-8.050000190734863	-11.010000228881836	-17.450000762939453	-5.010000228881836	-5.639999866485596	-8.260000228881836	-7.440000057220459	-8.680000305175781	-6.150000095367432	-14.279999732971191	-4.429999828338623	-7.449999809265137	-5.889999866485596	-16.229999542236328	-7.96999979019165	-8.680000305175781	-8.720000267028809	-8.970000267028809	-8.029999732971191	-5.440000057220459	-3.259999990463257	-8.050000190734863	-6.75	-6.059999942779541	-8.729999542236328	-5.940000057220459	-14.819999694824219	-9.390000343322754	-8.270000457763672	-9.229999542236328	-9.960000038146973	-4.659999847412109	-4.320000171661377	-5.269999980926514	-10.619999885559082	-5.28000020980835	-10.890000343322754	-10.640000343322754	-9.479999542236328	-11.449999809265137	-6.46999979019165	-2.2200000286102295	-8.300000190734863	-13.65999984741211	-6.78000020980835	-9.399999618530273	-14.699999809265137	-11.1899995803833	-13.460000038146973	-9.079999923706055	-3.490000009536743	-16.350000381469727	-3.309999942779541	-12.989999771118164	-6.730000019073486	-12.319999694824219	-6.840000152587891	-13.319999694824219	-12.90999984741211	-8.579999923706055	-9.779999732971191	-6.139999866485596	-2.9600000381469727	-9.329999923706055	-7.550000190734863	-3.869999885559082	-7.550000190734863	-15.4399995803833	-10.600000381469727	-4.510000228881836	-6.489999771118164	-4.53000020980835	-8.279999732971191
79.5	-6.519999980926514	-2.0399999618530273	-7.739999771118164	-11.369999885559082	-3.740000009536743	-12.069999694824219	-3.4800000190734863	-2.299999952316284	-6.449999809265137	-1.0499999523162842	-14.489999771118164	-7.179999828338623	-2.1700000762939453	-11.680000305175781	-6.289999961853027	0.0	-5.71999979019165	-7.039999961853027	-6.800000190734863	-2.930000066757202	-8.600000381469727	-13.960000038146973	-8.569999694824219	-8.199999809265137	-13.1899995803833	-11.579999923706055	-8.350000381469727	-11.430000305175781	-17.450000762939453	-4.119999885559082	-4.659999847412109	-8.260000228881836	-7.440000057220459	-8.739999771118164	-6.489999771118164	-13.779999732971191	-4.429999828338623	-7.449999809265137	-5.980000019073486	-15.8100004196167	-7.96999979019165	-8.680000305175781	-8.720000267028809	-8.760000228881836	-8.029999732971191	-5.440000057220459	-3.259999990463257	-8.050000190734863	-8.300000190734863	-6.059999942779541	-8.729999542236328	-5.940000057220459	-14.819999694824219	-5.909999847412109	-8.979999542236328	-10.010000228881836	-9.960000038146973	-4.659999847412109	-4.320000171661377	-5.869999885559082	-10.619999885559082	-5.25	-10.890000343322754	-9.680000305175781	-10.119999885559082	-11.449999809265137	-7.150000095367432	-2.2200000286102295	-8.300000190734863	-14.130000114440918	-6.78000020980835	-9.399999618530273	-15.069999694824219	-11.9399995803833	-13.460000038146973	-9.079999923706055	-2.3299999237060547	-16.6200008392334	-3.0999999046325684	-12.569999694824219	-6.730000019073486	-12.319999694824219	-6.849999904632568	-13.319999694824219	-9.779999732971191	-8.579999923706055	-13.170000076293945	-7.03000020980835	0.0	-9.329999923706055	-7.75	-3.869999885559082	-8.199999809265137	-15.279999732971191	-9.640000343322754	-5.920000076293945	-6.489999771118164	-4.53000020980835	-7.449999809265137
