locus_tag	gene_name	gene_product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr7100	slr7100	hypothetical protein	262.69903888931907	1.5006878507331667	0.22296774028948038	6.730515583935212	1.6906293990035662e-11	2.938443943883506e-9
sll0750-as	sll0750-as	asRNA	450.6308589421506	-1.1635051949014295	0.1768506109930529	-6.579028414819186	4.735322807477369e-11	7.925527321107493e-9
slr0904	comM	competence protein ComM homolog	1646.9709327618039	1.015155365899518	0.15622966868810287	6.497839843251384	8.148147792739553e-11	1.3150528526925014e-8
ssr1169	ESI3	stress induced hydrophobic peptide homolog	824.4631622639981	-0.8810402334965894	0.13635110013013219	-6.461555738499602	1.0363196963143924e-10	1.6148719681533583e-8
slr1367	glgP2	glycogen phosphorylase 2	1370.215571566759	-0.7033384327089439	0.10951190367703749	-6.422483849638533	1.3406847838750356e-10	2.019518179443762e-8
sll2009	sll2009	processing protease	488.7859316690393	-1.0782035006146424	0.16825792753114613	-6.40803982573158	1.4740241033687428e-10	2.1487467493946286e-8
sll1304	sll1304	unknown protein	228.61046446272437	-1.1636639317765938	0.18193138866760308	-6.39616912891629	1.5932352646524875e-10	2.2499469253014345e-8
slr7057	slr7057	hypothetical protein	508.95598676779537	1.3916622261007416	0.22208065523442752	6.266472082549055	3.6931956142099204e-10	5.057439691095342e-8
slr0756	kaiA	circadian clock protein KaiA homolog	264.21870616248026	1.0797041791149569	0.1726751867428598	6.252804467632076	4.0314675942511867e-10	5.358294723065033e-8
sll1270	bgtB	periplasmic substrate-binding and integral memb rane protein of the ABC-type Bgt permease for basic amino acids and glutamine BgtB	1131.5958330171559	-1.1839376665407482	0.1908282760566398	-6.204204591720691	5.497423074303846e-10	7.097958535079738e-8
slr1852	slr1852	unknown protein	799.0666048425392	-0.8404798933478084	0.13576634860219236	-6.190634881184661	5.99223661892192e-10	7.521921466918932e-8
sll1330	sll1330	two-component system response regulator OmpR su bfamily	556.5759009751907	-1.1485691900940622	0.1861937517982508	-6.168677407277276	6.88635578345796e-10	8.189326785643821e-8
slr1856	slr1856	phosphoprotein substrate of icfG gene cluster	345.0599038717877	-0.9583851263051346	0.1552881255817372	-6.171657509000458	6.757776269381009e-10	8.189326785643821e-8
ssr0692	ssr0692	hypothetical protein	4088.255340329213	1.3642225357749116	0.22261590741470572	6.128144891431926	8.890960304673138e-10	1.0302115286363567e-7
sll1307	sll1307	periplasmic protein;  function unknown	335.24399711122896	-1.0664137736966472	0.17614088828318253	-6.054322673689307	1.4100970877847921e-9	1.593057184924869e-7
slr1969	hik24	two-component sensor histidine kinase	457.58539789228286	-1.0242996096502575	0.17232457483789074	-5.944013560537359	2.7812657763815043e-9	3.065497571577565e-7
slr7101	slr7101	hypothetical protein	345.25721938287415	1.0463694828440269	0.17909381023931534	5.842577593529382	5.139923199139279e-9	5.530312604026287e-7
ssr1528	ssr1528	hypothetical protein	965.6014902488382	0.7181008639793808	0.12363183974574908	5.808381283140064	6.307973333766821e-9	6.629239882626107e-7
ssl3410	ssl3410	unknown protein	108.24544149043535	-1.2525088427687934	0.21709875097855072	-5.7693046925568945	7.959927068058468e-9	8.175206913762777e-7
slr5005	slr5005	hypothetical protein	1537.649964367697	0.7426091151310609	0.1289472736028248	5.75901369902863	8.460683671476963e-9	8.496406558089865e-7
slr1855	slr1855	unknown protein	996.3629543273901	-0.9978148323420019	0.17350156089163715	-5.751042395320012	8.869486790264444e-9	8.7133066967837e-7
slr1927	slr1927	hypothetical protein	655.0214938575007	1.3180903232681018	0.232612956990977	5.666452721802725	1.457840316829402e-8	1.401697955691929e-6
sll1899	ctaB	cytochrome c oxidase folding protein	1525.3772645405106	-0.7323277631880438	0.13029760384444433	-5.620423872585812	1.9048951603169397e-8	1.7933794228067188e-6
sll1662	pheA	probable prephenate dehydratase	1956.020492971799	1.5773731448989785	0.2816283296814347	5.600903668616123	2.132372198785397e-8	1.889449013002198e-6
sll1689	sigE; rpoD2-V	group2 RNA polymerase sigma factor SigE	1306.9352223357425	-1.0299757794584743	0.18378942689279174	-5.604107901480541	2.0933027984194506e-8	1.889449013002198e-6
slr1857	glgX2	Glycogen debranching enzyme 2	1614.2649130069804	-0.7031517717092783	0.12546851674967519	-5.6042088479626395	2.0920833128847375e-8	1.889449013002198e-6
sll1802	rpl2	50S ribosomal protein L2	1406.8559609726994	0.7305249160086149	0.13243330351548482	5.516172266466176	3.464626655133962e-8	2.9540845008585614e-6
slr0904_5'UTR	comM	5'UTR of competence protein ComM homolog	112.39782527486742	1.3373569130861878	0.24237353795688701	5.517751336880986	3.433648105493284e-8	2.9540845008585614e-6
slr1137	ctaDI	cytochrome c oxidase subunit I	924.702802669227	-0.8375542786851177	0.15217369218702176	-5.503936105169624	3.714042008480569e-8	3.1081029326525355e-6
slr2002	cphA	cyanophycin synthetase	2086.9313390041934	-0.7908519836472694	0.14459392405350635	-5.469468989268305	4.5138588852497665e-8	3.708750600444308e-6
slr5056	slr5056	hypothetical protein	486.4142863164225	1.0383668375410287	0.19204307240267635	5.4069476422652665	6.41078735727565e-8	5.173276440630118e-6
sll0247	isiA	iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	286.65627353379233	-0.8813454224926917	0.16322757964701878	-5.399488397724268	6.68312058294292e-8	5.2984248972489565e-6
slr7071	slr7071	Cas1; part of CRISPR2 adaptation module	254.13043118807806	1.0925896025190591	0.20260434092844867	5.392725533481614	6.939691289884702e-8	5.406976713618787e-6
ssl2502	ssl2502	unknown protein	818.9130429568205	-1.8691948701303172	0.3471027742424272	-5.385133766821507	7.239079073144636e-8	5.544643785006883e-6
slr1993	phaA	PHA-specific beta-ketothiolase	317.99145439136294	-0.8258196818481927	0.15351437901259563	-5.379428866272099	7.47225116784958e-8	5.627850504585375e-6
sll0057	grpE	heat shock protein GrpE	1443.2248418705399	-1.1083868980206766	0.20726085046996573	-5.347787078492633	8.903611957770203e-8	6.5295695712252235e-6
sll1572-as	sll1572-as	asRNA	495.7676428251973	-0.7519500050721009	0.1406388117736421	-5.346674901394666	8.958471197520775e-8	6.5295695712252235e-6
sll0329	gnd	6-phosphogluconate dehydrogenase	1233.9331692184942	-0.8463274211105981	0.15863943804308012	-5.334911870280135	9.559097371092205e-8	6.85675571745487e-6
sll1799	rpl3	50S ribosomal protein L3	1326.3103546002217	0.9756221365770799	0.18300959602458866	5.33098896325632	9.767935589845214e-8	6.897078270392269e-6
sll1306	sll1306	periplasmic protein;  function unknown	198.31693434555046	-1.058028183307792	0.20054835355141332	-5.275676237534166	1.3226742712796586e-7	9.195638510635043e-6
slr7023	slr7023	hypothetical protein	450.27552254510385	1.4181146038689467	0.26954812659642424	5.261081283611337	1.4321070230239503e-7	9.805593389462472e-6
slr1453	cysT	sulfate transport system permease protein	123.39306188205552	1.6731871851459323	0.3187074357085564	5.249915746164098	1.5216879362147825e-7	1.0263444453365077e-5
sll7106	sll7106	exodeoxyribonuclease V alpha chain	16859.132863921684	0.6652232064029938	0.12710471692008934	5.233662624977319	1.6618365979200263e-7	1.0995509543774352e-5
slr0689	slr0689	hypothetical protein	2184.965932297661	-0.736324349059149	0.14074079662196307	-5.231776192349924	1.6788894855508525e-7	1.0995509543774352e-5
slr7068	slr7068	Cas6-2a; part of CRISPR2	876.2362073792063	1.42569634056187	0.273146098968428	5.21953762453939	1.7937037434641708e-7	1.1579638881020841e-5
sll1441	desB	acyl-lipid desaturase (omega-3)	560.486387359561	-0.7904984124773585	0.15296413214471047	-5.167867796154421	2.367796946597645e-7	1.5070527326302477e-5
CRISPR1	CRISPR1 array	CRISPR1 array	2277.5335621737877	1.3882728907105863	0.2696276909291108	5.148851313923777	2.6208652855175926e-7	1.6449569757297224e-5
sll1801	rpl23	50S ribosomal protein L23	542.5908347517926	0.8546390365958196	0.16800445862109606	5.08700211655278	3.637677760675767e-7	2.251872027464903e-5
slr0646	dacB	probable D-alanyl-D-alanine carboxypeptidase	238.41411935132138	-0.9381592335207176	0.1855924197955922	-5.054943701655421	4.305177467330335e-7	2.6290671587656462e-5
slr7025	slr7025	hypothetical protein	73.17561311870398	1.4628690069925754	0.28999897619419535	5.044393694731451	4.5496168728658436e-7	2.741295819797433e-5
slr7026	slr7026	hypothetical protein	53.26110221081014	1.732777520859318	0.3453996536209956	5.016732074551185	5.255778057468157e-7	3.1251132949603423e-05
slr0898	nirA	ferredoxin--nitrite reductase	1043.947326744115	-1.0676074733992673	0.2141037075340897	-4.986403484999354	6.151361323072914e-7	3.610130106359286e-5
slr7024	slr7024	hypothetical protein	486.7187985049008	1.1926511156069315	0.24098619518754155	4.9490433038240225	7.45791542603524e-7	4.32081023208375e-5
slr5058	slr5058	hypothetical protein	691.3156418880504	0.74115580836865	0.15056548083655644	4.922481595719791	8.545360325486147e-7	4.888162444414165e-5
ncr0870	ncr0870	ssaA; 6S RNA	66483.78806564848	-1.0038872476932545	0.2045638423453304	-4.907452051074413	9.22672026199391e-7	5.21194360799381e-5
sll1451	nrtB	nitrate/nitrite transport system permease prote in	434.5670149390583	-0.9373812357266105	0.19150718174919998	-4.894757612558968	9.842696609264917e-7	5.491252589786193e-5
slr0821	slr0821	hypothetical protein	3018.276033125322	0.9460913239220291	0.19351033915486182	4.889099611183536	1.0129823093200113e-6	5.5825207997769895e-5
slr5101	slr5101	hypothetical protein	419.92511224088787	0.8969341951785916	0.18469090693755585	4.856406901948052	1.1953494215329333e-6	6.508173537237741e-5
slr1136	ctaCI	cytochrome c oxidase subunit II	334.80580819586197	-1.0036893048955258	0.20758795225782137	-4.835007494312375	1.3314061913044605e-6	7.162648307743878e-5
ssr7079	ssr7079	hypothetical protein	399.53311397774144	1.3450418680268714	0.27866880409174055	4.826668246597385	1.3883610882806188e-6	7.381180891694255e-5
slr5102	slr5102	hypothetical protein	161.36753074810304	1.5983593990807596	0.33389153022039486	4.787061828210245	1.6924070819906762e-6	8.893008841297517e-5
ncl0490	ncl0490	ncl0490	1147.918600698808	-1.2365270228516276	0.2588360049796436	-4.777260501099433	1.776995032997579e-6	9.230161556455241e-5
sll1785	sll1785	periplasmic protein;  function unknown	404.9748167802695	-0.9958845578507572	0.21045501659065302	-4.732054260259376	2.2225897808373957e-6	1.1392784438124253e-4
sll5132	sll5132	hypothetical protein	7426.04853973195	0.615413174929553	0.1301049297737074	4.730129565420359	2.2437659105843297e-6	1.1392784438124253e-4
ssr2062	ssr2062	hypothetical protein	2131.658773626214	-1.4140424690378002	0.2996399790886481	-4.719138191567747	2.3684589035657316e-6	1.1892295316903934e-4
sll0080	argC	N-acetyl-gamma-glutamyl-phosphate reductase	1244.91810919022	-0.7400805306451497	0.15727476606357924	-4.705653355389305	2.530541931234383e-6	1.2465286228897452e-4
sll0370	pyrA	carbamoyl-phosphate synthase;  pyrimidine-specif ic;  large chain	1030.4030648086075	-0.6279867196383985	0.13347011552370133	-4.7050736202208645	2.537743600483659e-6	1.2465286228897452e-4
slr0790	umuC	similar to ultraviolet light resistance protein B	95.22705758757547	1.4203513207237892	0.30330213339429746	4.682958556303033	2.8276370010205584e-6	1.373988344904506e-4
sll1196	pfkA1	phosphofructokinase	179.19459444452303	-0.9943021534200273	0.2141385454189791	-4.643265655300852	3.429449326581446e-6	1.6313348954549004e-4
slr1853	slr1853	carboxymuconolactone decarboxylase	188.5244252958073	-1.0549769635809907	0.22717695471136742	-4.643855557098028	3.419666849323401e-6	1.6313348954549004e-4
sll0997	sll0997	hypothetical protein	1578.831957308347	-0.9007347474762606	0.19567948323447337	-4.603112869001975	4.162225084147371e-6	1.9592807453397881e-4
sll0223	ndhB	NADH dehydrogenase subunit 2	15358.298160605293	-0.5769600308120428	0.12591406258641696	-4.5821731025163714	4.601687197313902e-6	2.121941269863421e-4
slr7061	slr7061	Csx1; accessory protein of CRISPR2	278.3861722848839	0.8804505684279256	0.19210977398221057	4.583059727660997	4.582210859950885e-6	2.121941269863421e-4
sll1958	hisC	histidinol phosphate aminotransferase	1029.7518694655098	0.7635359913217751	0.16677062218892466	4.5783602729311035	4.686350430841886e-6	2.139153292623685e-4
sll1898	sll1898	hypothetical protein	1131.2298343894236	-0.9261207856382263	0.20312188368373796	-4.559433817974051	5.129171771017048e-6	2.317872723322604e-4
sll0261	sll0261	hypothetical protein	196.37562478391567	-0.8105386470795763	0.17810540815195713	-4.550892954289382	5.3418721770626176e-6	2.3666588596221537e-4
sll1783	sll1783	hypothetical protein	220.94593414584784	-1.0016190347431595	0.22000253525294775	-4.5527613288253646	5.29463289795765e-6	2.3666588596221537e-4
sll1800	rpl4	50S ribosomal protein L4	1378.2772320039921	0.7370999342054453	0.1635254592323784	4.5075545891480235	6.557906165113326e-6	2.877201743703604e-4
ssr3189	ssr3189	hypothetical protein	13160.945852664372	-0.6520049519481178	0.1459396403543178	-4.467634361474068	7.908933623432592e-6	3.436583754258835e-4
sll1665-as	sll1665-as	asRNA	223.05108669177636	-0.7421241861619183	0.16747369234426346	-4.431288137102679	9.367181983738167e-6	4.031456703286931e-4
slr5126	slr5126	hypothetical protein	186.17931733083867	0.9688948343559276	0.21879805087706372	4.4282608116117155	9.49959883666161e-6	4.049876145554134e-4
slr2070-as2	slr2070-as2	asRNA	41.34918569121797	1.7136854112516098	0.38867285649295885	4.409068919076048	1.0381598620874512e-5	4.384527492311394e-4
ncl1500	ncl1500	ncl1500	723.0732641297102	-1.026458274904658	0.23509663508563405	-4.366112150141027	1.2647755845227376e-5	5.243597125191055e-4
slr0447	urtA	periplasmic protein;  ABC-type urea transport sy stem substrate-binding protein	1891.8297649591386	-0.7443427381760697	0.1704794112793999	-4.366173795357383	1.2644188729559795e-5	5.243597125191055e-4
slr1163	slr1163	unknown protein	578.8137428835295	-0.7838400414090068	0.18006180574264335	-4.353172168723691	1.3418168897457612e-5	5.512427749782813e-4
slr7037	slr7037	hypothetical protein	257.3929598547052	0.6775864705025195	0.15579285104209664	4.349278326766287	1.3658627098980683e-5	5.560660888314749e-4
sll1294	pilJ	methyl-accepting chemotaxis protein	1045.956014048898	-0.595357790175463	0.13740091725289455	-4.332997203211327	1.470929792360594e-5	5.902855053351377e-4
slr1788	slr1788	unknown protein	598.7409552297939	1.2081914901721895	0.27888418032042833	4.332233864194158	1.4760403209309707e-5	5.902855053351377e-4
sll1424	sll1424	hypothetical protein	399.39099262689905	0.9159353446422954	0.2126651391028763	4.3069369455950826	1.655307706347659e-5	6.561697828934272e-4
ncr0520	ncr0520	ncr0520	43.630966640258166	-1.417686750771309	0.32936501906743393	-4.3043027300997405	1.675124772672954e-5	6.582512041486155e-4
sml0001	psbI	photosystem II reaction center PsbI protein	1421.571139209816	-0.557891117516389	0.13124351670263337	-4.250808965904485	2.1299978626667137e-5	8.297810639130068e-4
ssl0832	ssl0832	hypothetical protein	187.7491061469751	-1.1842598266263864	0.2814301340438249	-4.208006476100995	2.5763348499376242e-5	9.950818108434294e-4
slr1278	ycf62	hypothetical protein YCF62	826.7177453321358	-0.5729972584312051	0.13632624119888231	-4.203132525272785	2.632463595673488e-5	0.0010081443210888553
slr1454	cysW	sulfate transport system permease protein	59.338238622648966	1.2634927609382487	0.30100325984146165	4.197604908344614	2.6975270757243915e-5	0.0010243802399326491
sll1119	sll1119	hypothetical protein	503.85208388472256	-0.8160944148934628	0.19508158499859432	-4.183349314592371	2.872455081505807e-5	0.0010738402647714241
slr0321	era	GTP-binding protein ERA homolog	82.99059396954469	1.1356959892609364	0.27149465972382025	4.183124597795886	2.8752970134397507e-5	0.0010738402647714241
ncr0200	ncr0200	ncr0200	2674.8778663166077	-0.5727214171122599	0.13767082631790797	-4.160078300029506	3.181385086460101e-5	0.001178416328337147
ncl0560	ncl0560	ncl0560	2177.064797623832	-1.2806131094531032	0.3080577504329229	-4.157055317236521	3.223759528111148e-5	0.0011844040087426245
sll1226	hoxH	hydrogenase subunit of the bidirectional hydrog enase	314.22983442070824	-0.6362098406617525	0.15321598240592446	-4.152372557167064	3.290460045822846e-5	0.0011991603989575357
sll0450	norB	cytochrome b subunit of nitric oxide reductase	2303.117615062844	-1.4269969420578315	0.3466821196957267	-4.1161538509983355	3.852471973784774e-5	0.001381692130915349
slr5024	slr5024	hypothetical protein	105.7613726372017	1.0197399102229274	0.24764446692439845	4.117757698718285	3.825766222050685e-5	0.001381692130915349
slr0199	slr0199	hypothetical protein	178.6504929457766	0.945230112001165	0.23021684863855554	4.105825084441117	4.0287425994590225e-5	0.0014335344729886081
slr7088	slr7088	peptidase; part of CRISPR3 system	82.14664129956634	1.1232768649499962	0.2743377683627897	4.09450317997977	4.230746074710411e-5	0.001493651680595027
sll1784	sll1784	periplasmic protein;  function unknown	515.5167037802171	-0.9615042990784378	0.2349794690819928	-4.0918651439412965	4.279174895344492e-5	0.0014990380893071132
slr5054	slr5054	hypothetical protein	82.75948892672984	1.0719609468741138	0.2621808912083792	4.088631104782263	4.33926276454495e-5	0.0015083944948445101
slr0756_5'UTR	kaiA	5'UTR of circadian clock protein KaiA homolog	124.35211281493818	1.044605076493941	0.25621456354397837	4.0770714281221485	4.560648594319781e-5	0.001561331136191749
slr1854	slr1854	unknown protein	492.54328927062124	-0.7539112122443016	0.1849127861783421	-4.077117801454681	4.5597394458364305e-5	0.001561331136191749
sll0851	psbC	photosystem II CP43 protein	23477.558920135238	-0.7031647228899307	0.17270592598551907	-4.071456835527979	4.6720020606230785e-5	0.0015874268655605784
sll1450	nrtA	nitrate/nitrite transport system substrate-bind ing protein	896.2292905378445	-0.988532220289403	0.24569162586844057	-4.023467290735941	5.734755198165718e-5	0.0019339819955605133
slr1138	ctaEI	cytochrome c oxidase subunit III	564.2635217076572	-0.7489104600321537	0.18626571070551576	-4.020656604994645	5.80361526589128e-5	0.0019427064730787181
sll0998_5'UTR	ycf30	5'UTR of LysR family transcriptional regulator	38.164198822219504	1.5578983358544762	0.38903083485477585	4.004562611177172	6.213233379230863e-5	0.002064529532407667
sll1783_5'UTR	sll1783	5'UTR of hypothetical protein	68.78168788108673	-1.247380567302139	0.3122923166467432	-3.9942723557721815	6.489323555523475e-5	0.0021405294268182907
sll1086	sll1086	unknown protein	1701.7538390030852	-0.5990280546437535	0.15011566688295835	-3.990443283383616	6.594991897156402e-5	0.0021596208973369405
sll1095	sll1095	hypothetical protein	88.74616090985536	0.9139380789827888	0.23047547923515535	3.9654460509887604	7.325882105255098e-5	0.0023817022470250205
sll1803	rpl22	50S ribosomal protein L22	658.6613696896732	0.7474296992662425	0.1912332616015002	3.908471219947958	9.288200939933305e-5	0.002998098574825615
slr0551	slr0551	hypothetical protein	3032.867764575495	0.41789043190224656	0.10697853140439274	3.9063018197788346	9.371943967301119e-5	0.003003674807676153
sll1804	rps3	30S ribosomal protein S3	1248.5120202392504	0.5895606702327975	0.1511974198678075	3.8992773206596563	9.648022142906432e-5	0.0030703811312531104
slr0426	folE	GTP cyclohydrolase I	952.990256315458	0.5011424244468231	0.12911644264045025	3.881321497079588	1.0389039264951408e-4	0.0032830817089731057
slr1920	slr1920	unknown protein	159.13388532017612	0.9773137547720663	0.2526411958650018	3.8683863549090054	1.0955797684746245e-4	0.0034381423428727974
slr0337	slr0337	hypothetical protein	941.0922295444353	-0.5818021818954424	0.15098919692222415	-3.853270258766485	1.165506216501304e-4	0.0036323604085306154
sll1927_5'UTR	sll1927	5'UTR of ABC transporter ATP-binding protein	2032.0698385550306	-0.5109759683351619	0.13390680481195097	-3.8159074070413346	1.3568338137441113e-4	0.00417111020701336
ssr2062_5'UTR	ssr2062	5'UTR of hypothetical protein	683.2984361417546	-1.3164356423322303	0.34485198951103896	-3.817393207441798	1.348691339454301e-4	0.00417111020701336
ssl3436	rpl29	50S ribosomal protein L29	176.20625274882414	0.8282938300978658	0.21793824383569085	3.8005896327325526	1.4435219035593782e-4	0.004407618569043804
sll0484	sll0484	ATP-binding protein of ABC transporter	312.6166532693099	0.57324927984432406	0.1510285463948952	3.7956352856992073	1.4726586168308377e-4	0.004466405563395004
slr1200	livH	urea transport system permease protein	522.8301105540936	-0.7650831908834034	0.20283753374604532	-3.771901465935271	1.6200823546817206e-4	0.004848445139607083
slr1363	slr1363	hypothetical protein	325.0850692241012	-0.5812558555260035	0.15407107945180545	-3.772647388427135	1.615244900597949e-4	0.004848445139607083
sll0400	sll0400	hypothetical protein	926.511540672512	-0.6498641729283373	0.17256882150517064	-3.7658261049714916	1.659993021026144e-4	0.004935202935537595
slr1994	phaB	PHA-specific acetoacetyl-CoA reductase	232.24561017425637	-0.6913512909169887	0.1841271351792396	-3.7547496203858755	1.735148433731895e-4	0.005091646605217165
slr7083	slr7083	accessory protein of CRISPR3	61.387460028808285	1.041361587044895	0.2773058562705304	3.7552816267571973	1.7314667205086377e-4	0.005091646605217165
slr0151	slr0151	unknown protein	2355.608627784439	-0.6490842047780675	0.17328866791976716	-3.7456817723279756	1.799045271277039e-4	0.005245087471548993
sll1969	sll1969	hypothetical protein	96.64326468466375	1.0580436006944183	0.2838929701211998	3.7269101811246594	1.9384149687401423e-4	0.005615190540856861
sll0793	sll0793	hypothetical protein	64.85709298506043	1.0354198641987862	0.2784804292592985	3.7181063924412685	2.007217375649347e-4	0.005777461987617452
slr0044	cmpD	bicarbonate transport system ATP-binding protei n	422.0847122395615	0.8452513850544311	0.22822750955078372	3.703547336244105	2.126054875419213e-4	0.006042986400723457
ssl3432	rps19	30S ribosomal protein S19	514.8033482056944	0.7674502926836496	0.20722137077907624	3.703528693967801	2.1262111921111523e-4	0.006042986400723457
slr1830	phaC	poly(3-hydroxyalkanoate) synthase	224.26733490574685	-0.6422999181360035	0.17355658696083395	-3.7008098014796156	2.149125212964134e-4	0.006069935523365575
sll1223	hoxU	diaphorase subunit of the bidirectional hydroge nase	198.89445639590178	-0.8252903742555853	0.2231245180692307	-3.698788377884655	2.1663112377447657e-4	0.006080472349918382
slr0333	slr0333	unknown protein	588.8240152379291	-0.9097755713155844	0.24669700758916724	-3.6878257268149115	2.2617846651881406e-4	0.006309262285176054
sll0762	sll0762	unknown protein	1270.3634463585067	-0.4733080723038598	0.128567201899523	-3.681406029772324	2.3195127882907768e-4	0.006430600178089583
slr0679-as	slr0679-as	asRNA	23.237608890686946	1.7410030360486062	0.474893100429737	3.666094610498973	2.4628284016196074e-4	0.006786293626170126
slr1793	talB	transaldolase	1065.9281242733095	-0.61284551692621	0.16734492552485625	-3.662169707292273	2.500880888727913e-4	0.006849382264340266
sll1017	amt2	ammonium/methylammonium permease	340.4923959307263	-0.5965149386229506	0.16316378539567286	-3.6559273074990224	2.5625396809745253e-4	0.006965816001448199
slr0054	dgkA	diacylglycerol kinase	688.6239488584993	-0.543141864420966	0.14861216767015653	-3.6547603936877153	2.574222775485393e-4	0.006965816001448199
ssr7093	ssr7093	Cas2; part of CRISPR3 adaptation module	151.3679462779029	1.0472630963647251	0.2881471336522236	3.6344734132552894	2.7854897845891436e-4	0.00749263591461806
ssr1038	ssr1038	unknown protein	1325.0041835333614	0.6951440193127918	0.1918703905912247	3.622987461331538	2.912199444499053e-4	0.007787117922894213
ssr2315	ssr2315	hypothetical protein	163.30606675214025	0.843790759271339	0.23367585166650268	3.6109454753398293	3.050828011938251e-4	0.008109818697617033
slr0552	slr0552	hypothetical protein	681.31403194207	0.4941548519753588	0.13727562761580098	3.599727501216535	3.185508290012439e-4	0.008418311089220008
slr1332	fabF	beta ketoacyl-acyl carrier protein synthase	128.03071070070544	0.7630254936327365	0.21307712174028628	3.5809827324529326	3.4230427895345586e-4	0.00899344788715504
sll0402	aspC	aspartate aminotransferase	977.0839592192842	-0.4105246194389202	0.11474614098974435	-3.577676912686864	3.4666157981012185e-4	0.009055281382438964
