"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BA000022.2-2376979-plus",18.7425222564603,-4.45731481696755,0.783220711644017,-5.69100733765255,1.26292080045584e-08,1.54471000405755e-06
"AP004311.1-91264-plus",17.6128284701252,-7.08941792077664,1.29183780307995,-5.48785451538447,4.06844921978783e-08,4.82542734734835e-06
"AP004311.1-91731-plus",28.3833302495669,-5.18664243967831,0.94960183324804,-5.46191283344283,4.71031362705991e-08,5.42240221656249e-06
"AP004311.1-90562-plus",25.6783242547281,-4.77224351617566,0.883092866400768,-5.40401094578642,6.51669650561549e-08,7.28752860656544e-06
"BA000022.2-2480555-plus",16.6135729133984,-3.62179409265836,0.673546585419002,-5.3771990996069,7.56534998439409e-08,8.2252166219218e-06
"BA000022.2-632033-minus",30.4946641322382,-3.0369620308991,0.568675331646482,-5.340414577341,9.27342662979016e-08,9.80978157540505e-06
"BA000022.2-3181793-minus",153.648286114066,-1.58069854324706,0.300148920001668,-5.26638091264254,1.39139433295486e-07,1.43313616294351e-05
"BA000022.2-2480081-plus",30.8072091787778,3.67624055547163,0.699404071270076,5.25624700581997,1.47024794241718e-07,1.47552575554381e-05
"AP004311.1-90995-plus",28.7819460689244,-3.32951750531644,0.641136153579309,-5.19315201104873,2.06763226086584e-07,2.02317816725722e-05
"BA000022.2-1329162-minus",29.2295058183061,-2.53416258271832,0.489654894308703,-5.17540539709311,2.27416640255817e-07,2.17099690234455e-05
"BA000022.2-1958300-plus",15.7161177620426,-3.84221993464789,0.752293206380579,-5.10734365545253,3.26719227162122e-07,2.9739047793315e-05
"BA000022.2-92763-plus",8.27248240919693,-7.10674247373539,1.39068645141124,-5.11024067756152,3.21748666550929e-07,2.9739047793315e-05
"AP004311.1-91660-plus",22.0185741621433,-3.73036519997533,0.737381689720666,-5.05893386285258,4.21607051978296e-07,3.75038636691602e-05
"AP004311.1-90706-plus",45.1021342830001,-2.44961430441951,0.484716590065662,-5.05370427714817,4.33322379042362e-07,3.76894175904845e-05
"BA000022.2-1934516-minus",30.7619978176605,-2.50467870362134,0.496925556215827,-5.04034995240515,4.64681337436871e-07,3.95383207549546e-05
"BA000022.2-1702793-minus",7.88418805976461,-7.1603974245615,1.42938910802631,-5.00941093251266,5.45968863886146e-07,4.54664283670292e-05
"BA000022.2-597126-plus",39.0275913490957,2.59837792626676,0.520300174308277,4.99399780082952,5.91420712414138e-07,4.82254305914362e-05
"BA000022.2-458596-minus",13.036032762265,-5.89298453432789,1.18113929904523,-4.98923754301584,6.06180702155737e-07,4.84202299640317e-05
"BA000022.2-1958357-plus",14.3133049358152,-3.57778736222053,0.721125442777204,-4.96139388514947,6.99891025797995e-07,5.4787469499467e-05
"BA000022.2-3181815-minus",14.1323705491402,-3.69744331982065,0.759708998131395,-4.86692052998582,1.13350581418586e-06,8.69910148377149e-05
"BA000022.2-458593-minus",10.3128915877589,-6.46942825635286,1.34689053415431,-4.80323240256116,1.56124496670526e-06,0.000117513707686238
"BA000022.2-2376892-plus",10.7959058130975,-5.86804993343854,1.22499381724647,-4.79026902080918,1.66557854040062e-06,0.000123001403908076
"BA000022.2-1607782-plus",21.1418138999154,-3.1196019515829,0.66100164743371,-4.7195070748984,2.36416823996854e-06,0.000171358416504386
"BA000022.2-458610-minus",13.2261841489565,-3.94941119347541,0.840795451033137,-4.69723187562745,2.63711019877346e-06,0.000187666351236351
"BA000022.2-2822709-minus",97.6514445313671,1.7903181172427,0.386925772836228,4.6270324773648,3.70942363543829e-06,0.000259262216234026
"AP004311.1-92259-plus",12.4011225136902,-6.20417014249135,1.35176294424571,-4.58968798405206,4.43909062380303e-06,0.000304817556167808
"BA000022.2-202785-plus",9.44662425282871,-4.25155192301447,0.928152022701317,-4.5806633170293,4.63503501310272e-06,0.000312784948987656
"BA000022.2-1934543-minus",33.0701578792729,-2.18857703343184,0.478188489346771,-4.57680827161177,4.72123789581828e-06,0.000313202120749708
"BA000022.2-3201-minus",34.087910137528,2.49256617425555,0.545270896335293,4.5712437450959,4.84837929461865e-06,0.00031627594265229
"BA000022.2-458672-minus",14.6490615535966,-3.57046118200541,0.783950259134199,-4.55444862783598,5.25231579079632e-06,0.000337009245986505
"BA000022.2-1602060-plus",47.3265767411894,2.54077527563695,0.559739172982831,4.53921290178288,5.64646027187502e-06,0.000356455572647078
"BA000022.2-900892-plus",15.8227193624031,-3.41884009132046,0.753839632145348,-4.53523527489633,5.75393076046298e-06,0.000357474365023049
"BA000022.2-597147-plus",22.7078097042994,3.54271559430245,0.782136872260285,4.52953404953843,5.91139075701201e-06,0.000361518490983516
"BA000022.2-811016-minus",148.642559489902,-1.43350019320717,0.317863606634019,-4.50979653942475,6.48898304187158e-06,0.000390736609629005
"BA000022.2-1401517-plus",85.0806585307766,1.91967724272241,0.427250797016338,4.49309224494906,7.01963596774708e-06,0.000416285684511547
"BA000022.2-943548-plus",24.5412201305451,3.57469821135591,0.797074887945244,4.48477083573794,7.29923397641912e-06,0.000426405996771708
"BA000022.2-2961377-plus",17.5331211002937,7.00758430688473,1.56854918133893,4.46755791291351,7.91175965770585e-06,0.000442380390003724
"BA000022.2-3181782-minus",9.45433110544363,-4.19572555406445,0.939125475110645,-4.4676943233492,7.90671771923312e-06,0.000442380390003724
"BA000022.2-1687439-minus",8.08264928641889,-6.33324765488341,1.41749739975691,-4.46790777603509,7.89883434472806e-06,0.000442380390003724
"BA000022.2-2342-minus",24.2885500644599,-2.36713898295097,0.532785563656055,-4.4429488042193,8.87342853018674e-06,0.000489163369959872
"BA000022.2-632017-minus",33.2910257352908,-2.42231094416689,0.547275373282435,-4.42612816585991,9.59395348669386e-06,0.000521537971484997
"BA000022.2-597201-plus",27.7835731227246,2.75759368215052,0.625608999335092,4.40785488233279,1.0439945340072e-05,0.000559752685767696
"BA000022.2-2377049-plus",407.126145936151,1.38809775967678,0.31565259454664,4.39754902591708,1.09480160492824e-05,0.000579061281309342
"AP004311.1-90754-plus",13.6451443395829,-4.6021465438885,1.05298379247877,-4.37057680921644,1.23918753976977e-05,0.000613946839323906
"BA000022.2-2082661-plus",8.43635734980019,-5.55897299431756,1.2706138504799,-4.37502943338605,1.2141609428403e-05,0.000613946839323906
"BA000022.2-2409593-minus",18.3988443767306,4.24195608612996,0.970026633847097,4.37303053144684,1.22533579584956e-05,0.000613946839323906
"BA000022.2-900893-plus",21.7925301895836,-2.65020257786713,0.605136056455904,-4.37951523396003,1.18943606895031e-05,0.000613946839323906
"BA000022.2-632043-minus",29.8360169419194,-2.33327046767489,0.533174523369326,-4.37618521779715,1.20774398181097e-05,0.000613946839323906
"BA000022.2-2480654-plus",11.7088529206515,-3.32495363051031,0.765082771812187,-4.3458743981841,1.38721935358363e-05,0.00067869706874079
"AP004311.1-90851-plus",21.936306466383,-3.12061907710207,0.726017650466717,-4.29826888519307,1.7213726375633e-05,0.000831784259681823
"BA000022.2-1607809-plus",12.4320293565622,-3.12375469989693,0.727660376468258,-4.29287453448854,1.7637468235135e-05,0.000841866471613637
"BA000022.2-2294126-plus",12.6295742480321,6.9069530286067,1.61070714901363,4.28814948318595,1.80167833014099e-05,0.000849610720984556
"AP004311.1-91434-plus",7.99590059326706,-5.9614097882793,1.3914548277287,-4.28429990645851,1.8331550107284e-05,0.000854162941903685
"AP004311.1-32250-plus",27.084780037435,-2.32080120130142,0.543072506087904,-4.27346473129274,1.92458738612081e-05,0.000886215885797277
"BA000022.2-92707-plus",5.02431059445939,-6.34610931528649,1.48688794863757,-4.26804812097739,1.97190796054277e-05,0.00089744741367028
"BA000022.2-1347623-minus",29.2483154791671,-2.07325006058392,0.488123554395015,-4.24738786300432,2.16277354165213e-05,0.000972999499083497
"BA000022.2-2695587-plus",19.5429318348956,-2.55560451010092,0.603322526768455,-4.23588445104042,2.27653830478761e-05,0.00101254215056122
"BA000022.2-94679-plus",5.97949075550612,-6.03365981718362,1.43854460528585,-4.19428066047675,2.73738882808612e-05,0.00120383594080102
"BA000022.2-2377076-plus",29.9403153454139,3.38036865846837,0.807752505983818,4.18490643288217,2.85283586321417e-05,0.00124066661873559
"BA000022.2-2589105-minus",7.70453688188858,-4.67332178455407,1.1196421626973,-4.17394230072195,2.99373605886242e-05,0.00128763548729533
"BA000022.2-612739-plus",22.9804884480839,3.10598591713197,0.747087670455242,4.15745840811336,3.21807840655779e-05,0.00136908248731165
"AP004311.1-90899-plus",20.142109928802,-3.23698654793101,0.783471023788724,-4.13159702100728,3.60251577644255e-05,0.00149301980594936
"AP004311.1-91115-plus",7.52877015748662,-5.90724933819673,1.42916846140369,-4.13334711598296,3.57518144363894e-05,0.00149301980594936
"AP004311.1-91370-plus",13.1184544822636,-3.63857220444558,0.880958852544652,-4.13024080969906,3.62383448045962e-05,0.00149301980594936
"BA000022.2-3181830-minus",8.22975239450677,-4.3026825429918,1.05309840740878,-4.08573644468692,4.39372304758048e-05,0.00179135750085729
"AP004311.1-32251-plus",19.4116091267249,-2.57962184654664,0.633507854611947,-4.07196505578731,4.66181743874633e-05,0.00188106736652094
"BA000022.2-726644-minus",24.8079951372569,4.5712870267983,1.12329565450129,4.06953147951757,4.7107774621755e-05,0.00188142683540356
"BA000022.2-2610391-plus",10.2821778264665,6.48935404802123,1.60088148472495,4.05361303128331,5.04326149213535e-05,0.00199387126062806
"BA000022.2-1431350-plus",63.9263259256331,1.77557864211065,0.43864745870459,4.04784892030214,5.16904920358144e-05,0.00202143613360855
"BA000022.2-1602007-plus",14.3540005987219,-2.77469443636458,0.686226218232187,-4.04341070429016,5.26792247389046e-05,0.00202143613360855
"BA000022.2-1886882-plus",8.11099693347421,-5.149954172593,1.27360702395727,-4.04359749571058,5.26372531119715e-05,0.00202143613360855
"AP004311.1-90681-plus",17.7826204021917,-3.72127657519793,0.925739786489194,-4.01978680133283,5.82508309620472e-05,0.00221353157655779
"AP004311.1-91779-plus",15.3443997502334,-3.79273427216258,0.945368840295016,-4.01190954313556,6.02295796397174e-05,0.00226671706451783
"BA000022.2-2961139-plus",12.6340862139301,-2.79554581813564,0.699929981793647,-3.99403639057117,6.49578872114753e-05,0.00242138257662585
"BA000022.2-2263005-minus",49.7536599634923,-1.9171652740596,0.480730492876607,-3.98802510443559,6.66256146995968e-05,0.00246011939560587
"BA000022.2-458553-minus",7.36520054957987,-5.07300728144367,1.27383731279739,-3.98246089235929,6.82053505274531e-05,0.00249491347630329
"AP004311.1-92412-plus",6.82235594482307,-5.64431982641891,1.42392777406229,-3.96390879455659,7.37324321006999e-05,0.00267211795594574
"BA000022.2-958264-plus",18.4443973365986,3.62550551762598,0.919606724325972,3.94245216104015,8.06527410208043e-05,0.00289609934271035
"BA000022.2-2644920-plus",23.4847658712996,2.58312580255419,0.659269554230222,3.91816334605396,8.92262359424649e-05,0.0031748317043528
"BA000022.2-458566-minus",7.50805548436969,-3.93248778621209,1.00527415196061,-3.91185606288837,9.1589496376465e-05,0.00320072579301325
"BA000022.2-943549-plus",17.8164344352451,4.52330813145893,1.15589589494683,3.91324872009083,9.10626543033035e-05,0.00320072579301325
"BA000022.2-2377448-plus",204.202713999993,1.32676841929188,0.341598885736358,3.88399516126018,0.000102753953123729,0.0034082963773413
"BA000022.2-2613294-plus",103.078111455649,1.37206772599469,0.353121181740004,3.88554353843581,0.000102101191796043,0.0034082963773413
"BA000022.2-317864-minus",12.121320378668,-2.84015927944228,0.730631718169513,-3.88726523748226,0.000101379958228034,0.0034082963773413
"BA000022.2-3252598-plus",8.36646425554976,-3.61797474932385,0.930185831055407,-3.88951823230722,0.000100443422741305,0.0034082963773413
"BA000022.2-900891-plus",34.3264970956224,-1.79804452657037,0.462506427793895,-3.88760981149354,0.000101236192131838,0.0034082963773413
"BA000022.2-1518065-plus",18.6123219288607,2.76157706609848,0.710640689815832,3.88603848002872,0.000101893362313502,0.0034082963773413
"BA000022.2-458552-minus",7.31595201227382,-4.54799701445798,1.17400456382246,-3.87391766148682,0.000107099610903901,0.00352258720233503
"BA000022.2-1658645-minus",5.3355977329971,-5.75666146769185,1.48712023758255,-3.87101279520601,0.000108384102163975,0.00353512813224833
"BA000022.2-153414-plus",206.94442664294,1.27144279010425,0.328770997344044,3.86725958303964,0.000110065249926385,0.00356029246456092
"BA000022.2-3212776-plus",8.52639128962741,6.17524981669977,1.60857141304797,3.83896528721638,0.000123553895263365,0.00396385201689189
"BA000022.2-2961163-plus",9.23708891052897,6.17427503582145,1.61792409470512,3.81617101570316,0.000135538581589278,0.00425009950297894
"BA000022.2-320656-plus",13.6684082096195,-2.53461759064606,0.6636271408914,-3.81933985888747,0.000133809296790535,0.00425009950297894
"BA000022.2-3507893-plus",15.9515117720648,3.2451420038876,0.85044520244922,3.81581552173124,0.000135733888061412,0.00425009950297894
"BA000022.2-1716870-plus",7.44121335756105,-4.50902181163543,1.18815326642558,-3.794983306489,0.000147653390616342,0.00458662992755844
"BA000022.2-2340154-plus",15.1287279007218,-2.43925632984137,0.64752349884702,-3.76705453035251,0.000165184930421595,0.00497333705900095
"BA000022.2-832582-minus",9.18707940462173,-3.46250726354242,0.918863832013191,-3.76824850745971,0.000164396999166177,0.00497333705900095
"BA000022.2-958247-plus",28.8753418279645,-1.8418234417001,0.488778190100007,-3.76821936617764,0.000164416187955562,0.00497333705900095
"BA000022.2-2377452-plus",67.9505431930634,1.59352993717597,0.422979282135741,3.76739477434874,0.00016496003484386,0.00497333705900095
"BA000022.2-597125-plus",23.0443703105684,2.35271885957268,0.62497163419719,3.76452102917419,0.000166868625553658,0.00498567786577877
"BA000022.2-1132097-plus",3.59924191633707,-5.93077857922285,1.58028995386229,-3.75296860220354,0.000174752750009145,0.00518168381466511
"BA000022.2-958246-plus",18.9694077213004,-2.07984139906857,0.555753922482858,-3.74237826298512,0.000182286847120558,0.00536444150097642
"BA000022.2-458728-minus",12.3702305983798,-2.99660828351842,0.808692080623116,-3.70549972643415,0.000210974357567486,0.00616234056357567
"BA000022.2-632096-minus",16.0588423215341,-2.56243196435653,0.692399265357454,-3.70080110214107,0.000214919889916272,0.00623108480838733
"BA000022.2-2377451-plus",39.3010220570763,1.86942790327048,0.505444478762154,3.69858210311993,0.000216807221092244,0.00623958428937531
"AP004311.1-91336-plus",9.8362887117807,-4.62839937369037,1.25466846116986,-3.68894215239523,0.000225188408097744,0.00638686542967079
"BA000022.2-909327-minus",6.94028667156189,6.02759686663033,1.63364299490499,3.68966590952199,0.000224548747345636,0.00638686542967079
"AP004311.1-90924-plus",9.19913460312552,-5.08497444104294,1.38324726576184,-3.67611385679648,0.000236813863510444,0.00666826950920776
"AP004311.1-91330-plus",4.15086495969323,-5.59465567416108,1.52349473582259,-3.67225139845351,0.000240422992848931,0.0067215399572194
"BA000022.2-2822702-minus",24.3468188579327,2.9589671170682,0.810706951888637,3.64986029807064,0.000262382971093589,0.00728345353801637
"BA000022.2-2822683-minus",13.3910845143883,-2.48315571010001,0.682253076774184,-3.63964017845228,0.000273019280114317,0.00752533424202419
"BA000022.2-2377461-plus",32.6777151517346,2.15384938191862,0.593097495013579,3.63152668832181,0.000281749513566309,0.00771166151117855
"BA000022.2-1916883-minus",24.676467477858,-1.80466915200285,0.49823485751743,-3.6221254389848,0.000292192364517114,0.00788717872220679
"BA000022.2-2448312-minus",10.2433175484934,-3.08147440926774,0.850719509395553,-3.6221978868889,0.000292110521407902,0.00788717872220679
"BA000022.2-2822686-minus",12.1388921898871,-2.50593095424965,0.692726492426476,-3.61748970430147,0.000297474159664014,0.0079747524720887
"BA000022.2-1602052-plus",28.4210742905582,-2.0746719846072,0.573861270942589,-3.6152848949006,0.000300017501470329,0.00798822109357052
"BA000022.2-458950-minus",3.49549267555691,-5.84195056076855,1.62080530777617,-3.60435058593435,0.00031293441083011,0.00827584651343954
"BA000022.2-2448622-minus",43.8266951014378,-3.9015703377682,1.0846120891992,-3.5972034394793,0.000321656903258259,0.00834284889925493
"BA000022.2-334708-minus",6.29830324535934,-4.17620960416358,1.16060707056263,-3.59829757209654,0.00032030701463178,0.00834284889925493
"BA000022.2-632125-minus",20.0833619307924,-2.34421981453089,0.652019949592098,-3.59531915549122,0.0003239941320099,0.00834284889925493
"BA000022.2-631974-minus",26.3471131869846,-1.88584652908142,0.524328909240365,-3.59668615604963,0.00032229695502877,0.00834284889925493
"AP004311.1-91295-plus",13.1064602642018,-3.29685417459667,0.918755732096671,-3.58839031901657,0.000332725913451839,0.00848630953435841
"BA000022.2-274427-minus",11.1712287777036,-2.83280121687361,0.790009389896843,-3.58578170475102,0.000336069999444444,0.00848630953435841
"BA000022.2-2961262-plus",6.67454576677592,6.03231482479451,1.68201559561182,3.58636081647049,0.000335324908741122,0.00848630953435841
"BA000022.2-1958306-plus",15.4434264183473,-2.61027793140808,0.729081787777446,-3.58022649196234,0.000343296512935411,0.00850419336474177
"BA000022.2-2376985-plus",8.12532676267144,-3.58619142700267,1.00163671334993,-3.5803314507201,0.000343158639977646,0.00850419336474177
"BA000022.2-458524-minus",10.5579567111162,-2.93553531241274,0.819646864292627,-3.58146348177171,0.000341674901893666,0.00850419336474177
"BA000022.2-936136-minus",5.63013476201087,-4.28836407961401,1.19916396004125,-3.57612822142059,0.000348720659947514,0.00858423058512308
"BA000022.2-1756445-plus",7.44158094710972,6.07012636364162,1.70247424731996,3.56547323590781,0.000363200227104716,0.00888478555554912
"BA000022.2-843615-plus",33.77834747207,-1.79862386550496,0.50488241766547,-3.56246088707471,0.000367394658807907,0.00893156953151645
"BA000022.2-2526187-minus",18.4070523103161,2.45779390537876,0.6918961615753,3.55225833278636,0.000381939682002642,0.00922785132937248
"BA000022.2-1679198-plus",15.1900833756821,3.88017323244027,1.09390204529039,3.54709386379309,0.000389505790794039,0.00932900102500771
"BA000022.2-2479797-plus",61.0487789770937,1.49161202078484,0.4206277446632,3.54615699917557,0.000390893246832208,0.00932900102500771
"BA000022.2-2404736-minus",175.504070423728,-1.09741612073507,0.311319986926854,-3.52504229351941,0.000423415184499188,0.00997038071843708
"AP004311.1-91440-plus",8.55533893950078,-4.89018724470485,1.38659194748888,-3.52676737634385,0.000420666182449319,0.00997038071843708
"BA000022.2-726826-minus",6.91691206286278,5.75530397952003,1.63326764924802,3.52379720627531,0.000425409703622635,0.00997038071843708
"BA000022.2-126900-plus",13.8123294129066,3.00101588764166,0.853027242298182,3.5180774292231,0.000434685509503905,0.0101271374059422
"BA000022.2-3181908-minus",5.3012517277645,-4.72069600926263,1.34326427910676,-3.51434641915871,0.000440837504146301,0.0101684261683946
"BA000022.2-1602125-plus",7.37769865772938,5.76155186304757,1.64039437532638,3.51229676820931,0.000444251628716271,0.0101684261683946
"BA000022.2-1832001-plus",104.091644225869,1.67684162462245,0.477365064780241,3.51270285225919,0.000443573256110252,0.0101684261683946
"AP004311.1-16498-plus",6.63665377576074,-4.97515719444157,1.41787577073624,-3.50888088866783,0.000449996384970822,0.0101808430680682
"AP004311.1-92187-plus",13.0510477937193,-3.12246140664451,0.889793808774915,-3.50919659796641,0.000449462537922678,0.0101808430680682
"BA000022.2-93199-plus",5.09532363570902,-5.32709446769092,1.51884913524657,-3.50732297505382,0.000452639407043111,0.0101817852825674
"BA000022.2-2376976-plus",7.96253686637789,-3.33933920739716,0.95300906454455,-3.50399522064678,0.000458333583649716,0.0102509579794571
"BA000022.2-93338-plus",5.04469273213918,-5.4095008140981,1.5456100645732,-3.49991303634003,0.000465409964534875,0.010350082961304
"BA000022.2-1116359-minus",5.40127452200808,5.92483146886522,1.69616833252693,3.49306808483947,0.00047750474622077,0.0104497604707895
"BA000022.2-2047242-plus",71.9205499151436,1.41058099927896,0.403615571676701,3.49486268188099,0.000474305712226019,0.0104497604707895
"BA000022.2-2047293-plus",12.1922385435786,2.949493400906,0.844438383462767,3.49284620247967,0.000477901666906317,0.0104497604707895
"BA000022.2-1600496-plus",54.827282537674,-1.32187634934145,0.378960183336474,-3.48816685094267,0.000486344481730795,0.0105168635441676
"BA000022.2-2835558-plus",5.57878691146876,5.88639381810303,1.68698054363644,3.48930747322929,0.000484273764536821,0.0105168635441676
"BA000022.2-811015-minus",63.2638939726932,-1.23778359010423,0.355166045720614,-3.48508424444918,0.000491982118650921,0.0105803187494489
"BA000022.2-2156328-minus",3.42636796231263,-5.53567640132009,1.59349994304135,-3.47391063645394,0.000512931833884424,0.0109705748514953
"BA000022.2-3246506-minus",13.1257282849158,3.50231097282731,1.01650532557837,3.44544281736503,0.000570124579008425,0.0120619870391296
"BA000022.2-818162-minus",7.31097841579021,-3.14814280036114,0.91348538648716,-3.44629793418747,0.000568323410277137,0.0120619870391296
"BA000022.2-1247188-plus",8.32277301372154,5.58156708728784,1.62198805072935,3.4411887835906,0.000579164296452342,0.0121873605178197
"BA000022.2-1052492-plus",11.7089345342996,4.05334845374107,1.18010194731274,3.43474431422738,0.000593113158808381,0.0123921966340348
"BA000022.2-811029-minus",8.31004212361276,-3.03329387008848,0.88336915128576,-3.43377835378728,0.000595230701890278,0.0123921966340348
"BA000022.2-2740628-minus",6.42166806085932,5.65059934948506,1.64713651941963,3.43055920554542,0.000602338511455047,0.0124738250467463
"AP004311.1-90272-plus",34.8217619593273,-1.95433904444377,0.57022826975909,-3.42729245126595,0.000609632127551715,0.0124926709279446
"BA000022.2-484735-minus",60.2067411243056,1.82742827952108,0.533152033023518,3.42759319355437,0.000608957247124876,0.0124926709279446
"AP004311.1-90248-plus",11.2093532752832,-4.1502321721548,1.21343462660587,-3.42023548789235,0.000625669490067261,0.012754533250642
"BA000022.2-1303402-minus",18.5767918281527,-2.1235281566635,0.621196947563213,-3.41844589705974,0.000629798373338657,0.0127721804831477
"BA000022.2-2389811-minus",19.3035718064192,2.82513302095892,0.830143920156981,3.40318461939067,0.000666052582989015,0.0133487357756938
"BA000022.2-632132-minus",7.53204121917728,-3.3758839320328,0.99226533597877,-3.40219879665838,0.000668459941756769,0.0133487357756938
"BA000022.2-729308-plus",5.63886261827718,-3.87351005780823,1.13830443881325,-3.40287705620001,0.000666802779427914,0.0133487357756938
"BA000022.2-811013-minus",13.3965594786053,-2.66484733404817,0.785331629206829,-3.3932764642876,0.000690618987274635,0.013721232061893
"BA000022.2-726814-minus",13.8111746642769,3.06746616950101,0.904455561925705,3.39150567328036,0.000695097240480618,0.0137404575719249
"AP004311.1-91211-plus",6.64237465430667,-5.13459845973193,1.51759332514298,-3.38338234272884,0.00071598878501811,0.0140823120832205
"BA000022.2-943612-plus",42.9763716631665,1.59234409664983,0.47100466814916,3.38073952198189,0.000722910376322928,0.0141473560646397
"BA000022.2-2024419-plus",13.3648550206309,3.06111528797993,0.906380679977335,3.37729538548469,0.000732023930889737,0.0141838696312002
"AP004311.1-91411-plus",4.16012381795143,-5.25864640523774,1.55658850948633,-3.3783150609104,0.000729314700295712,0.0141838696312002
"BA000022.2-2961342-plus",58.3143060412678,1.57672590865263,0.467616263259982,3.37183719330141,0.00074668573325071,0.0143375788659095
"BA000022.2-317319-minus",31.7082869510222,1.83524260475251,0.544755546412256,3.36892871828357,0.000754609413995237,0.0143375788659095
"BA000022.2-596987-plus",17.2678405777554,2.26537875494949,0.672388872131435,3.36914968233839,0.00075400470253369,0.0143375788659095
"BA000022.2-467163-plus",38.0837259841912,-1.53290789473378,0.454731284598971,-3.37101920771882,0.000748906360258673,0.0143375788659095
"BA000022.2-959306-plus",16.2033192402049,2.67278549216942,0.796002839141515,3.3577587424839,0.000785771633782207,0.0148575370754761
