locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943548-plus	24.541220130545142	3.8776737348708084	0.7913739735253166	4.899925780471423	9.587286560538779e-7	1.1123775380372493e-4
slr0442	slr0442	unknown protein	TU2158	BA000022.2-2082661-plus	8.436357349800188	-6.722123183487619	1.3992415936737963	-4.804119041257389	1.5543433754908655e-6	1.7572051134715966e-4
slr1104	slr1104	hypothetical protein	TU191	BA000022.2-202785-plus	9.446624252828705	-4.248279589907096	0.8854139714646192	-4.798071553896702	1.6020055288207853e-6	1.7658105941427107e-4
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613294-plus	103.07811145564852	1.6693377154080522	0.3497794154050773	4.772544186097409	1.8191318128027971e-6	1.9562322347920811e-4
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2263005-minus	49.75365996349228	-2.2924204857623534	0.48174129447561215	-4.758613205989975	1.9492755809974627e-6	2.046275246813765e-4
slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	TU2582	BA000022.2-2479797-plus	61.04877897709374	1.946795865749234	0.4147267994700236	4.6941646120699945	2.6769841106726214e-6	2.744842545105951e-4
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597150-plus	22.820545110336578	-2.898740943064144	0.6184637865709512	-4.687001900525336	2.7723639352856615e-6	2.7780346796987457e-4
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-596948-plus	21.140983947227543	-2.7058916386651357	0.5795469343490512	-4.668977572462532	3.0270241824501813e-6	2.965811026760633e-4
slr0823	ycf3	photosystem I assembly related protein	TU1771	BA000022.2-1716871-plus	15.68471970713768	-3.032179647290848	0.6517418217284309	-4.652424543279199	3.2805479846201918e-6	3.144333926997918e-4
slr1513	sbtB	periplasmic protein;  function unknown	TU1642	BA000022.2-1602052-plus	28.421074290558163	-2.695186461394315	0.5827303147581399	-4.625100828181459	3.7441621908189334e-6	3.512342787089506e-4
ssl0601	rps21	30S ribosomal protein S21	TU2550	BA000022.2-2448312-minus	10.243317548493426	-4.310418984298968	0.944554114710799	-4.563443128527073	5.032144576671171e-6	4.534642047640494e-4
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961377-plus	17.533121100293712	7.144360122656803	1.5656706049622058	4.563131031529625	5.039633938180635e-6	4.534642047640494e-4
slr1207	slr1207	hypothetical protein	TU893	BA000022.2-890477-plus	9.969340116910642	-4.296872439332627	0.9456192447055135	-4.543977360222577	5.520258943226273e-6	4.867764336136928e-4
slr1516	sodB	superoxide dismutase	TU1649	BA000022.2-1607782-plus	21.141813899915388	-2.858709061996165	0.6352248747229197	-4.500310324344764	6.785432885064728e-6	5.850292736592057e-4
NA	NA	NA	NA	BA000022.2-1687439-minus	8.082649286418885	-5.1866154561764395	1.1534131674110533	-4.496754157764903	6.89986895674273e-6	5.850292736592057e-4
sll0517	rbp1; rbpA	putative RNA binding protein	TU3343	BA000022.2-3181782-minus	9.454331105443632	-3.7833529122819733	0.8487696610990147	-4.457455403605219	8.293828434987937e-6	6.899526333936191e-4
sll0057	grpE	heat shock protein GrpE	TU2721	BA000022.2-2589105-minus	7.7045368818885756	-5.036901763543789	1.1356347207084199	-4.435318568281993	9.19362328117536e-6	7.504695719974531e-4
slr1908	slr1908	probable porin	TU599	BA000022.2-612739-plus	22.98048844808385	3.2875022992821235	0.741863070271629	4.431413870053436	9.361720675858455e-6	7.504695719974531e-4
	NA	NA	TU312	BA000022.2-317864-minus	12.121320378668043	-3.2756426216694456	0.7403207403539125	-4.4246263046791245	9.660936847396907e-6	7.606262600030886e-4
6803t26	6803t26	tRNA	TU2321	BA000022.2-2234978-plus	130.27753858298973	1.5075096253900597	0.3427193932101831	4.398670326967852	1.0891612873401193e-5	8.424758098039625e-4
slr1146,sml0011	NA	NA	TU807	BA000022.2-811015-minus	63.26389397269322	-1.5573638682930155	0.35522548814693056	-4.384155755312381	1.16436446190882e-5	8.701157478908454e-4
slr1841	slr1841	probable porin	TU971	BA000022.2-958246-plus	18.969407721300435	-2.449004421956992	0.5584476977912503	-4.385378311421455	1.1578437202732969e-5	8.701157478908454e-4
	NA	NA	TU905	BA000022.2-900891-plus	34.32649709562243	-2.0076259192847057	0.4600201285814424	-4.36421320405173	1.275811039494092e-5	9.375084788549086e-4
slr0012	rbcS	ribulose bisphosphate carboxylase small subunit	TU2584	BA000022.2-2480654-plus	11.70885292065145	-3.1764874506162157	0.7285746517597218	-4.359865448165216	1.3014244123850481e-5	9.406524974107668e-4
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597126-plus	39.02759134909573	2.264558508165996	0.5204239651915971	4.351372457131727	1.3528801066838188e-5	9.620723210272511e-4
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958300-plus	15.716117762042598	-2.8820935398511454	0.6636667582383423	-4.342681781292563	1.4075393727320427e-5	9.850541419643773e-4
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958357-plus	14.313304935815248	-2.772781171172734	0.6409518578618413	-4.3260365613456315	1.5181623487924066e-5	0.001041177448497226
	NA	NA	TU931	BA000022.2-926193-minus	30.6233461364119	-2.0068992988370122	0.4641721054142578	-4.323610306237431	1.534963351152635e-5	0.001041177448497226
sll0517	rbp1; rbpA	putative RNA binding protein	TU3343	BA000022.2-3181830-minus	8.22975239450677	-4.325500510168468	1.0117529540821115	-4.275253650326798	1.909198051460083e-5	0.0012754021528617434
slr0689	slr0689	hypothetical protein	TU422	BA000022.2-438846-plus	7.900003136252946	-4.712211192118922	1.1081635023472942	-4.2522707002509925	2.1161384613791187e-5	0.001372066834738314
NA	NA	NA	NA	BA000022.2-900854-plus	11.405050436580177	-3.505671949834627	0.8240058425302695	-4.254426084006616	2.095858770564756e-5	0.001372066834738314
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934516-minus	30.76199781766048	-2.000638662369257	0.4724040149674272	-4.235016212779655	2.2853521674040466e-5	0.0014603069139252813
	NA	NA	TU1752	BA000022.2-1704309-plus	65.63087925214681	-1.9552599425425128	0.46408762927985386	-4.2131266148519835	2.5185978273439914e-5	0.001586356831537094
slr1841	slr1841	probable porin	TU971	BA000022.2-958247-plus	28.875341827964483	-2.040026432578709	0.4856600194071429	-4.200523722477752	2.6629826268182606e-5	0.0016536747044565792
slr0628	rps14	30S ribosomal protein S14	TU2793	BA000022.2-2644920-plus	23.484765871299572	2.730524570029993	0.6538076987238454	4.176342027418232	2.9623429983945585e-5	0.0018140236499891123
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943549-plus	17.816434435245146	4.788324629136683	1.15093030795934	4.160394939661146	3.1769773607103514e-5	0.0019188072853934164
sll0541	desC; des9	acyl-lipid desaturase (delta 9)	TU2970	BA000022.2-2822683-minus	13.391084514388325	-2.821886028634255	0.6842940769784956	-4.12379139842085	3.7268644372247715e-5	0.002193211548115126
	NA	NA	TU475	BA000022.2-484782-minus	55.188738405626204	-1.7083700952979066	0.41460280933726273	-4.120498117291376	3.780541566267851e-5	0.002193211548115126
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597147-plus	22.70780970429935	3.223208139210401	0.7821356258130528	4.121034808841219	3.7717442699473297e-5	0.002193211548115126
slr1704	slr1704	hypothetical protein	TU725	BA000022.2-729308-plus	5.638862618277176	-6.0346298226761075	1.4673600650420155	-4.1125760244151905	3.912685601689793e-5	0.002240393612707831
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458446-minus	5.6417877060004	-6.022632803411463	1.4749148941327024	-4.083376489972302	4.438602471025944e-5	0.0024771896575637195
	NA	NA	TU931	BA000022.2-926185-minus	15.358950223808014	3.866263504686526	0.9462805956407394	4.08574742259047	4.393515289355649e-5	0.0024771896575637195
	NA	NA	TU7069	AP004311.1-66602-plus	13.496494088427466	4.081941174113762	1.002095492853901	4.0734053822442275	4.633067868846622e-5	0.0025218760782400934
sll1234	ahcY	adenosylhomocysteinase	TU1699	BA000022.2-1658645-minus	5.335597732997097	-6.05871731689351	1.4871151875880633	-4.074141241688266	4.618444749191156e-5	0.0025218760782400934
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458566-minus	7.508055484369694	-3.9094221614446285	0.9616162418131429	-4.0654701859791285	4.7935722252546894e-5	0.00257742194404243
NA	NA	NA	NA	BA000022.2-959936-plus	14.199529470851452	4.705478089097158	1.1610897310938433	4.052639484343906	5.0643011526505346e-5	0.002690181178558579
slr0376	slr0376	hypothetical protein	TU2463	BA000022.2-2377448-plus	204.2027139999928	1.3785272435534797	0.34052881795468226	4.0481955443105395	5.161401713065158e-5	0.002709121446774319
slr1513	sbtB	periplasmic protein;  function unknown	TU1642	BA000022.2-1602060-plus	47.326576741189356	2.2552856776856847	0.5594690068533041	4.031118167510989	5.551212354520132e-5	0.0028459645664045655
slr0376	slr0376	hypothetical protein	TU2463	BA000022.2-2377451-plus	39.30102205707627	2.020216908598392	0.5009463053475786	4.032801294335681	5.51158817420237e-5	0.0028459645664045655
sll0761	sll0761	unknown protein	TU2508	BA000022.2-2409593-minus	18.398844376730636	3.891168660377359	0.9703560339421025	4.010042215710621	6.070789289749468e-5	0.0030765643653454487
slr1841	slr1841	probable porin	TU971	BA000022.2-958264-plus	18.444397336598637	3.666066202350013	0.9158121775651583	4.003076495550507	6.252407476383996e-5	0.0031325982458382997
slr0322	hik43	two-component hybrid sensor and regulator	TU2368	BA000022.2-2273897-plus	8.74342451023667	-3.6106318316251707	0.904345711640618	-3.992534917951837	6.537070314982295e-5	0.0032384205639052737
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597201-plus	27.783573122724594	2.480061849014274	0.6251638372454432	3.9670590351831025	7.276497334534201e-5	0.003436941209891598
slr1207	slr1207	hypothetical protein	TU893	BA000022.2-890375-plus	5.4535910265146095	-5.82425821561478	1.468411444152359	-3.9663666738696897	7.297656679305725e-5	0.003436941209891598
slr1841	slr1841	probable porin	TU971	BA000022.2-959811-plus	17.45572498532453	-2.5667856185695572	0.6468971392089138	-3.9678419689851503	7.252639906543214e-5	0.003436941209891598
NA	NA	NA	NA	BA000022.2-1347688-minus	7.772650426056864	-4.039268593001362	1.016236729100244	-3.9747319471297304	7.045856646748903e-5	0.003436941209891598
NA	NA	NA	NA	BA000022.2-2377452-plus	67.95054319306338	1.6657175524104326	0.42033148692604405	3.962866461877766	7.405520865042e-5	0.003436941209891598
NA	NA	NA	NA	BA000022.2-959952-plus	35.68743831289737	-2.012461493847326	0.5078243000267303	-3.9629090095558572	7.404200689761434e-5	0.003436941209891598
slr1887_5'UTR	hemC	5'UTR of porphobilinogen deaminase (hydroxymethylbilane synthase;  preuroporphyrinogen synthase)	TU1281	BA000022.2-1247188-plus	8.322773013721536	6.325810208443191	1.6077131189952045	3.93466355017164	8.331332100374517e-5	0.003826337836515755
slr1986	apcB	allophycocyanin beta subunit	TU1472	BA000022.2-1431270-plus	13.293877854088578	-2.9526061975717126	0.75815369413719	-3.894469182705625	9.841400195814069e-5	0.004381820525174748
sll0558	gun4; ycf53	hypothetical protein YCF53	TU5	BA000022.2-2342-minus	24.288550064459944	-1.981044839417608	0.5091006880469094	-3.8912633314592395	9.972363083174685e-5	0.004381820525174748
	NA	NA	TU905	BA000022.2-900892-plus	15.822719362403083	-2.705125255991514	0.6947320875618059	-3.893767546400908	9.869923327341795e-5	0.004381820525174748
	NA	NA	TU934	BA000022.2-926669-minus	40.73655483926455	-1.6310038533197442	0.41931592136768847	-3.889677854348761	1.003773810484576e-4	0.004381820525174748
slr1841	slr1841	probable porin	TU971	BA000022.2-959874-plus	22.06837054836405	2.495050391323747	0.6403418882663438	3.8964347593733493	9.761908780160052e-5	0.004381820525174748
slr0105	slr0105	hypothetical protein	TU3149	BA000022.2-2979822-plus	8.085382233528438	6.373365378463503	1.6409847237910806	3.8838663675914376	1.0280842674120014e-4	0.004443944642175995
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3254-minus	5.669608203385111	-5.5546966882342526	1.4396661082277464	-3.8583228822912132	1.1416775866781754e-4	0.004840054307369303
sll1734	cupA	protein involved in low CO2-inducible;  high aff inity CO2 uptake	TU951	BA000022.2-936136-minus	5.630134762010866	-5.155474239059033	1.3357039001310862	-3.8597433447286287	1.135061762511209e-4	0.004840054307369303
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726834-minus	286.7807263435644	1.0741097313652495	0.2788298324845904	3.852205202700505	1.1705886140294746e-4	0.004915357332624717
slr1516	sodB	superoxide dismutase	TU1649	BA000022.2-1607809-plus	12.432029356562174	-2.566864172902395	0.6698853171464715	-3.831796439182359	1.272109754959919e-4	0.005291256518507813
slr0186	leuA	2-isopropylmalate synthase	TU2432	BA000022.2-2340154-plus	15.128727900721781	-2.4108150002834927	0.6312209505072643	-3.819288631573625	1.3383708623183736e-4	0.00551483844108571
slr0335	apcE	phycobilisome core-membrane linker polypeptide	TU2385	BA000022.2-2294126-plus	12.62957424803214	6.149438388564785	1.614609558935951	3.808622558024087	1.3974307868557225e-4	0.005703762910676167
slr0628	rps14	30S ribosomal protein S14	TU2793	BA000022.2-2645041-plus	9.30950099721431	-2.9945171230952026	0.7871751286326847	-3.8041307635019526	1.4230299845188895e-4	0.005703762910676167
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961163-plus	9.237088910528966	6.144902256342689	1.614616083825913	3.805797748392323	1.413478556967937e-4	0.005703762910676167
6803t14	6803t14	tRNA	TU1442	BA000022.2-1401517-plus	85.08065853077665	1.622935437587614	0.4271001846509446	3.7998940199803175	1.4475798139418095e-4	0.005725177682462087
slr0474	rcp1	two-component response regulator CheY subfamily ;   regulator for phytochrome 1 (Cph1)	TU2746	BA000022.2-2610391-plus	10.282177826466503	6.084801150979073	1.6017951271193056	3.7987387075662284	1.4543431627030024e-4	0.005725177682462087
slr1963	slr1963	water-soluble carotenoid protein	TU1827	BA000022.2-1767977-plus	5.4623635069396705	-5.034294784711219	1.3322206949755326	-3.7788744790544464	1.575388047899706e-4	0.006146801684238764
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458593-minus	10.312891587758921	-2.788041653055978	0.7409472454553367	-3.7628072310905663	1.6801670867922346e-4	0.006498119899707861
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458596-minus	13.03603276226496	-2.4437586075163598	0.6500277859911243	-3.7594679184217634	1.7027510982268188e-4	0.006528199645288734
	NA	NA	TU5027	AP004310.1-28254-plus	8.028533967113434	-3.6623037525890254	0.976586557162141	-3.7501066605210083	1.767593693637208e-4	0.006714758697459854
slr1634	slr1634	hypothetical protein	TU2127	BA000022.2-2047020-plus	50.293791215680145	-1.4776550181961727	0.3942422490723405	-3.7480889520925853	1.7818706455042027e-4	0.006714758697459854
	NA	NA		BA000022.2-2448622-minus	43.826695101437835	-4.046632112481957	1.080564400090638	-3.7449245155055304	1.8044802124189842e-4	0.006742333268267205
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943657-plus	12.36132422309056	4.362217093220018	1.1674561284286433	3.73651479228724	1.8658847727354483e-4	0.006913181481504699
sll1814	secY	preprotein translocase SecY subunit	TU836	BA000022.2-832559-minus	6.078505630511638	-4.934133254637651	1.3268814797143227	-3.7185938081673795	2.0033489502949383e-4	0.007360637934875319
sll0057	grpE	heat shock protein GrpE	TU2721	BA000022.2-2589109-minus	22.99367635216782	-1.935039649655072	0.5224286941584182	-3.7039306441087287	2.1228432054069496e-4	0.007735219580693588
slr1835	psaB	P700 apoprotein subunit Ib	TU959	BA000022.2-946050-plus	14.27836526830998	-2.7438055229779406	0.7417514953111987	-3.699089978681861	2.163738880883025e-4	0.007819610430994474
slr1513	sbtB	periplasmic protein;  function unknown	TU1642	BA000022.2-1602007-plus	14.354000598721896	-2.4012597049337097	0.6499360157818305	-3.6946093871181325	2.202250727913577e-4	0.007822278391716791
	NA	NA	TU312	BA000022.2-317860-minus	7.866971936976379	-3.289460619188165	0.8908388187312872	-3.6925429718845675	2.220228104419348e-4	0.007822278391716791
sll0533	tig	trigger factor	TU3416	BA000022.2-3246506-minus	13.125728284915837	3.731061689987531	1.0092489996623784	3.696869346648522	2.1827460586675392e-4	0.007822278391716791
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597125-plus	23.04437031056845	2.2944081617697334	0.6216549989736356	3.6908062599960516	2.2354435866552862e-4	0.007822278391716791
slr1281	ndhJ	NADH dehydrogenase subunit I	TU1954	BA000022.2-1876761-plus	5.365991210898604	-5.027346257943111	1.3631728126011207	-3.6879742696380844	2.26046501876207e-4	0.00784665859281701
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2263008-minus	14.91773833189703	-2.75723190316569	0.7480268562338971	-3.686006565389336	2.2780047627139427e-4	0.00784665859281701
	NA	NA	TU241	BA000022.2-259558-minus	3.6434676808665714	-6.161316687837274	1.6753641030571174	-3.6775986047417533	2.3544007229362875e-4	0.008046940145291545
slr0542	clpP	ATP-dependent protease ClpP	TU3385	BA000022.2-3212776-plus	8.526391289627414	5.903021738100566	1.6080175098638467	3.670993444965897	2.4160953738252834e-4	0.008194280387073595
sll1322	atpI	ATP synthase A chain of CF(0)	TU166	BA000022.2-176910-minus	6.213451206701532	6.023632344190775	1.6446399667976508	3.6625841921619164	2.496836510441178e-4	0.008307816917638811
sll0517	rbp1; rbpA	putative RNA binding protein	TU3343	BA000022.2-3181908-minus	5.301251727764501	-4.467629640277909	1.2196289215894087	-3.6631056882906132	2.491756673291179e-4	0.008307816917638811
NA	NA	NA	NA	BA000022.2-1702793-minus	7.884188059764609	-3.454417170826165	0.9434082014751318	-3.661635721869674	2.5061003629983257e-4	0.008307816917638811
slr1207	slr1207	hypothetical protein	TU893	BA000022.2-890373-plus	4.13265790893912	-5.632586604720486	1.5468237425353883	-3.641388769665606	2.711712817053702e-4	0.008922344634619233
NA	NA	NA	NA	BA000022.2-1982250-plus	7.085131874204557	-3.5580440023392215	0.979483829979298	-3.6325704349957704	2.80611945267246e-4	0.009164578271728056
sll1189	glcE	glycolate oxidase subunit GlcE	TU305	BA000022.2-308902-minus	13.833008856632539	5.491140172378428	1.5178151671676499	3.6177923973610584	2.97126570967723e-4	0.009632581260269786
NA	NA	NA	NA	BA000022.2-1602125-plus	7.377698657729384	5.905010168042927	1.6338582966537938	3.614150737635339	3.0133371885475484e-4	0.009697666908252658
	NA	NA	TU1910	BA000022.2-1835510-minus	5.924790334805799	-4.081228796162446	1.1298562200182287	-3.6121665074310076	3.036494820812577e-4	0.009701380916639602
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2262915-minus	7.735924703269615	-3.6557729091483777	1.0127393506347335	-3.609786572287455	3.0644904755899914e-4	0.0097203874150189
ssl3445	rpl31	50S ribosomal protein L31	TU833	BA000022.2-826807-minus	8.365801753358575	-2.970794804938813	0.8239554768089802	-3.6055283186466887	3.115185162375678e-4	0.009810608129224546
	NA	NA	TU7029	AP004311.1-32251-plus	19.411609126724876	-2.1701750845001415	0.6053207023567732	-3.5851658072336186	3.3686411871764556e-4	0.010386251044937757
6803t36	6803t36	tRNA		BA000022.2-2984874-plus	23.285283489160086	-2.7044741728564112	0.7540402357400338	-3.586644378734211	3.3496063877826805e-4	0.010386251044937757
slr1146,sml0011	NA	NA	TU807	BA000022.2-811017-minus	13.964095688760612	-2.2972999182657863	0.6406029682381468	-3.5861524722310616	3.3559278825308364e-4	0.010386251044937757
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317319-minus	31.708286951022174	1.930317046238431	0.5402245501956678	3.5731753500267165	3.5267842134465116e-4	0.01079832749797616
	NA	NA	TU1041	BA000022.2-1020779-plus	5.89003636547425	-4.401603233997768	1.2333423603194222	-3.5688413660403273	3.585634404411883e-4	0.010828124718528762
slr1704	slr1704	hypothetical protein	TU725	BA000022.2-729293-plus	7.213120558464737	-3.841472727676955	1.07604673645402	-3.569986876532944	3.569991123980761e-4	0.010828124718528762
slr0456	slr0456	unknown protein	TU3675	BA000022.2-3507893-plus	15.951511772064796	3.022049895731805	0.8491991245789532	3.5587058538598786	3.7268663077378217e-4	0.011178063640010923
sll1098	fusB	elongation factor EF-G	TU1986	BA000022.2-1916883-minus	24.676467477858	-1.7309785832840543	0.4866576835384442	-3.556870962558867	3.752983837288971e-4	0.01118034171527505
