locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91357-plus	16.060556035638903	2.7697546591658466	0.6973571817213187	3.971787674616234	7.133528811140086e-5	0.006737341036345321
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90108-plus	12.215009613879165	2.875295280129208	0.7468797820017883	3.8497430904112004	1.1824178159045584e-4	0.010698310760423418
slr1129	rne	ribonuclease E	TU87	BA000022.2-93199-plus	5.241552886275637	5.470984586827952	1.4288148919244683	3.8290366497084114	1.2864584974278637e-4	0.011159090709004145
slr1129	rne	ribonuclease E	TU87	BA000022.2-94679-plus	6.074214641731999	5.289707207901746	1.3815072847075514	3.828939062758192	1.2869686545703964e-4	0.011159090709004145
slr1129	rne	ribonuclease E	TU87	BA000022.2-94587-plus	4.794491641730345	5.697101799758182	1.4926276132528886	3.8168272844306212	1.35178726421372e-4	0.01148191549726021
	NA	NA	TU87	BA000022.2-92771-plus	13.98215492030312	2.527698197612637	0.6702962213454712	3.7710166298399277	1.6258383669571247e-4	0.013533478566551104
	NA	NA	TU87	BA000022.2-92762-plus	40.817874903504524	2.962441442236226	0.7882212444081248	3.7583882231704155	1.71011403125777e-4	0.013955871760970273
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90990-plus	4.121526103642573	5.415878255656698	1.4538396152686845	3.725224019745663	1.951418449848468e-4	0.015040377015313562
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92235-plus	6.844227712907982	5.153538607465683	1.3805679581112198	3.7329119346767494	1.892787868925277e-4	0.015040377015313562
sll0057	grpE	heat shock protein GrpE	TU2721	BA000022.2-2589108-minus	177.97900488016055	-1.1400077867630298	0.305813722323928	-3.7277849342401184	1.9317010960513716e-4	0.015040377015313562
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91286-plus	8.954727092269371	3.884575826350622	1.0452144088192186	3.716534898078029	2.019737545587249e-4	0.015120546711581638
smr0005	psaM	photosystem I subunit XII	TU455	BA000022.2-467204-plus	66.16487532023586	-1.4903488979310722	0.4016877109675297	-3.7102178066173006	2.070810097453516e-4	0.015120546711581638
slr1129	rne	ribonuclease E	TU87	BA000022.2-93338-plus	5.122415285159386	5.386080189382466	1.4511084050488567	3.711700773451949	2.0587127590389958e-4	0.015120546711581638
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91336-plus	10.132432562588214	4.471286067627721	1.209614607674481	3.696455085164603	2.1863091746562982e-4	0.015688653077447438
slr1022	argD	N-acetylornithine aminotransferase	TU638	BA000022.2-641928-plus	3.4556471778437334	-5.540445469752691	1.5152867161051062	-3.6563677427291483	2.558143000251938e-4	0.01804574774076028
ssl1911_5'UTR	gifA	5'UTR of glutamine synthetase inactivating factor IF7	TU627	BA000022.2-632125-minus	20.513237797882937	2.245748472767893	0.6175607754281331	3.636481723132423	2.7638724394275316e-4	0.019172061821495643
	NA	NA	TU2463	BA000022.2-2377153-plus	57.75309218914289	1.8801105358229713	0.5295203383795916	3.5505917328433125	3.84366160376222e-4	0.026225114089931736
sll1239	sll1239	unknown protein	TU1684	BA000022.2-1650137-minus	4.959042725003843	4.868454258252939	1.4024555778756582	3.471378584145484	5.177934297381017e-4	0.034758971847902886
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16498-plus	6.73856463417672	4.665454269116864	1.3602427421288639	3.429868893705796	6.038729554313229e-4	0.039893956198494694
slr1841	slr1841	probable porin	TU971	BA000022.2-959928-plus	412.89454433113394	-0.9173631491304295	0.2679809051125673	-3.423240729577671	6.187925066013152e-4	0.04024085019491678
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90271-plus	3.13651711350885	5.205524482802413	1.5289948977777121	3.404540126568297	6.627556227810911e-4	0.04243675233869079
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91403-plus	6.831618839293125	4.780726069200598	1.4090082407729771	3.3929723977894604	6.913860462473846e-4	0.04359922309820628
	NA	NA	TU87	BA000022.2-92791-plus	8.567578346125845	3.298361192965388	0.9754758588134707	3.3812842861917476	7.214785638760184e-4	0.04481781765450729
slr1129	rne	ribonuclease E	TU87	BA000022.2-94616-plus	3.953975177544304	4.901916863588745	1.454522349323011	3.3701213775575742	7.513508046808991e-4	0.045987088957086794
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91509-plus	12.139844485226632	2.361429186289843	0.7027893498083775	3.360081064025387	7.791960581130008e-4	0.04645173777771521
ssl1911_5'UTR	gifA	5'UTR of glutamine synthetase inactivating factor IF7	TU627	BA000022.2-632096-minus	16.28780298535948	2.1838421587121064	0.6500790358609446	3.3593486918400517	7.812642105814668e-4	0.04645173777771521
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458672-minus	14.916282931860685	2.5182335045213966	0.7525972402012638	3.3460573199125156	8.196944901338602e-4	0.04738289538801564
slr1129	rne	ribonuclease E	TU87	BA000022.2-93180-plus	3.3162590323208163	5.197882681834089	1.5529317693087559	3.3471416996947525	8.164946255836862e-4	0.04738289538801564
sll7106,sll7066	NA	NA	TU7058	AP004311.1-59573-minus	8.121665566671705	2.890695028251044	0.8726716108232395	3.3124659865170716	9.247737036822279e-4	0.05272476924281414
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91215-plus	6.6639648948149794	3.514914321144384	1.0821802861821495	3.2479933020631315	0.0011622200648083133	0.06282025856795065
	NA	NA		BA000022.2-1887499-plus	6.961958318481644	3.5869183488398915	1.101862975656022	3.2553216035817236	0.0011326402846437392	0.06282025856795065
sll0517	rbp1; rbpA	putative RNA binding protein	TU3343	BA000022.2-3181791-minus	31.197570858128685	-1.615383548350454	0.49627963866022795	-3.254986548937196	0.001133977364866872	0.06282025856795065
	NA	NA	TU87	BA000022.2-92763-plus	8.469265690718586	4.503196705719384	1.3850148913244145	3.2513706054187055	0.0011485004076018785	0.06282025856795065
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91134-plus	2.9421619545547517	4.948858834703723	1.5328805118183735	3.2284700578736945	0.0012445428670866492	0.06621758567112523
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91330-plus	4.238434399740135	4.676324550104709	1.4497333375091674	3.2256446265761185	0.0012568931446465385	0.06621758567112523
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91341-plus	5.328502303262865	4.491072470243354	1.4137506082802456	3.1767077191262976	0.0014895707477143142	0.0774949181498372
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7079	AP004311.1-83809-minus	2.74862239101447	4.961172268861049	1.5719527093497518	3.156056947103243	0.0015991763473357991	0.08019512358550172
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90541-plus	3.0607909567254943	4.819463579287189	1.5287539792653981	3.1525436039113717	0.0016185464635228603	0.08019512358550172
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613286-plus	170.36383341128712	0.9167051219523038	0.29026391223608866	3.1581780693656945	0.0015875855036996543	0.08019512358550172
slr1311	psbA2	photosystem II D1 protein	TU13	BA000022.2-7498-plus	6.889572507749553	2.9998484406432855	0.9507810017350221	3.1551413366159458	0.0016042037175654901	0.08019512358550172
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458554-minus	21.862030158652846	2.394014660695638	0.7633728797668028	3.1361012738977156	0.001712100699933608	0.08383250721321972
slr1129	rne	ribonuclease E	TU87	BA000022.2-94526-plus	7.077758533254466	3.1048059687609317	0.9974973221157543	3.1125957934157094	0.0018544981852375258	0.08871748789607567
	NA	NA		BA000022.2-95951-plus	3.046917275958137	4.768388942323004	1.5309296655744071	3.114701510819504	0.0018413113660175008	0.08871748789607567
slr1129	rne	ribonuclease E	TU87	BA000022.2-94586-plus	3.869284838231271	4.501173373427353	1.454568168794936	3.0945083702446436	0.001971393720005723	0.09323796207572523
ncr1071	ncr1071	ncr1071	TU2296	BA000022.2-2216496-plus	5.797077237780793	4.298752908215894	1.3946239908902787	3.0823741282922588	0.0020535655878455776	0.09603303344509319
slr1841	slr1841	probable porin	TU971	BA000022.2-959910-plus	42.44500563815302	-1.3400596405621246	0.4366863918179294	-3.0687002518751365	0.002149921861217162	0.09942194207095366
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91361-plus	7.187013590650973	3.7576087097954214	1.2373294501028784	3.0368700183148416	0.0023904851308081424	0.10814346863503792
slr0888	slr0888	hypothetical protein	TU1196	BA000022.2-1154726-plus	10.044521641334752	-2.1352583725061294	0.702570474806749	-3.0392088040612006	0.0023720038947008305	0.10814346863503792
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87746-minus	12.248258304642588	2.3859322483679155	0.7877964853252396	3.02861499487763	0.0024567755621419723	0.10994731064123536
ncr1240	ncr1240	ncr1240	TU2555	BA000022.2-2453860-plus	5.008376324953169	4.370574371865618	1.4475291130903083	3.019334348678448	0.0025333078660182426	0.11216624828050986
slr0804	dacB	probable D-alanyl-D-alanine carboxypeptidase	TU1725	BA000022.2-1685692-plus	17.600649247626492	1.6071825712737122	0.534686915103454	3.005838605500092	0.002648495325725476	0.11539172117583409
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458673-minus	13.301227297660407	1.9891271408215463	0.6620852993598724	3.0043366659019695	0.002661606254896702	0.11539172117583409
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613269-plus	40.55507996265984	-1.1727156830592886	0.39361486552867464	-2.979348052528918	0.0028886245677549375	0.12267811684689847
slr1841	slr1841	probable porin	TU971	BA000022.2-959929-plus	111.93919370949996	-0.928737433346775	0.3114154256572497	-2.9823103058772777	0.002860818736483722	0.12267811684689847
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91114-plus	3.2676439491643707	4.625210524400568	1.561554139413182	2.9619277408714635	0.0030571952206998976	0.12743739474005497
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458596-minus	13.311970807163865	3.4937380663541613	1.179738391938668	2.961451530464216	0.00306192683181295	0.12743739474005497
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91191-plus	6.1465046813612325	2.9970880845027663	1.014362655631696	2.9546514433107998	0.003130224797944431	0.12899005553509627
slr1146,sml0011	NA	NA	TU807	BA000022.2-811107-minus	10.111052921195746	2.2655753496023032	0.7747598669837443	2.9242291013634016	0.0034531049614396126	0.14090022401482027
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91067-plus	3.8726130669166063	4.278289154924985	1.4656507904806355	2.919037183149195	0.0035111433990503973	0.1418774643383277
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-64742-minus	2.876271084458822	4.491161680833555	1.5551323967201078	2.8879609802392103	0.0038774797002618664	0.15517375492778737
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92691-plus	4.846523045437385	4.304098345714515	1.4940814092005235	2.88076561237558	0.003967105334036989	0.15724849905011382
ssr0692_5'UTR	ssr0692	5'UTR of hypothetical protein	TU2842	BA000022.2-2695591-plus	72.87372870169727	1.2491649899522985	0.43422109322112784	2.8767948159445105	0.004017367249381716	0.15773851407478018
sll1214	cycI; ycf59	hypothetical protein YCF59	TU8	BA000022.2-3254-minus	5.724153898626281	-4.045038973316984	1.4081105492306012	-2.872671450069893	0.004070171599137629	0.15831826351038142
	NA	NA	TU84	BA000022.2-92490-plus	3.1108223608063823	4.418014463594817	1.5399057944732102	2.8690160654315777	0.004117508841056783	0.1586765907081327
sll7106,sll7090	NA	NA	TU7079	AP004311.1-85822-minus	3.810152640569224	4.311904383121754	1.511391546377921	2.852936681732352	0.004331725163974883	0.16389672847694056
	NA	NA	TU2393	BA000022.2-2302621-plus	3.029307689834561	4.690357368594896	1.642758695554939	2.855171231956529	0.004301363116670167	0.16389672847694056
ssr2831	psaE	photosystem I subunit IV	TU2056	BA000022.2-1982229-plus	12.424867841134773	-1.9387653258845012	0.6829895723607788	-2.8386455728497975	0.004530544857142405	0.16835828299488115
sll0541	desC; des9	acyl-lipid desaturase (delta 9)	TU2970	BA000022.2-2822702-minus	24.422453605624924	1.3410999081624866	0.4721959350751382	2.8401343775843477	0.004509453349684015	0.16835828299488115
ssl2501	ssl2501	unknown protein	TU1144	BA000022.2-1116480-minus	4.463052252595692	-3.153486568053165	1.1196926163974117	-2.816385963318615	0.004856728134844051	0.17022552921863038
sll1425	proS	proline-tRNA ligase	TU1626	BA000022.2-1585910-minus	3.168981512784174	4.2287874194819715	1.4944070698716827	2.829742648263218	0.004658545956411165	0.17022552921863038
	NA	NA	TU2555	BA000022.2-2453947-plus	2.9466311502650955	-4.296346602533022	1.5273122286824785	-2.8130113292153927	0.004907992192752438	0.17022552921863038
ssr0692_5'UTR	ssr0692	5'UTR of hypothetical protein	TU2842	BA000022.2-2695587-plus	19.781996797656433	1.6189296700351523	0.5753128835911828	2.813998636584616	0.004892943589308751	0.17022552921863038
slr0073	hik36	two-component sensor histidine kinase	TU3026	BA000022.2-2870371-plus	5.2664149087007965	3.0188280213716387	1.071219590143528	2.8181224924827593	0.004830537746313664	0.17022552921863038
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317292-minus	41.407033508599774	-1.1107129220062977	0.39468230268243853	-2.814194896648248	0.004889957158432491	0.17022552921863038
	NA	NA	TU87	BA000022.2-92864-plus	7.800166538555376	2.772428246520126	0.98354323816907685	2.8188168439662737	0.004820101328062602	0.17022552921863038
slr1129	rne	ribonuclease E	TU87	BA000022.2-94406-plus	3.2663419290322206	4.194537193635764	1.4845823414114392	2.8253988186656493	0.004722179939589309	0.17022552921863038
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91484-plus	5.969527995203258	3.79102910319861	1.3530929899038502	2.801750605084428	0.005082614826486832	0.17482514799866278
	NA	NA	TU5115	AP004310.1-103159-plus	4.028928305550292	4.063510895321667	1.4639035186484421	2.7758051289290764	0.005506520208744881	0.1878535828589852
ssl2501	ssl2501	unknown protein	TU1144	BA000022.2-1116466-minus	6.575410965409038	-2.269809159428284	0.8193220093815213	-2.77035052572515	0.00559959950505707	0.18947587918737827
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91560-plus	3.619543838107542	4.0356400338315614	1.4626540173653773	2.7591214230558814	0.005795699594248122	0.1899346591437849
sll0517_5'UTR	rbp1; rbpA	5'UTR of putative RNA binding protein	TU3343	BA000022.2-3182127-minus	6.6553527070632486	-2.6439943538647217	0.9582514023126556	-2.759186521912385	0.005794545113919935	0.1899346591437849
sll1515	gifB	glutamine synthetase inactivating factor IF17	TU441	BA000022.2-458593-minus	10.55622859761151	3.731635673591078	1.3502782037406582	2.7636050580194333	0.0057166686009445114	0.1899346591437849
slr1129	rne	ribonuclease E	TU87	BA000022.2-93260-plus	2.8795221655150085	4.302715527405144	1.5589805283633962	2.7599546300440942	0.005780938929205196	0.1899346591437849
slr1129	rne	ribonuclease E	TU87	BA000022.2-94631-plus	4.303342443777378	3.6036197819552735	1.3087198386643444	2.753545621829239	0.005895355295109689	0.191691162017551
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86409-minus	3.7828492540320413	3.6868671210997275	1.346369679391391	2.7383765228331107	0.006174334131237274	0.1975644387258517
slr1704	slr1704	hypothetical protein	TU725	BA000022.2-729314-plus	3.526132899130119	-4.430357022813918	1.6192602382602175	-2.73603767827587	0.00621839055095785	0.1975644387258517
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917146-plus	9.022276830091492	-1.9019494794781555	0.6943657471579637	-2.739117658471529	0.006160432243502109	0.1975644387258517
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90200-plus	16.48244505564624	1.744546880709202	0.6421151897915376	2.7168752716713778	0.00659014377977939	0.20778923038971078
slr1841	slr1841	probable porin	TU971	BA000022.2-959814-plus	21.40003178899276	-1.4635210718743907	0.5440479223503847	-2.6900591138216594	0.007143936307852357	0.22355686400963543
	NA	NA	TU2238	BA000022.2-2156328-minus	3.5169368689769276	4.060884234286115	1.5212149229776266	2.6695006556583984	0.007596412481026215	0.235942304074859
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92112-plus	16.987441121846178	1.5160514470930595	0.5692527561938745	2.663230753996959	0.007739432064489972	0.23860382409190564
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87752-minus	10.021471392000127	2.2449122841439118	0.8453497293633587	2.655601825098563	0.007916702882195885	0.24182392627657065
slr1756	glnA	glutamate--ammonia ligase	TU510	BA000022.2-532843-plus	8.57046421001013	-2.178623537978627	0.8209578364089598	-2.653758136359815	0.007960085992285003	0.24182392627657065
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91138-plus	4.718242400705164	4.050080263685172	1.5328324777891436	2.6422197613706233	0.00823645942660981	0.24840684154746398
ncr0870	ncr0870	ssaA; 6S RNA	TU1961	BA000022.2-1886918-plus	20.130105086963617	-1.4513464867412595	0.551719797118763	-2.6305862039401195	0.00852377493450055	0.255222671060369
	NA	NA	TU259	BA000022.2-274427-minus	11.386633913225635	1.9627112909060556	0.7481229284893779	2.623514420108998	0.00870277609881704	0.25872110088054656
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92484-plus	2.9237601998503058	3.995835077351832	1.5273622578992814	2.616167223385278	0.008892299591998921	0.2606320486049261
sll1501	cobB	cobyrinic acid a; c-diamide synthase	TU475	BA000022.2-484832-minus	742.1677970164541	-0.711300536711405	0.2718613154410442	-2.6164095305632316	0.008885990874054476	0.2606320486049261
sll1688	thrC	threonine synthase	TU1340	BA000022.2-1303399-minus	7.343257787560692	-2.3411335730906124	0.9005331007620584	-2.599719622865028	0.009329995532224687	0.2696627875355496
slr0084	hisH	amidotransferase HisH	TU3049	BA000022.2-2890864-plus	7.367359568568429	2.1623836788169575	0.8315875000036008	2.600308059954718	0.009314010660395904	0.2696627875355496
slr1129	rne	ribonuclease E	TU87	BA000022.2-94667-plus	9.596243727859797	2.025433017817291	0.7830125541962069	2.5867184465471023	0.009689473037642008	0.2781212881563175
sll0947	lrtA	light repressed protein A homolog	TU2356	BA000022.2-2262918-minus	6.978362281840419	-2.3487109309449368	0.9114671366136969	-2.5768465330202908	0.009970620758251104	0.2842309835331582
sll0108	amt1	ammonium/methylammonium permease	TU3138	BA000022.2-2970409-minus	31.703481704752367	-1.244855076230136	0.48375130405329114	-2.5733368898432984	0.010072311120144872	0.2851765910343058
ssl2501	ssl2501	unknown protein	TU1144	BA000022.2-1116435-minus	4.72233222378056	-2.8693718434433895	1.1180394424736289	-2.5664316789173287	0.010275086482373168	0.28895209418673734
	NA	NA	TU2463	BA000022.2-2377076-plus	30.33164083572982	1.2169856818067535	0.47604479702081803	2.5564520175892884	0.010574565388986979	0.2953781285165356
sll7106,sll7075	NA	NA	TU7071	AP004311.1-67760-minus	2.962719565412822	3.8578591229591175	1.5152012854379653	2.5461033857584225	0.01089329205015264	0.3022525434182352
slr1841	slr1841	probable porin	TU971	BA000022.2-959946-plus	85.36522139626268	-0.8645365301462966	0.3409018388079828	-2.5360277702498917	0.01121178427775779	0.3090294447948869
sll7106,sll7075	NA	NA	TU7071	AP004311.1-67285-minus	6.460524708291142	2.233861327983273	0.8826032706600675	2.530991445695242	0.011374062250717562	0.3114397834703059
