CDS	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr1908	TU599	BA000022.2-612761-plus	32.12552696552975	-4.083018453974387	0.5628068850379291	-7.25474147975148	4.024297121006396e-13	7.037690805215986e-11
slr0376	TU2463	BA000022.2-2377240-plus	75.02771190385302	3.2393745068317457	0.45240593837424536	7.160327113460713	8.048477554558169e-13	1.3533824564818585e-10
	TU87	BA000022.2-92762-plus	40.817874903504524	-3.429144260379814	0.4900396201789074	-6.997687777016634	2.602211786018972e-12	4.213655529064795e-10
sll0517	TU3343	BA000022.2-3181793-minus	155.54872415458544	-2.362065865252507	0.356178437204982	-6.631692484778716	3.318594098864899e-11	5.181747642941906e-9
ssr0692_5'UTR	TU2842	BA000022.2-2695591-plus	72.87372870169727	-2.5196828529841198	0.4216722422836309	-5.9754534454020245	2.2945105991478037e-9	3.459172530853172e-7
slr1146,sml0011	TU807	BA000022.2-811014-minus	47.38209279078965	-2.5225241326227734	0.42595524242968585	-5.922040349202127	3.179715781090084e-9	4.633905798308615e-7
	TU2463	BA000022.2-2377076-plus	30.33164083572982	4.560957454714717	0.8152598348861508	5.594483205899189	2.212798863605343e-8	3.1207602037685676e-6
sll1091	TU2008	BA000022.2-1934543-minus	33.64773178710885	-2.916273053894982	0.5233255782800962	-5.572578858994972	2.5099581402390822e-8	3.429230309101646e-6
6803t13_3'UTR	TU1364	BA000022.2-1329162-minus	29.64134175650917	-2.742441467284327	0.5077413062536554	-5.401257359814387	6.617540473949218e-8	8.767238470335146e-6
	TU905	BA000022.2-900893-plus	22.05834584248809	-3.4489076545986532	0.643624878613832	-5.358567962796169	8.388418161973665e-8	1.0786518883573196e-5
sll0541	TU2970	BA000022.2-2822702-minus	24.422453605624924	4.2605652272899865	0.8018231854978926	5.313596943002323	1.0748221357935833e-7	1.3426063936255846e-5
sll0851	TU1386	BA000022.2-1347623-minus	29.660431726753227	-2.7658297517561907	0.525120548798026	-5.267037746069989	1.386427082933902e-7	1.6382322179964917e-5
sll0517	TU3343	BA000022.2-3181815-minus	14.327596248549408	-4.022753150409908	0.7630977716516	-5.271609091064857	1.3523286840359082e-7	1.6382322179964917e-5
slr0374	TU2462	BA000022.2-2376979-plus	19.141531234313437	-3.737047491529555	0.7172021832395371	-5.210591349080466	1.8823966711870204e-7	2.1657469069551718e-5
slr0374	TU2462	BA000022.2-2376892-plus	11.033173652858297	-5.544140587490865	1.0667791316290114	-5.197083841549053	2.0243907471953366e-7	2.2693939350610288e-5
slr0012	TU2584	BA000022.2-2480555-plus	16.896591047734976	-3.18203311767241	0.6288900686747888	-5.0597604830644904	4.197834510616457e-7	4.5882331201037874e-5
ssr0692_5'UTR	TU2842	BA000022.2-2695590-plus	53.872479141258104	-2.133686729516268	0.42624270644414364	-5.00580232167767	5.562982524476866e-7	5.932038926100698e-5
sll1515	TU441	BA000022.2-458554-minus	21.862030158652846	-2.668574506884237	0.5388782081259317	-4.952092080629491	7.341984606722575e-7	7.642656357283594e-5
slr0011	TU2584	BA000022.2-2480081-plus	31.15752170830915	3.549591447951286	0.7225348010346628	4.912692707490774	8.98340155907664e-7	9.133821306112342e-5
	TU318	BA000022.2-320656-plus	13.868453451557208	-3.496044475320546	0.713834392393818	-4.897556789883276	9.703559521514604e-7	9.641809597286783e-5
sll1578	TU716	BA000022.2-726644-minus	25.096330232062193	5.502256662189398	1.1247228279870363	4.8921001025977375	9.976567741553822e-7	9.692789814682958e-5
slr1104	TU191	BA000022.2-202785-plus	9.596789107906474	-4.2585400858294635	0.8770969188181026	-4.855267410547846	1.2022439298978775e-6	1.142654448155113e-4
slr0442	TU2158	BA000022.2-2082661-plus	8.563671477768795	-6.7214673491055095	1.3885764601473323	-4.840545365713848	1.2948329213753554e-6	1.2044701132453306e-4
sll1214	TU8	BA000022.2-3201-minus	34.38038287446314	2.729696281155994	0.564681289571002	4.8340476859606785	1.3378451697823687e-6	1.2185539754767741e-4
slr1834	TU958	BA000022.2-943548-plus	24.729947876732936	3.866462035984835	0.806869291125128	4.791931082906005	1.651836484048348e-6	1.4738426751549752e-4
slr1986	TU1472	BA000022.2-1431350-plus	64.49454102128874	2.261219883926246	0.4729727051440827	4.780867604690647	1.7454028550912372e-6	1.5261802564917778e-4
sll0541	TU2970	BA000022.2-2822709-minus	97.85603963071841	1.9659225054519904	0.4191620406990635	4.690125332373358	2.7303775380514333e-6	2.3406295286982089e-4
slr0823	TU1771	BA000022.2-1716871-plus	15.878984224161679	-3.0525897982166486	0.6571658174166133	-4.6450830480147225	3.3993967851496242e-6	2.858108220129646e-4
slr2051	TU584	BA000022.2-597150-plus	22.994926271370463	-2.9067160352989205	0.6318136893766167	-4.600590465469103	4.212950008813779e-6	3.475286309157329e-4
ssl0601	TU2550	BA000022.2-2448312-minus	10.407213667632904	-4.302708085236644	0.9371095440988004	-4.591467574235916	4.401400323123566e-6	3.563504113462265e-4
slr1207	TU893	BA000022.2-890477-plus	10.11027387839675	-4.295482358689348	0.9390253722955408	-4.574405000568424	4.775752394822346e-6	3.7962889945751446e-4
slr0623	TU3128	BA000022.2-2961377-plus	17.812122909569425	7.163026265720591	1.5743163513103549	4.549928138495526	5.36642394379303e-6	4.138707295307247e-4
slr2051	TU584	BA000022.2-596948-plus	21.4363844769233	-2.714513368503691	0.5967566756887394	-4.548777548857361	5.395844369453638e-6	4.138707295307247e-4
sll0517	TU3343	BA000022.2-3181782-minus	9.62283713233754	-3.7991694672448757	0.8392735113878006	-4.52673582055827	5.990174706036726e-6	4.515352381860787e-4
sll0057	TU2721	BA000022.2-2589105-minus	7.8445015633411135	-5.040085554802541	1.120149422677457	-4.499476099139869	6.812113797554267e-6	5.047891783543603e-4
slr1513	TU1642	BA000022.2-1602052-plus	28.90615199879156	-2.720090060101196	0.6052458648946688	-4.494190242133375	6.983517578418574e-6	5.055694599330583e-4
sll0947	TU2356	BA000022.2-2263005-minus	50.187309927019164	-2.3032021902518096	0.5127279577565897	-4.492055007745885	7.053919729166642e-6	5.055694599330583e-4
slr1516	TU1649	BA000022.2-1607782-plus	21.386707457540446	-2.8813017090377406	0.6476403089168501	-4.448922757535878	8.630204359245575e-6	6.08568604171317e-4
	TU312	BA000022.2-317864-minus	12.316234070835144	-3.2640169631569953	0.7409641395589955	-4.405094374877119	1.057378335840541e-5	7.270532268009241e-4
slr1146,sml0011	TU807	BA000022.2-811016-minus	150.47629297506043	-1.6104724297811717	0.3657106928577202	-4.403678812879902	1.0643048150791205e-5	7.270532268009241e-4
	TU2463	BA000022.2-2377049-plus	409.9645309621068	1.6231179115336871	0.3707590195546394	4.377824478777071	1.1986982235922126e-5	8.062628666992544e-4
slr0012	TU2584	BA000022.2-2480654-plus	11.898088780537046	-3.175114983291188	0.726958427698433	-4.367670642933014	1.2557867346904773e-5	8.194477020995174e-4
sll0517	TU3343	BA000022.2-3181830-minus	8.339141438523436	-4.350218359319633	0.9957660831866465	-4.368715135785788	1.2497966123611475e-5	8.194477020995174e-4
slr1908	TU599	BA000022.2-612739-plus	23.120506211516375	3.2892347578321672	0.7572883756363294	4.343437538003023	1.4027037246113443e-5	9.018559829412938e-4
slr1841	TU971	BA000022.2-958246-plus	19.2248601913436	-2.4641597484227167	0.568999378113648	-4.3306897040765175	1.4864302339410105e-5	9.418366641724779e-4
ssr2799	TU2028	BA000022.2-1958300-plus	15.935488770805268	-2.891042612049607	0.6682041181126497	-4.326586044119858	1.5143817903401178e-5	9.458395981952849e-4
slr0689	TU422	BA000022.2-438846-plus	8.010734299246723	-4.70666558417375	1.094871790827308	-4.2988280669988725	1.7170360220222188e-5	0.0010573072518705832
ssr2799	TU2028	BA000022.2-1958357-plus	14.576264236997098	-2.772311447433817	0.6467552493996829	-4.286492378696689	1.8151642681596248e-5	0.001102208080610261
slr0009	TU2582	BA000022.2-2479797-plus	61.81707193267053	1.9516433419888324	0.4586492588667665	4.2551978538261785	2.0886423926239784e-5	0.0012508965124043883
slr0476	TU2753	BA000022.2-2613294-plus	103.97086425561889	1.6679376898139564	0.3970539982885274	4.200783009372734	2.659934370644124e-5	0.0015715179822237985
slr1704	TU725	BA000022.2-729308-plus	5.7118529160578095	-6.030640019867212	1.447006632925284	-4.167665774741893	3.077347009803054e-5	0.0017938881502478606
sll1234	TU1699	BA000022.2-1658645-minus	5.419735750629	-6.059395022578694	1.461713853614288	-4.145404387867029	3.392145236133849e-5	0.0019013408938945112
sll1515	TU441	BA000022.2-458446-minus	5.730858325346037	-6.022739153476609	1.4522686938952682	-4.1471245498809495	3.3667693320365015e-5	0.0019013408938945112
	TU905	BA000022.2-900891-plus	34.71901804449779	-2.018073073437224	0.48627954969081943	-4.150026614774015	3.324366182734566e-5	0.0019013408938945112
sll0541	TU2970	BA000022.2-2822683-minus	13.544328934403353	-2.8351281241693655	0.6844110964641835	-4.142434479534674	3.436385574566098e-5	0.0019017566749370861
slr2051	TU584	BA000022.2-597126-plus	39.119283717846	2.2522622089139883	0.5446083922602611	4.135562802413926	3.540857583056742e-5	0.001911188809027664
slr1834	TU958	BA000022.2-943549-plus	17.87365531533151	4.7854311639061216	1.1567551683906085	4.136943836234666	3.519622132189471e-5	0.001911188809027664
sll1515	TU441	BA000022.2-458566-minus	7.651915625149926	-3.9030148805665172	0.944693932639254	-4.131512594415003	3.6038394206552346e-5	0.0019214617008664252
sll1091	TU2008	BA000022.2-1934516-minus	31.21732982588184	-2.0171713790011925	0.49530257742488865	-4.072604244235114	4.649038130947273e-5	0.0024488668323495756
	TU2555	BA000022.2-2453931-plus	16.69718977660871	3.6681324733078515	0.9021457560896209	4.066008678251158	4.782515558175181e-5	0.0024623529517333585
slr0628	TU2793	BA000022.2-2644920-plus	23.65765950024746	2.724340436116121	0.6700664758607257	4.065776358407728	4.787282728667325e-5	0.0024623529517333585
	TU7069	AP004311.1-66602-plus	13.57289751429919	4.066327072598513	1.0010969761522879	4.061871296652423	4.8680915001218614e-5	0.00247300870783331
	TU931	BA000022.2-926185-minus	15.415402570831892	3.853253671969863	0.9498558905542754	4.056671870215332	4.977693647971896e-5	0.00247300870783331
	TU931	BA000022.2-926193-minus	31.00388278822532	-2.0057177339542345	0.49425324857346076	-4.0580769873404785	4.947845809653251e-5	0.00247300870783331
slr2051	TU584	BA000022.2-597147-plus	22.884425436469144	3.237442426507339	0.8002901591681928	4.045335794047847	5.224817793351763e-5	0.002566618358711675
slr0322	TU2368	BA000022.2-2273897-plus	8.857860709062471	-3.598710236311663	0.8938400697170926	-4.026123193884878	5.670398888977577e-5	0.002724283949737359
slr1207	TU893	BA000022.2-890375-plus	5.525240461999562	-5.827819101580156	1.4471821545229213	-4.027011446600762	5.649028346933848e-5	0.002724283949737359
slr1841	TU971	BA000022.2-958247-plus	29.286164403516977	-2.0408717431619343	0.5122352099791244	-3.9842472821130506	6.769435390738801e-5	0.0032169534269902212
sll0761	TU2508	BA000022.2-2409593-minus	18.494380294599388	3.8867504863745883	0.97841227761757	3.9725078837305787	7.111988162827164e-5	0.0033433991664387486
slr1841	TU971	BA000022.2-958264-plus	18.44808202305855	3.651216878517173	0.9206306041138006	3.965995549356993	7.309022608722919e-5	0.0033994730686528296
slr1887_5'UTR	TU1281	BA000022.2-1247188-plus	8.430623182391038	6.333196224847259	1.6029328815360036	3.951005246569339	7.782361814657287e-5	0.0035815248267033325
slr1841	TU971	BA000022.2-959811-plus	17.69993482142425	-2.5842322910798665	0.6568495976299091	-3.934283130269814	8.344537348497638e-5	0.0038002413841282993
slr1146,sml0011	TU807	BA000022.2-811015-minus	64.02702914620073	-1.562607127370397	0.39765782058255467	-3.929526961348912	8.511313348116282e-5	0.0038023624247041986
sll1734	TU951	BA000022.2-936136-minus	5.728596259934127	-5.162992525013431	1.314008331178339	-3.929193143230309	8.523136267635211e-5	0.0038023624247041986
	TU1752	BA000022.2-1704309-plus	66.37634344210706	-1.9686279300815077	0.5034011700327958	-3.91065426000749	9.20464511521344e-5	0.004064920044819511
sll1214	TU8	BA000022.2-3254-minus	5.724153898626281	-5.555526301365084	1.4223109176092827	-3.905985837965156	9.384200802380161e-5	0.0041027725908006065
slr0105	TU3149	BA000022.2-2979822-plus	8.075483362029074	6.348298491265031	1.6316418151119907	3.8907427061921087	9.993785915252513e-5	0.0043260229724241565
slr1986	TU1472	BA000022.2-1431270-plus	13.554281923416939	-2.959848091690898	0.7638652247314337	-3.874830265681419	1.0669904437293153e-4	0.004538579877855045
slr0628	TU2793	BA000022.2-2645041-plus	9.419001725046837	-3.012263530725674	0.7774955079853916	-3.874316314097948	1.0692445732366643e-4	0.004538579877855045
6803t26	TU2321	BA000022.2-2234978-plus	131.3743569657844	1.5135731059275634	0.3909703471988781	3.8713245563803382	1.0824555262378775e-4	0.004550476500684616
slr1516	TU1649	BA000022.2-1607809-plus	12.621160430883398	-2.5734061660089136	0.6688539438857799	-3.847485971389254	1.1933610817798817e-4	0.004897047876937063
slr1963	TU1827	BA000022.2-1767977-plus	5.565759383838753	-5.0454807563997095	1.311729859830681	-3.8464327990909526	1.1984998234955757e-4	0.004897047876937063
slr2051	TU584	BA000022.2-597201-plus	27.85739926058651	2.4708886524720572	0.6421157393242268	3.8480424963145445	1.1906540274571208e-4	0.004897047876937063
	TU5027	AP004310.1-28254-plus	8.119961917820625	-3.6861265641531555	0.9591418678819634	-3.8431505156719816	1.2146492268711538e-4	0.0049170800184080415
slr1513	TU1642	BA000022.2-1602060-plus	47.28043037324688	2.2340429933842114	0.5840850838715347	3.8248588349083286	1.3084703875322731e-4	0.005248286728707429
slr0623	TU3128	BA000022.2-2961163-plus	9.35294799776262	6.153605788700594	1.613082637417688	3.81481124770621	1.3628706426367253e-4	0.005416791317825238
slr1841	TU971	BA000022.2-959874-plus	22.15116933801511	2.4836501130811617	0.6516008446019962	3.811612789725891	1.3806303214709996e-4	0.005437942131055144
slr0474	TU2746	BA000022.2-2610391-plus	10.411239341534033	6.102863401809793	1.6031673067263366	3.806753902854858	1.4080273017604168e-4	0.005496335145800484
slr0335	TU2385	BA000022.2-2294126-plus	12.646980488598414	6.1476223879773055	1.6160078096183552	3.8042033902231944	1.422612587286826e-4	0.005504125868688498
	TU905	BA000022.2-900892-plus	16.102020709607284	-2.689340819919756	0.707498637251089	-3.801195759710443	1.439994751368037e-4	0.00552250618682549
sll0558	TU5	BA000022.2-2342-minus	24.553184212097964	-1.9867982593318012	0.5237688360412881	-3.7932731438324523	1.4867445903770686e-4	0.005652215086198733
		BA000022.2-2448622-minus	44.77574359144767	-4.067413281478155	1.073776044230101	-3.787953086990776	1.5189352030249185e-4	0.005696745465615243
	TU241	BA000022.2-259558-minus	3.69134057986632	-6.164871649021075	1.6278860499213914	-3.787041266997017	1.5245178853544908e-4	0.005696745465615243
slr0186	TU2432	BA000022.2-2340154-plus	15.377252993770085	-2.413486470984768	0.6395725884403051	-3.7735927314684035	1.6091336917070802e-4	0.005862610416786128
slr0376	TU2463	BA000022.2-2377451-plus	39.57998228297085	2.007118670346625	0.5317831861767212	3.7743176590010186	1.6044621141684314e-4	0.005862610416786128
sll1814	TU836	BA000022.2-832559-minus	6.180123535922389	-4.9313764760562036	1.3064338984498405	-3.7746850276218087	1.6020995929072227e-4	0.005862610416786128
sll1515	TU441	BA000022.2-458593-minus	10.55622859761151	-2.7801021936352623	0.7372935362416932	-3.7706856997643787	1.627996064386237e-4	0.005882313052476553
slr1281	TU1954	BA000022.2-1876761-plus	5.43578998264554	-5.0304451415741775	1.3392389501295434	-3.756196861723285	1.7251500870335136e-4	0.006173821962384225
	TU312	BA000022.2-317860-minus	7.974184735343292	-3.3022663268721595	0.8795501967052253	-3.754494444140167	1.7369169747787273e-4	0.006173821962384225
sll0517	TU3343	BA000022.2-3181908-minus	5.407696815679372	-4.457147191692901	1.1891744160133948	-3.7481021553046054	1.781776870436827e-4	0.006282200385120813
	TU475	BA000022.2-484782-minus	55.808439784712974	-1.7025173976722228	0.4563777952203329	-3.7305000714381182	1.911000891830604e-4	0.006630869761177301
slr1834	TU958	BA000022.2-943657-plus	12.40758077686717	4.353491560141941	1.1663873035571808	3.73245794674283	1.8962036153397476e-4	0.006630869761177301
sll1515	TU441	BA000022.2-458596-minus	13.311970807163865	-2.4366775093728186	0.6543010666137284	-3.7240922164220307	1.9601927137540397e-4	0.006748002003569026
slr1207	TU893	BA000022.2-890373-plus	4.186806191121971	-5.631198542919143	1.5138877822668246	-3.7196934996643214	1.9946468484328183e-4	0.006812965641678345
	TU934	BA000022.2-926669-minus	41.04258081426114	-1.647660557682968	0.44420744485198704	-3.709214189852175	2.079034974941917e-4	0.007046155744531831
	TU1910	BA000022.2-1835510-minus	6.032449677064472	-4.081028999614758	1.1037102955885132	-3.6975545266964267	2.176864701281566e-4	0.007320963441540774
sll1322	TU166	BA000022.2-176910-minus	6.270017496094552	6.018761374445934	1.632542556915834	3.6867408748084673	2.271444380190123e-4	0.0075232991137812255
sll0533	TU3416	BA000022.2-3246506-minus	13.207923905298903	3.733493369226353	1.012560985931498	3.6871787685872115	2.26754064496724e-4	0.0075232991137812255
slr0542	TU3385	BA000022.2-3212776-plus	8.578860563007312	5.9031509974282335	1.6037352189596212	3.6808763239967623	2.3243373284041348e-4	0.007640603608859306
slr1513	TU1642	BA000022.2-1602007-plus	14.579576448966128	-2.4061908952915205	0.6549538812325345	-3.673832561711666	2.3893933976079827e-4	0.007795841742046343
ssl3445	TU833	BA000022.2-826807-minus	8.469389629273925	-2.969057523844927	0.812169250881185	-3.655712797084558	2.5646836138318183e-4	0.008305775377535341
sll0947	TU2356	BA000022.2-2263008-minus	15.099891501903706	-2.7585692038442002	0.7550996547756493	-3.6532518408630574	2.589400375156261e-4	0.008324160617781746
slr1835	TU959	BA000022.2-946050-plus	14.539341147867631	-2.7389854141187704	0.7506901061565414	-3.648623302286616	2.636493575547463e-4	0.008413686067367525
	TU1041	BA000022.2-1020779-plus	6.019843129471646	-4.397996131620408	1.2076726077078743	-3.641712251772995	2.708306973884621e-4	0.008527803896114742
sll0947	TU2356	BA000022.2-2262915-minus	7.845085433893294	-3.6330120653473355	0.9976879189813401	-3.6414313496516177	2.711264276212143e-4	0.008527803896114742
sll0057	TU2721	BA000022.2-2589109-minus	23.19593852696759	-1.9456557264641292	0.537014702944134	-3.62309582176661	2.9109792120039416e-4	0.009026100081476052
sll1189	TU305	BA000022.2-308902-minus	13.950672758546679	5.491127040501697	1.515315818558012	3.6237508862852774	2.9036128107632573e-4	0.009026100081476052
slr1704	TU725	BA000022.2-729293-plus	7.2902470297344575	-3.8173818025829473	1.0569483446870918	-3.6117013870844166	3.041947224806555e-4	0.009365769906235394
slr1146,sml0011	TU807	BA000022.2-811017-minus	14.10808192323156	-2.314570255036478	0.6432437753126093	-3.598278512546231	3.2033048394654085e-4	0.009793600530169767
	TU3505	BA000022.2-3324797-minus	17.178160722853644	2.595395022862281	0.7233125415384268	3.5882068591567444	3.3296007621831365e-4	0.010109037869628246
slr2051	TU584	BA000022.2-597125-plus	23.225457632323423	2.2895437414601987	0.6405245807844018	3.574482244937998	3.509216236604502e-4	0.010580891990644745
slr1146,sml0011	TU807	BA000022.2-811029-minus	8.408945763329118	-2.948712475362995	0.8323660576856936	-3.5425669369094415	3.962528439200323e-4	0.011865872833002613
	TU7029	AP004311.1-32251-plus	19.685436104709744	-2.180447833967343	0.6176235993398732	-3.530382965122841	4.1495855454448086e-4	0.012325742318649403
slr0456	TU3675	BA000022.2-3507893-plus	16.0150875496832	3.021160414161578	0.8561130619016987	3.5289269006720003	4.1724836760295323e-4	0.012325742318649403
sll0541	TU2970	BA000022.2-2822686-minus	12.2851573498771	-2.325602426470617	0.6601251822700649	-3.5229718376645507	4.2673670237344417e-4	0.012521428609239584
sll0199	TU2646	BA000022.2-2526154-minus	7.169304223611238	-3.4101017259789703	0.9692508454466116	-3.5182860474139313	4.343438999880687e-4	0.012659676871652242
ssr2831	TU2056	BA000022.2-1982229-plus	12.424867841134773	-2.546288624273309	0.7247356207019126	-3.513403441943708	4.4240517764769825e-4	0.012724969978129847
6803r05		BA000022.2-3329797-plus	10.229558636476169	3.7823133880706163	1.076437196179736	3.513733454672512	4.418559496875976e-4	0.012724969978129847
	TU2948	BA000022.2-2803260-minus	12.846644508359443	-2.4158835286012166	0.6905672297141344	-3.498404535647152	4.680506146077953e-4	0.013374622791276347
slr1704	TU725	BA000022.2-729294-plus	5.365593071082705	-4.76220313255185	1.362626504851336	-3.4948704693450914	4.742918740242708e-4	0.01346496151450722
slr1704	TU725	BA000022.2-729314-plus	3.526132899130119	-5.811535318806435	1.6664899152294885	-3.487291021503806	4.8794008805630316e-4	0.013763058483755855
sll1994	TU1681	BA000022.2-1642339-minus	5.934149607655356	-4.068300860321785	1.1687207678691933	-3.480986196334214	4.99571236302393e-4	0.01391162703894307
slr0503_5'UTR	TU3072	BA000022.2-2913101-plus	5.308684479891096	-4.334792537989308	1.2449480580357484	-3.48190634140082	4.978577906973944e-4	0.01391162703894307
slr0376	TU2463	BA000022.2-2377448-plus	206.52665561475183	1.3905183850100227	0.40130227762494747	3.4650149339784844	5.302020361009443e-4	0.014671160138185622
6803t36		BA000022.2-2984874-plus	23.42427289543223	-2.6746513860351584	0.7724977441648117	-3.4623420019522078	5.354962205397505e-4	0.014724462114464083
6803t14	TU1442	BA000022.2-1401517-plus	85.56327162604259	1.623660454577317	0.4697144296909962	3.45669698852013	5.468393644153393e-4	0.014942385632649146
slr0012	TU2584	BA000022.2-2480576-plus	8.987737013633451	-2.778636281527535	0.8054663528964772	-3.4497235937112576	5.611608023430091e-4	0.015238478433811401
sll0180	TU2896	BA000022.2-2740628-minus	6.428787879174207	5.604959590691081	1.6311225912839518	3.436258942547715	5.898069593977902e-4	0.015917506336340363
sll1214	TU8	BA000022.2-3251-minus	23.103393611957344	-1.9106304081703653	0.5565558676706943	-3.4329534897669185	5.970445066672842e-4	0.016013979037726174
slr1834	TU958	BA000022.2-943725-plus	14.73204852233962	2.6105888249065035	0.7612046324224568	3.429549313958545	6.045845572748845e-4	0.016019658693368452
slr1835	TU959	BA000022.2-946026-plus	21.607497418971633	-2.062471924981161	0.6013546357991754	-3.429709862035438	6.042269705840137e-4	0.016019658693368452
slr1330	TU1711	BA000022.2-1668906-plus	5.755593255356882	-3.3658740138447825	0.9832169583708362	-3.423327867963083	6.185941584698591e-4	0.01610172371428629
slr0823	TU1771	BA000022.2-1716870-plus	7.54373481548645	-3.2563453846529957	0.9512925704785037	-3.4230745468925945	6.191709428118161e-4	0.01610172371428629
sll1098	TU1986	BA000022.2-1916883-minus	24.97841204595676	-1.7306955449341694	0.5058066256557379	-3.42165455561295	6.224133823683402e-4	0.01610172371428629
sll0517_5'UTR	TU3343	BA000022.2-3182088-minus	9.829123024121822	-2.7308206659261285	0.797944163897306	-3.422320494943278	6.20890799566659e-4	0.01610172371428629
slr1634	TU2127	BA000022.2-2047020-plus	51.019890899110926	-1.4836667953420535	0.4349830096824074	-3.4108614872689347	6.475797980006887e-4	0.016654228687405948
	TU3420	BA000022.2-3254530-plus	5.921338176769854	-3.7052001670271997	1.088983734415152	-3.402438484553774	6.678738856521207e-4	0.01707569957936299
sll1184	TU312	BA000022.2-317319-minus	31.859607325517686	1.9123222620445803	0.5629201549305941	3.3971465496387534	6.8092489681395e-4	0.017124141459592884
	TU46	BA000022.2-49875-minus	5.665627153764918	5.613498837194015	1.6525319288621612	3.396907944198784	6.815188961503114e-4	0.017124141459592884
slr2051	TU584	BA000022.2-597124-plus	11.536353718017125	2.9830032500687493	0.8777150512639146	3.398600999006691	6.773144947165953e-4	0.017124141459592884
slr1513	TU1642	BA000022.2-1602082-plus	23.679026128532513	-1.9423566321435228	0.5736683776003303	-3.3858527120990196	7.095745716699971e-4	0.01754416785296465
	TU3046	BA000022.2-2887534-plus	13.295904902942292	-2.20129957492874	0.6497230806432919	-3.388058144323932	7.038934083465093e-4	0.01754416785296465
slr1834	TU958	BA000022.2-941975-plus	8.583818215918123	-3.0663241932466496	0.9057006677397375	-3.3855823479725973	7.102739501314599e-4	0.01754416785296465
